,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2044,2060,2072,2250,2373,2340,2178,2853,2877,2589,2169,2213,2400,2219,2020,2137,1986,1640,1299,1854,Upgrade
1,Other Revenue,-2.82,2.82,-,7.15,-3.5,3.5,-,7.13,-3.45,3.45,-,6.83,-3.37,3.37,-,6.92,-3.53,3.53,-,5.61,Upgrade
2,Revenue,2041,2063,2072,2257,2369,2343,2178,2860,2873,2592,2169,2220,2397,2223,2020,2144,1982,1644,1299,1859,Upgrade
3,Revenue Growth (YoY),-13.84%,-11.97%,-4.85%,-21.09%,-17.55%,-9.61%,0.44%,28.82%,19.88%,16.63%,7.34%,3.55%,20.93%,35.21%,55.52%,15.33%,4.41%,-6.78%,-15.16%,14.20%,Upgrade
4,Cost of Revenue,1578,1498,1517,1619,1809,1710,1591,1926,2075,1940,1623,1568,1779,1619,1501,1491,1448,1214,1005,1321,Upgrade
5,Gross Profit,462.92,565.13,555.39,638.11,560.15,632.78,587.58,934.21,798.23,652.81,545.34,652,617.42,603.51,518.93,653.41,534.28,429.37,293.93,538.54,Upgrade
6,"Selling, General & Admin",332.54,337.28,309.66,407.36,345.48,351.62,320.89,563.28,383.29,312.24,319.15,394.47,298.27,295.02,255.92,373.94,247.19,225.35,159.99,347.89,Upgrade
7,Research & Development,24.75,27.47,29.06,43.96,37.24,33.3,32.64,45.68,41.58,27.53,31.42,40.6,30.79,23.94,27.38,30.67,22.84,17.76,15.84,21.36,Upgrade
8,Other Operating Expenses,-3.31,12.03,5.67,30.11,0.31,3.71,2.52,27.7,-9.56,5.46,6.16,10.62,4.98,5.96,3.1,17.41,0.2,3.83,0.13,11.96,Upgrade
9,Operating Expenses,384.72,386.41,416.91,499.35,399,414.5,381.82,715.78,455.41,384.17,397.1,428.83,349.81,349.52,314.56,455.5,276.1,242.91,200.2,390.48,Upgrade
10,Operating Income,78.2,178.72,138.48,138.76,161.15,218.27,205.76,218.43,342.82,268.64,148.24,223.18,267.61,254,204.38,197.9,258.18,186.46,93.73,148.06,Upgrade
11,Interest Expense,-76.14,-79.73,-81.14,-82.77,-85.37,-81.75,-84.15,-83.59,-84.72,-77.67,-71.94,-70.05,-79.39,-66.78,-65.7,-60.52,-73.88,-60.13,-49.46,-70.97,Upgrade
12,Interest & Investment Income,29.84,49.46,29.23,50.49,127.98,45.35,31.11,41.67,36.02,36.52,31.07,28.39,41.63,34.9,37.27,48.14,39.63,33.25,29.66,53.66,Upgrade
13,Currency Exchange Gain (Loss),1.73,-1.73,-,3.18,-5.21,5.21,-,-1.65,0.65,-0.65,-,-4.73,0.93,-0.93,-,3,0.09,-0.09,-,0.07,Upgrade
14,Other Non Operating Income (Expenses),1.5,-7.69,-1.59,-15.93,4.31,-1.16,2.77,6.43,1.48,-0.16,-0.95,-19.3,-4.65,-3.49,-0.11,-32.44,6.17,-8.38,3.08,-9.65,Upgrade
15,EBT Excluding Unusual Items,35.12,139.03,84.98,93.74,202.86,185.92,155.49,181.29,296.26,226.68,106.42,157.49,226.12,217.69,175.83,156.08,230.18,151.1,77,121.17,Upgrade
16,Impairment of Goodwill,-,-,-,-10.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-23.89,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-7.15,-,-,-,-,-,-1.81,-1.78,-23.86,Upgrade
18,Gain (Loss) on Sale of Assets,3.99,1.84,-0.28,-2.01,4.24,4.14,2.35,-0.8,-1.69,3.05,2.12,-5.18,2.59,-1.99,3.06,0.06,4.24,-0.06,0.23,3.32,Upgrade
19,Asset Writedown,-3.69,0.13,-0.13,-12.87,-0.36,-,-,-34.41,0.01,-0.54,0.22,-,-,-0.21,0.21,0.88,-0.88,-,-,0.13,Upgrade
20,Other Unusual Items,-11.25,11.25,-,32.46,-0.03,0.03,-,41.05,-1.53,1.53,-,11.99,-0.62,0.62,-,20.58,-6.33,6.33,-,16.24,Upgrade
21,Pretax Income,24.16,152.25,84.57,100.91,206.7,190.09,157.85,187.13,293.05,230.71,108.75,157.14,228.09,216.12,179.1,177.61,227.21,155.57,75.45,93.11,Upgrade
22,Income Tax Expense,34.34,47.49,37.05,71.94,54.36,48.12,38.5,39.41,60.74,35.51,28.88,45.05,58.07,44.76,34.37,27.57,47.03,33.3,24.09,28,Upgrade
23,Earnings From Continuing Operations,-10.17,104.75,47.52,28.97,152.34,141.98,119.35,147.72,232.31,195.2,79.88,112.1,170.02,171.35,144.73,150.03,180.18,122.26,51.36,65.11,Upgrade
24,Minority Interest in Earnings,-30.71,-36.05,-24.92,-39.13,-43.87,-48.03,-38.31,-36.01,-85.82,-76.97,-38.55,-53.61,-51.83,-57.56,-54.98,-55.84,-55.61,-42.73,-19.67,-47.58,Upgrade
25,Net Income,-40.88,68.7,22.6,-10.16,108.47,93.94,81.04,111.7,146.49,118.23,41.33,58.48,118.19,113.8,89.76,94.19,124.57,79.53,31.69,17.53,Upgrade
26,Net Income to Common,-40.88,68.7,22.6,-10.16,108.47,93.94,81.04,111.7,146.49,118.23,41.33,58.48,118.19,113.8,89.76,94.19,124.57,79.53,31.69,17.53,Upgrade
27,Net Income Growth,-,-26.87%,-72.11%,-,-25.95%,-20.54%,96.09%,91.00%,23.94%,3.90%,-53.96%,-37.91%,-5.12%,43.08%,183.23%,437.45%,6.07%,-25.40%,-53.36%,-6.49%,Upgrade
28,Shares Outstanding (Basic),674,652,565,590,569,588,579,588,593,549,590,581,560,565,598,590,555,537,634,584,Upgrade
29,Shares Outstanding (Diluted),674,652,565,590,605,588,579,621,593,592,590,589,590,599,598,590,555,537,634,584,Upgrade
30,Shares Change (YoY),11.32%,11.00%,-2.37%,-4.99%,2.09%,-0.65%,-1.96%,5.52%,0.43%,-1.25%,-1.34%,-0.24%,6.42%,11.55%,-5.59%,1.09%,-5.56%,-10.13%,11.95%,-1.22%,Upgrade
31,EPS (Basic),-0.06,0.11,0.04,-0.02,0.19,0.16,0.14,0.19,0.25,0.22,0.07,0.10,0.21,0.20,0.15,0.16,0.22,0.15,0.05,0.03,Upgrade
32,EPS (Diluted),-0.06,0.11,0.04,-0.02,0.18,0.16,0.14,0.18,0.25,0.20,0.07,0.10,0.20,0.19,0.15,0.16,0.22,0.15,0.05,0.03,Upgrade
33,EPS Growth,-,-34.11%,-71.43%,-,-27.47%,-20.02%,100.00%,81.00%,23.41%,5.21%,-53.33%,-37.76%,-10.84%,28.27%,200.00%,431.68%,12.32%,-16.99%,-58.33%,-5.33%,Upgrade
34,Free Cash Flow,49.85,63.96,-69.31,410.99,107.47,75.84,-184.46,192.21,-494.42,-12.16,-386.6,315.92,-88.82,98.01,-255.09,9.83,24.3,254.77,-297.4,-4.89,Upgrade
35,Free Cash Flow Per Share,0.07,0.10,-0.12,0.70,0.18,0.13,-0.32,0.31,-0.83,-0.02,-0.65,0.54,-0.15,0.16,-0.43,0.02,0.04,0.47,-0.47,-0.01,Upgrade
36,Dividend Per Share,-,-,-,0.100,-,-,-,0.150,-,-,-,-,-,-,-,0.114,-,-,-,-,Upgrade
37,Dividend Growth,-,-,-,-33.33%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Gross Margin,22.68%,27.40%,26.80%,28.27%,23.64%,27.00%,26.98%,32.66%,27.78%,25.18%,25.15%,29.37%,25.76%,27.15%,25.69%,30.47%,26.96%,26.12%,22.63%,28.97%,Upgrade
39,Operating Margin,3.83%,8.66%,6.68%,6.15%,6.80%,9.32%,9.45%,7.64%,11.93%,10.36%,6.84%,10.05%,11.17%,11.43%,10.12%,9.23%,13.03%,11.34%,7.21%,7.96%,Upgrade
40,Profit Margin,-2.00%,3.33%,1.09%,-0.45%,4.58%,4.01%,3.72%,3.91%,5.10%,4.56%,1.91%,2.63%,4.93%,5.12%,4.44%,4.39%,6.29%,4.84%,2.44%,0.94%,Upgrade
41,Free Cash Flow Margin,2.44%,3.10%,-3.34%,18.21%,4.54%,3.24%,-8.47%,6.72%,-17.21%,-0.47%,-17.83%,14.23%,-3.71%,4.41%,-12.63%,0.46%,1.23%,15.50%,-22.89%,-0.26%,Upgrade
42,EBITDA,153.18,252.65,213.47,213.74,238.08,295.55,282.69,295.36,415.59,361.37,221.01,295.94,343.27,343.12,280.04,273.57,317.93,246.87,153.49,207.82,Upgrade
43,EBITDA Margin,7.51%,12.25%,10.30%,9.47%,10.05%,12.61%,12.98%,10.33%,14.46%,13.94%,10.19%,13.33%,14.32%,15.44%,13.86%,12.76%,16.04%,15.02%,11.82%,11.18%,Upgrade
44,D&A For EBITDA,74.98,73.93,74.98,74.98,76.93,77.28,76.93,76.93,72.77,92.73,72.77,72.77,75.66,89.12,75.66,75.66,59.76,60.41,59.76,59.76,Upgrade
45,EBIT,78.2,178.72,138.48,138.76,161.15,218.27,205.76,218.43,342.82,268.64,148.24,223.18,267.61,254,204.38,197.9,258.18,186.46,93.73,148.06,Upgrade
46,EBIT Margin,3.83%,8.66%,6.68%,6.15%,6.80%,9.32%,9.45%,7.64%,11.93%,10.36%,6.84%,10.05%,11.17%,11.43%,10.12%,9.23%,13.03%,11.34%,7.21%,7.96%,Upgrade
47,Effective Tax Rate,142.11%,31.20%,43.81%,71.29%,26.30%,25.31%,24.39%,21.06%,20.73%,15.39%,26.55%,28.67%,25.46%,20.71%,19.19%,15.53%,20.70%,21.41%,31.93%,30.07%,Upgrade
48,Revenue as Reported,2041,2063,2072,2257,2369,2343,2178,2860,2873,2592,2169,2220,2397,2223,2020,2144,1982,1644,1299,1859,Upgrade
