,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,261.9,276.74,254.97,177.57,212.75,196.72,241.95,166.52,247,206.94,198.78,224.82,212.63,241.55,213.85,216.11,200.25,166.92,165.42,177.79,Upgrade
1,Other Revenue,-0.2,0.2,-,0,-0,0,-,0,-0,0,-,0.25,-0.26,0.26,-,1.19,-0.39,0.39,-,0.18,Upgrade
2,Revenue,261.7,276.94,254.97,177.57,212.75,196.73,241.95,166.52,247,206.94,198.78,225.07,212.37,241.8,213.85,217.3,199.86,167.31,165.42,177.96,Upgrade
3,Revenue Growth (YoY),23.01%,40.77%,5.38%,6.64%,-13.87%,-4.94%,21.72%,-26.01%,16.31%,-14.42%,-7.05%,3.57%,6.26%,44.53%,29.28%,22.10%,38.41%,5.17%,22.03%,21.23%,Upgrade
4,Cost of Revenue,181.67,182.82,171.98,98.95,128.52,122.48,174.34,105.96,177.75,138.19,129.93,162.01,132.93,158.92,127.32,136.34,114.16,103.57,96.9,108.55,Upgrade
5,Gross Profit,80.03,94.12,82.98,78.62,84.23,74.24,67.61,60.57,69.25,68.75,68.84,63.06,79.44,82.88,86.53,80.96,85.7,63.74,68.52,69.41,Upgrade
6,"Selling, General & Admin",30,32.73,28.18,39.13,28.02,28.64,25.24,44.06,23.44,23.1,18.2,24.86,19.22,18.51,19.49,13.78,19.72,22.25,18.47,26.72,Upgrade
7,Research & Development,9.79,9.51,8.86,10.74,8.95,8.02,7.28,9.78,8.32,8.88,8.94,11.21,7.71,8.81,8.4,10.56,6.26,5.57,4.4,6.17,Upgrade
8,Other Operating Expenses,4.07,3.98,3.92,3.8,3.09,2.76,-0.16,10.27,1.73,0.16,0.82,10.74,-2.82,2.07,0.91,8.3,0.36,-0.23,0.63,4.09,Upgrade
9,Operating Expenses,44.89,49.07,44.69,51.79,35.69,41.19,38.69,63.37,35.36,32.34,29.14,47.18,22.93,30.04,28.6,34.4,27.56,27.01,25.27,37.3,Upgrade
10,Operating Income,35.14,45.05,38.3,26.83,48.54,33.05,28.92,-2.8,33.89,36.41,39.71,15.88,56.51,52.84,57.93,46.56,58.14,36.73,43.25,32.11,Upgrade
11,Interest Expense,-20.38,-20.35,-15.88,-14.38,-14.52,-14.44,-12.2,-11.12,-10.47,-6.78,-7.77,-5.82,-5.43,-4.79,-4.26,-3.53,-2.87,-2.5,-2.61,-1.8,Upgrade
12,Interest & Investment Income,-,2.81,0.15,0.22,0.38,4.72,0.24,-,0.43,4.86,0.09,0.07,0.18,4.87,0.03,-,0.04,3.7,0.02,0.04,Upgrade
13,Currency Exchange Gain (Loss),-0.29,0.29,-,5.1,-5.22,5.22,-,7.79,-2.43,2.43,-,-6.81,2.99,-2.99,-,-1.43,-1.1,1.1,-,1.74,Upgrade
14,Other Non Operating Income (Expenses),1.2,-1.25,-1.88,-4.13,3.69,0.1,-0.45,-5.74,6.2,-1.68,0.09,4.02,-4.49,1.5,-1.97,3.33,-2.2,-2.18,0.56,-1.68,Upgrade
15,EBT Excluding Unusual Items,15.66,26.55,20.68,13.65,32.86,28.65,16.52,-11.88,27.62,35.24,32.12,7.34,49.77,51.43,51.73,44.93,52.01,36.85,41.22,30.42,Upgrade
16,Gain (Loss) on Sale of Investments,-,0,-0,-,-,-,-,-,-,-,-,-,-,0.08,-0.08,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.45,-0.05,-0.03,-1.53,0.09,-0.06,-,-0.48,0.02,0.01,-0.01,-0.05,0.08,-0.05,-,-0.05,0,0.01,-,-1.25,Upgrade
18,Other Unusual Items,3.59,1.52,3.52,10.22,-,-,-,11.42,-,-,-,9.5,-,-,-,4.57,-,-,-,8.07,Upgrade
19,Pretax Income,18.8,28.01,24.18,22.33,32.95,28.6,16.52,-0.94,27.63,35.26,32.11,16.79,49.84,51.47,51.65,49.46,52.01,36.86,41.22,37.23,Upgrade
20,Income Tax Expense,0.9,2.89,2.45,3.2,3.8,3.08,1.58,-9.36,3.13,3.17,4.02,1.49,7.03,6.79,5.94,6.41,1.25,4.78,5.27,4.82,Upgrade
21,Earnings From Continuing Operations,17.9,25.12,21.73,19.13,29.15,25.52,14.94,8.42,24.5,32.08,28.09,15.3,42.82,44.68,45.71,43.05,50.76,32.08,35.95,32.42,Upgrade
22,Minority Interest in Earnings,-1.66,-1.28,-1.43,-0.25,-1.47,-1.62,-1.46,-0.85,-1.19,-1.67,-1.41,-0.15,-1.16,-1.8,-1.69,-2.82,-1.19,-0.19,-0.61,-0.67,Upgrade
23,Net Income,16.24,23.84,20.3,18.88,27.67,23.9,13.48,7.57,23.31,30.41,26.69,15.15,41.66,42.88,44.01,40.23,49.57,31.9,35.34,31.75,Upgrade
24,Net Income to Common,16.24,23.84,20.3,18.88,27.67,23.9,13.48,7.57,23.31,30.41,26.69,15.15,41.66,42.88,44.01,40.23,49.57,31.9,35.34,31.75,Upgrade
25,Net Income Growth,-41.30%,-0.24%,50.57%,149.39%,18.70%,-21.41%,-49.47%,-50.00%,-44.04%,-29.08%,-39.37%,-62.35%,-15.95%,34.43%,24.54%,26.70%,47.07%,-31.30%,1.20%,-21.85%,Upgrade
26,Shares Outstanding (Basic),655,655,655,656,656,655,655,654,655,655,656,655,655,655,656,656,655,655,656,655,Upgrade
27,Shares Outstanding (Diluted),655,655,655,656,656,655,655,654,655,655,656,655,655,655,656,656,655,655,656,655,Upgrade
28,Shares Change (YoY),-0.17%,0.03%,0.05%,0.18%,0.17%,-0.08%,-0.17%,-0.15%,-0.01%,0.11%,-0.04%,-0.13%,0.06%,-0.05%,0.04%,0.23%,-0.10%,-0.13%,0.08%,0.06%,Upgrade
29,EPS (Basic),0.02,0.04,0.03,0.03,0.04,0.04,0.02,0.01,0.04,0.05,0.04,0.02,0.06,0.07,0.07,0.06,0.08,0.05,0.05,0.05,Upgrade
30,EPS (Diluted),0.02,0.04,0.03,0.03,0.04,0.04,0.02,0.01,0.04,0.05,0.04,0.02,0.06,0.07,0.07,0.06,0.08,0.05,0.05,0.05,Upgrade
31,EPS Growth,-41.20%,-0.27%,50.49%,148.94%,18.50%,-21.34%,-49.39%,-49.93%,-44.03%,-29.16%,-39.34%,-62.30%,-16.00%,34.50%,24.49%,26.40%,47.22%,-31.21%,1.13%,-21.90%,Upgrade
32,Free Cash Flow,-12.37,-74.28,-238.75,-50.09,-59.39,-96.41,-206.47,-139.6,-193.02,-31.05,-178.95,-78.17,-54.22,-64.09,-118.96,-52.13,-83.34,-24.33,-79.66,-32.2,Upgrade
33,Free Cash Flow Per Share,-0.02,-0.11,-0.36,-0.08,-0.09,-0.15,-0.32,-0.21,-0.29,-0.05,-0.27,-0.12,-0.08,-0.10,-0.18,-0.08,-0.13,-0.04,-0.12,-0.05,Upgrade
34,Dividend Per Share,-,-,-,0.071,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Gross Margin,30.58%,33.99%,32.55%,44.27%,39.59%,37.74%,27.94%,36.37%,28.04%,33.22%,34.63%,28.02%,37.41%,34.27%,40.46%,37.26%,42.88%,38.10%,41.42%,39.00%,Upgrade
36,Operating Margin,13.43%,16.27%,15.02%,15.11%,22.82%,16.80%,11.95%,-1.68%,13.72%,17.59%,19.98%,7.06%,26.61%,21.85%,27.09%,21.43%,29.09%,21.95%,26.15%,18.05%,Upgrade
37,Profit Margin,6.21%,8.61%,7.96%,10.63%,13.01%,12.15%,5.57%,4.55%,9.44%,14.69%,13.42%,6.73%,19.62%,17.73%,20.58%,18.51%,24.80%,19.07%,21.36%,17.84%,Upgrade
