,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,101.25,117.25,68.77,137.75,188.48,163.35,106.79,121.72,109.52,136.88,84.96,132.16,111.48,200.42,196.4,97.28,126.71,75.1,100.9,433.13,Upgrade
1,Short-Term Investments,0.35,-,-,384.15,-,444.45,-,345.08,-,322.24,-,351.79,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,20.73,-,-,-,-,-,-,-,-,-,-,-,186.88,180.32,-,72.8,80.19,207.17,-,-,Upgrade
3,Cash & Short-Term Investments,122.33,117.25,68.77,521.89,188.48,607.79,106.79,466.8,109.52,459.12,84.96,483.94,298.36,380.74,196.4,170.08,206.9,282.27,100.9,433.13,Upgrade
4,Cash Growth,-35.10%,-80.71%,-35.61%,11.80%,72.10%,32.38%,25.69%,-3.54%,-63.29%,20.58%,-56.74%,184.53%,44.20%,34.89%,94.65%,-60.73%,437.50%,930.03%,70.51%,780.98%,Upgrade
5,Accounts Receivable,236.64,229.36,472.87,448.75,229.16,242.68,239.85,196.55,171.63,191.12,228.24,137.08,160.07,177.43,176.82,125.14,138.95,147.72,145.72,152.63,Upgrade
6,Other Receivables,9.44,29.94,31.14,37.26,3.45,5.53,1.63,6.81,15.3,15.27,23.23,21.23,9.77,3.66,3.97,7.55,7.98,5.54,6.99,8.12,Upgrade
7,Receivables,246.07,259.3,504.01,486.01,232.61,248.21,241.48,203.35,186.93,206.39,251.47,158.31,169.83,181.1,180.8,132.69,146.93,153.25,152.7,160.75,Upgrade
8,Inventory,273.6,269.28,267.43,322.22,278.02,302.42,329.86,367.68,371.89,396.08,427.32,475.34,409.84,274.42,247.36,244.01,199.74,187.93,191.83,208.67,Upgrade
9,Other Current Assets,6.3,6.82,283.19,9.2,458.42,8.42,356.12,8.42,392.93,12.84,365.73,38.69,235.69,69.87,8.27,6.16,5.63,5.56,244.83,3.48,Upgrade
10,Total Current Assets,648.3,652.65,1123,1339,1158,1167,1034,1046,1061,1074,1129,1156,1114,906.13,632.82,552.95,559.2,629.02,690.26,806.03,Upgrade
11,"Property, Plant & Equipment",199.22,202.93,206.2,210.94,212.11,207.31,208.14,211.74,209.63,210.56,213.87,213.19,209.63,204.32,206.92,209.98,214.54,220.39,226.6,232.99,Upgrade
12,Long-Term Investments,20.65,20.65,20.65,20.65,23.99,23.99,23.99,23.99,26.57,26.57,26.57,26.57,30.74,30.74,30.74,30.74,58.16,58.16,58.16,58.16,Upgrade
13,Other Intangible Assets,33.92,34.42,34.64,35.14,35.68,36.14,35.35,35.69,36.15,36.5,36.96,37.15,37.56,35.67,35.3,35.6,35.87,36.18,36.51,36.78,Upgrade
14,Long-Term Accounts Receivable,-,0.03,0.06,0.09,2.12,0.15,0.18,0.21,0.24,0.27,0.3,0.33,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,13.97,13.92,14.89,14.2,22.02,23.23,23.64,24.31,23.68,24.04,22.58,21.99,19.9,20.02,20.78,21.87,20.46,20.54,20.5,20.55,Upgrade
16,Long-Term Deferred Charges,3.3,3.6,3.93,4.24,4.62,4.67,4.88,4.27,4.79,5.31,5.83,6.32,6.85,7.17,7.62,7.26,6.62,6.53,6.41,6.52,Upgrade
17,Other Long-Term Assets,2.19,1.27,1.34,0.46,1.11,9.44,7.91,8.22,7.94,4.29,3.27,4.03,4.18,7.11,2.79,3.46,3.29,0.14,3.67,3.4,Upgrade
18,Total Assets,921.57,929.48,1405,1625,1459,1472,1338,1355,1370,1382,1439,1466,1423,1211,936.97,861.86,898.14,970.96,1042,1164,Upgrade
19,Accounts Payable,205.35,214.56,435.49,539.51,570.37,594.71,470.34,473.67,456.17,468.67,544.37,597.54,606.6,426.32,185.19,182.32,172.53,145.07,151.74,234.16,Upgrade
20,Accrued Expenses,34.41,37.21,25.7,41.31,31.71,32.24,25.98,41.48,35.75,36.91,31.23,43.89,37.36,38.98,29.81,34.86,30.3,28.07,27.22,36.67,Upgrade
21,Short-Term Debt,11.77,14.37,258.77,359.06,145.24,137.03,128.13,142.31,138.23,136.27,138.67,138.65,91.16,79.83,53.51,-,-,89.94,138.45,156.69,Upgrade
22,Current Portion of Leases,0.13,0.21,0.22,0.2,0.15,0.17,-,-,-,-,-,-,-,-,-,-,-,-,11.4,12.22,Upgrade
23,Current Income Taxes Payable,3.14,1.59,3.75,0.42,3.92,0.13,2.84,-,3.34,-,3.42,-,2.38,-,4.31,0.01,2.71,-,1.24,0.05,Upgrade
