,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,8568,8425,8979,11737,11407,11045,12096,12700,12675,11265,10815,11246,11131,11585,6443,6866,6688,6591,6113,Upgrade
1,Trading Asset Securities,-,58.34,48.65,49.05,62,-,-,-,-,202.81,1505,1408,301.29,910.46,604.48,403.15,901.19,402.77,100.11,7.03,Upgrade
2,Cash & Short-Term Investments,8627,8627,8473,9028,11799,11407,11045,12096,12700,12877,12770,12223,11547,12042,12190,6846,7767,7090,6691,6120,Upgrade
3,Cash Growth,-26.88%,-24.38%,-23.28%,-25.37%,-7.10%,-11.42%,-13.51%,-1.03%,9.98%,6.94%,4.76%,78.54%,48.68%,69.83%,82.18%,11.87%,218.55%,217.04%,185.43%,295.41%,Upgrade
4,Accounts Receivable,-,2505,2426,1468,2226,2340,2355,2042,1903,1858,1924,1800,1499,1673,1887,1759,1795,2653,1655,1450,Upgrade
5,Other Receivables,-,9.56,10.95,711.82,18.03,18.86,20.11,18.48,21.9,25,31.59,12.02,15.04,16.41,15.29,13.15,12.39,10.84,11.89,577.65,Upgrade
6,Receivables,-,2515,2437,2179,2244,2358,2375,2060,1925,1883,1955,1812,1514,1690,1902,1772,1808,2664,1667,2028,Upgrade
7,Inventory,-,1992,1923,2027,1966,2102,1958,2034,1876,1768,1588,1494,1548,1356,1225,1247,1269,1282,1176,1135,Upgrade
8,Prepaid Expenses,-,-,10.71,-,15.27,-,7.16,-,20.82,-,28.62,-,18.73,-,2.75,-,2.22,-,0.42,-,Upgrade
