,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Operating Revenue,203.75,224.84,145.46,230.51,248.12,321.48,143.41,196.84,314.52,318.47,177.11,358.47,272.55,293.06,130.52,229.43,180.44,249.35,61.42,230.87,Upgrade
1,Other Revenue,-6.74,6.74,-,11.77,-5.85,5.85,-,9.31,-3.29,3.29,-,5.01,-2.54,2.54,-,5.07,-1.48,1.48,-,4.31,Upgrade
2,Revenue,197.01,231.58,145.46,242.28,242.27,327.33,143.41,206.15,311.23,321.76,177.11,363.48,270.01,295.6,130.52,234.5,178.97,250.82,61.42,235.18,Upgrade
3,Revenue Growth (YoY),-18.68%,-29.25%,1.43%,17.53%,-22.16%,1.73%,-19.03%,-43.28%,15.27%,8.85%,35.70%,55.00%,50.87%,17.85%,112.50%,-0.29%,-1.26%,20.08%,-44.98%,2.50%,Upgrade
4,Cost of Revenue,146.24,148.28,111.86,183.86,167.37,238.73,105.84,163.57,236.23,252.39,143.16,277.11,204.66,229.34,100.34,174.59,134.18,190.05,48.61,179.5,Upgrade
5,Gross Profit,50.78,83.3,33.6,58.43,74.9,88.6,37.57,42.58,75,69.37,33.95,86.37,65.35,66.26,30.18,59.91,44.79,60.77,12.81,55.68,Upgrade
6,"Selling, General & Admin",34.35,41.45,31.99,37.96,45.63,50.15,31.85,36.52,43.31,43.37,31.24,48.14,39.92,36.6,25.3,36.35,25.6,40.31,17.52,30.43,Upgrade
7,Research & Development,10.16,11,8.59,13.1,9.5,10.51,6.46,10.97,12.16,10.47,7.6,14.93,10.35,8.36,6.08,10,7.94,8.86,3.3,7.07,Upgrade
8,Other Operating Expenses,-15.09,1.05,-2.9,3.55,-1.43,-1.18,-1.49,-1.88,1.77,1.6,-0.8,3.22,0.56,2.5,-0.9,6.23,0.95,-0.89,0.45,2.28,Upgrade
