,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,2300,2024,2048,2131,2622,2484,2392,2189,2106,1900,1999,2306,2186,2063,2177,2186,2502,2290,2158,2256,2530,Upgrade
1,Market Cap Growth,-18.50%,-18.50%,-14.36%,-2.66%,24.49%,30.69%,19.66%,-5.06%,-3.65%,-7.89%,-8.18%,5.48%,-12.64%,-9.92%,0.85%,-3.13%,-1.09%,-11.40%,-3.83%,-13.33%,16.38%,Upgrade
2,Enterprise Value,1543,1272,1264,1377,1868,1733,1656,1714,1631,1522,1715,2001,1882,1732,1794,1623,1939,1730,1619,2056,2329,Upgrade
3,Last Close Price,7.67,6.75,6.83,6.79,8.35,7.91,7.62,6.88,6.62,5.97,6.28,7.13,6.76,6.38,6.68,6.66,7.63,6.98,6.58,6.83,7.66,Upgrade
4,PE Ratio,17.69,15.03,14.39,14.61,32.03,39.05,44.70,41.08,45.18,34.08,41.32,52.67,49.78,44.16,42.32,38.76,48.98,48.52,52.48,-,63.90,Upgrade
5,PS Ratio,2.92,2.48,2.38,2.23,2.74,2.70,2.42,2.23,2.07,1.62,1.76,2.08,2.06,2.22,2.59,2.75,3.45,3.15,2.96,3.29,3.43,Upgrade
6,PB Ratio,1.88,1.61,1.68,1.72,2.19,2.11,2.08,1.89,1.84,1.68,1.79,2.06,1.95,1.85,1.92,1.99,2.27,2.12,2.02,2.14,2.39,Upgrade
7,P/TBV Ratio,1.77,1.77,1.83,1.82,2.32,2.24,2.21,2.01,1.96,1.79,1.88,2.16,2.05,1.94,2.01,2.09,2.39,2.23,2.13,2.25,2.52,Upgrade
8,P/FCF Ratio,25.55,22.48,21.75,16.64,21.01,25.09,17.10,9.65,12.70,12.01,19.27,-,2907.41,-,211.85,-,-176.83,-91.64,-70.65,-,1148.99,Upgrade
9,P/OCF Ratio,10.23,10.23,10.12,10.38,13.01,18.69,13.58,8.69,11.16,10.35,15.81,-,63.03,39.07,29.37,-,32.30,35.72,24.13,-,24.69,Upgrade
