,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,32,33,18,42,77,93,145,124,44,22,68,Upgrade
1,Market Cap Growth,-21.25%,-21.25%,-76.82%,-54.72%,-47.04%,-24.99%,227.42%,465.09%,-34.35%,-77.08%,-44.26%,Upgrade
2,Enterprise Value,19,7,17,28,23,59,111,115,44,17,53,Upgrade
3,Last Close Price,0.18,0.19,0.10,0.24,0.44,0.53,0.87,0.74,0.47,0.28,0.85,Upgrade
4,PE Ratio,1.94,-,0.54,-,-,-,-289.06,-,-9.62,-,-,Upgrade
5,PS Ratio,0.28,0.30,0.14,0.22,0.37,0.45,0.65,0.62,0.26,0.10,0.23,Upgrade
6,PB Ratio,0.20,0.22,0.11,0.31,0.56,0.50,0.62,0.54,0.21,0.12,0.34,Upgrade
7,P/TBV Ratio,0.22,0.22,0.11,0.31,0.56,0.50,0.62,0.54,0.21,0.12,0.34,Upgrade
8,P/FCF Ratio,2.63,-,3.11,-,-,3.06,-,41.93,22.87,-,-,Upgrade
9,P/OCF Ratio,0.44,-,0.25,-,-,2.73,57.20,37.47,19.41,-,-,Upgrade
10,EV/Sales Ratio,0.17,0.06,0.13,0.15,0.11,0.28,0.50,0.58,0.26,0.07,0.18,Upgrade
11,EV/EBITDA Ratio,0.52,0.20,0.39,-1.63,-,-,58.57,-,-,-,-,Upgrade
12,EV/EBIT Ratio,0.57,0.20,0.41,-1.45,-,-,-18.59,-,-,-,-,Upgrade
13,EV/FCF Ratio,1.62,-,2.90,-,-,1.93,-,38.86,22.72,-,-,Upgrade
14,Debt / Equity Ratio,0.20,0.20,0.19,0.25,0.27,0.07,0.18,0.18,0.26,0.27,0.25,Upgrade
15,Debt / FCF Ratio,2.56,-,5.67,-,-,0.40,-,14.24,28.32,-,-,Upgrade
16,Return on Capital Employed (ROCE),21.39%,21.39%,24.01%,-14.10%,-,-,-2.55%,-,-,-,-,Upgrade
17,Earnings Yield,51.58%,49.13%,185.22%,-106.45%,-115.26%,-38.31%,-0.35%,2.37%,-10.40%,-132.61%,-49.88%,Upgrade
18,FCF Yield,38.07%,36.26%,32.18%,-80.68%,7.71%,32.72%,-0.88%,2.39%,4.37%,-74.67%,-15.99%,Upgrade
19,Buyback Yield / Dilution,0.04%,-,0.08%,-3.24%,-4.31%,-43.12%,-89.29%,-48.84%,-11.47%,-,-,Upgrade
20,Total Shareholder Return,0.04%,-,0.08%,-3.24%,-4.31%,-43.12%,-89.29%,-48.84%,-11.47%,-,-,Upgrade
