,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,17.23,17.23,18,-,20.52,-,28.2,-,33.56,-,48.96,-,48.14,-,57.47,-,65.72,-,77.34,-,Upgrade
1,Short-Term Investments,2.28,2.28,2.26,-,5.09,-,6.52,-,8.04,-,3.94,-,7.6,-,2.38,-,2.38,-,1.55,-,Upgrade
2,Trading Asset Securities,0.88,0.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.71,-,-,-,Upgrade
3,Cash & Short-Term Investments,20.38,20.38,20.26,-,25.6,34.72,34.72,-,41.6,52.9,52.9,-,55.74,59.85,59.85,-,72.81,78.89,78.89,-,Upgrade
4,Cash Growth,-20.41%,-41.30%,-41.65%,-,-38.45%,-34.37%,-34.37%,-,-25.37%,-11.61%,-11.61%,-,-23.45%,-24.14%,-24.14%,-,29.78%,73.93%,73.93%,-,Upgrade
5,Accounts Receivable,4.35,4.35,8.93,-,6.05,-,4.54,-,6.12,-,15.46,-,3.2,-,2.44,-,2.05,-,11.89,-,Upgrade
6,Other Receivables,0.01,0.01,0,-,0,-,0,-,0,-,18.35,-,0.17,-,0,-,6.79,-,7.32,-,Upgrade
7,Receivables,4.36,4.36,8.93,-,6.06,-,4.54,-,6.13,-,33.81,-,3.37,-,2.45,-,8.84,-,19.21,-,Upgrade
8,Inventory,0.04,0.04,0.04,-,0.04,-,0.04,-,0.04,-,0.05,-,0.1,-,0.09,-,0.09,-,-,-,Upgrade
9,Prepaid Expenses,-,-,2.24,-,-,-,1.09,-,-,-,1.86,-,-,-,1.02,-,-,-,0.81,-,Upgrade
10,Other Current Assets,0,0,-,-,0.28,-,0.57,-,-,-,-,-,-,-,-,-,0.16,-,4.71,-,Upgrade
11,Total Current Assets,24.78,24.78,31.47,-,31.98,-,40.95,-,47.77,-,88.62,-,59.2,-,63.4,-,81.89,-,103.61,-,Upgrade
12,"Property, Plant & Equipment",0.51,0.51,1.16,-,1.11,-,0.41,-,0.95,-,1.99,-,2.44,-,2.67,-,11.65,-,27.87,-,Upgrade
13,Long-Term Investments,-,-,-,-,-,-,-,-,0.36,-,0.33,-,0.33,-,0.33,-,0.36,-,0.36,-,Upgrade
14,Long-Term Deferred Tax Assets,-,-,0.15,-,-,-,-,-,-,-,-,-,-,-,-,-,3.54,-,-,-,Upgrade
15,Total Assets,25.28,25.28,32.78,-,33.08,-,41.36,-,49.07,-,90.94,-,61.97,-,66.4,-,97.44,-,131.84,-,Upgrade
16,Accounts Payable,7.33,7.33,9.34,-,7.71,-,7.41,-,10.45,-,14.14,-,0.54,-,0.3,-,1.83,-,2.64,-,Upgrade
17,Accrued Expenses,0.2,0.2,1.05,-,0.66,-,1.68,-,0.91,-,1.01,-,1.05,-,1.22,-,0.27,-,0.8,-,Upgrade
18,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,4.95,-,-,-,-,-,-,-,-,-,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.04,-,15.29,-,Upgrade
20,Current Portion of Leases,0.33,0.33,0.84,-,0.72,-,0.29,-,0.29,-,1.46,-,1.72,-,1.49,-,3.72,-,7.92,-,Upgrade
21,Current Income Taxes Payable,-,-,-,-,-,-,-,-,0.01,-,-,-,-,-,0.43,-,1.93,-,5.73,-,Upgrade
22,Current Unearned Revenue,0.48,0.48,1.34,-,0.17,-,0.85,-,0.97,-,1.1,-,0.88,-,0.75,-,0.44,-,0.13,-,Upgrade
23,Other Current Liabilities,3.81,3.81,2.7,-,1.47,-,3.4,-,3.84,-,27.64,-,6.86,-,6.38,-,22.7,-,29.83,-,Upgrade
24,Total Current Liabilities,12.15,12.15,15.26,-,10.72,-,13.64,-,16.46,-,50.29,-,11.05,-,10.58,-,46.94,-,62.33,-,Upgrade
25,Long-Term Leases,0.1,0.1,0.23,-,0.3,-,-,-,0.13,-,0.29,-,0.06,-,1,-,7.88,-,16.69,-,Upgrade
26,Long-Term Deferred Tax Liabilities,0.01,0.01,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,2.37,-,2.49,-,Upgrade
27,Total Liabilities,12.26,12.26,15.66,-,11.02,-,13.64,-,16.6,-,50.58,-,11.11,-,11.58,-,57.19,-,81.51,-,Upgrade
28,Common Stock,23.43,23.43,23.43,-,23.43,-,23.43,-,23.43,-,23.43,-,23.43,-,23.43,-,23.36,-,23.36,-,Upgrade
29,Additional Paid-In Capital,3476,3476,3476,-,3476,-,3476,-,3476,-,3476,-,3476,-,3476,-,3453,-,3453,-,Upgrade
30,Retained Earnings,-3602,-3602,-3599,-,-3593,-,-3589,-,-3585,-,-3579,-,-3571,-,-3561,-,-3554,-,-3543,-,Upgrade
31,Comprehensive Income & Other,117.6,117.6,117.61,-,116.53,-,116.51,-,117.09,-,118.05,-,117.68,-,117.39,-,117.22,-,117.86,-,Upgrade
32,Total Common Equity,14.98,14.98,18.38,-,23.02,27.4,27.4,-,32.41,38.68,38.68,-,46.69,56.55,56.55,-,39.71,51.22,51.22,-,Upgrade
