,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,11.27,11.27,5.64,6.53,-,4.41,10.83,4.95,7.64,3.65,4.67,16.51,6.86,6.57,-,9.34,5.96,1.9,-0.75,20.87,Upgrade
1,Revenue Growth (YoY),-,155.74%,-47.97%,31.73%,-,20.74%,132.05%,-70.00%,11.36%,-44.48%,-,76.87%,15.14%,245.64%,-,-55.27%,-74.71%,-89.35%,-,58.69%,Upgrade
2,Cost of Revenue,8.21,8.21,5.22,2.64,-,3.98,7.78,4.85,5.33,3.46,3.41,18.23,4.35,5.12,-,7.42,0.61,0.54,-6.74,6.8,Upgrade
3,Gross Profit,3.06,3.06,0.42,3.88,-,0.43,3.05,0.1,2.31,0.19,1.26,-1.72,2.51,1.46,-,1.91,5.34,1.36,5.99,14.07,Upgrade
4,"Selling, General & Admin",2.26,2.26,5.12,2.72,-,3.82,1.87,4.26,5.56,4.14,5.41,4.25,4.41,4.61,-,3.07,2.23,2.67,2.74,3.27,Upgrade
5,Operating Expenses,2.26,2.26,6.99,2.72,-,3.82,2.49,4.26,5.56,4.14,5.41,4.25,4.41,4.61,-,3.07,2.23,2.67,2.74,3.27,Upgrade
6,Operating Income,0.79,0.79,-6.57,1.17,-,-3.39,0.55,-4.16,-3.25,-3.95,-4.16,-5.97,-1.89,-3.16,-,-1.16,3.12,-1.31,3.25,10.8,Upgrade
7,Interest Expense,-0.01,-0.01,-0.01,-0.01,-,-0.01,-0,-0.01,-,-0.1,-0.06,-0.01,-0.02,-0.05,-,-0.21,-0.41,-0.41,-,-0.71,Upgrade
8,Interest & Investment Income,-,-,0.38,-,-,-,0.41,-,-,-,0.03,-,-,-,-,-,-,-,1.75,-,Upgrade
9,Currency Exchange Gain (Loss),-,-,-0.06,-,-,-,-0.53,-,-,-,0.37,-,-,-,-,-,-,-,0.29,-,Upgrade
10,Other Non Operating Income (Expenses),-2.84,-2.84,1.68,-1.04,-,-0.78,-0.44,-0.07,1.89,-1.24,-3.03,0.38,-0.05,0.69,-,2.07,-0.4,-7.38,-30.7,-2.75,Upgrade
11,EBT Excluding Unusual Items,-2.05,-2.05,-4.58,0.12,-,-4.18,-0.01,-4.24,-1.37,-5.28,-6.86,-5.61,-1.96,-2.52,-,0.7,2.3,-9.1,-25.41,7.35,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Unusual Items,-,-,0,-,-,-,0.36,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Pretax Income,-2.05,-2.05,-4.58,0.12,-,-4.18,0.23,-4.24,-1.37,-5.28,-6.86,-5.61,-1.96,-2.52,-,0.7,2.3,-9.1,-25.41,7.35,Upgrade
15,Income Tax Expense,-0.01,-0.01,0.02,-,-,-,-,-,-,-,-2.22,-,-,0.1,-,3.92,0.09,0.03,-2.6,2.49,Upgrade
16,Earnings From Continuing Operations,-2.05,-2.05,-4.6,0.12,-,-4.18,0.23,-4.24,-1.37,-5.28,-4.64,-5.61,-1.96,-2.63,-,-3.22,2.22,-9.13,-22.81,4.86,Upgrade
