,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,275.57,412.26,535.78,545.68,556.77,563.17,564.38,563.05,-,597.62,593.22,639.55,46.71,77.32,90.15,118.09,152.97,417.23,443.32,412.65,Upgrade
1,Short-Term Investments,-,100.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.45,-,5,Upgrade
2,Trading Asset Securities,40.01,20.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,315.58,532.82,535.78,545.68,556.77,563.17,564.38,563.05,-,597.62,593.22,639.55,46.71,77.32,90.15,118.09,152.97,419.68,443.32,417.65,Upgrade
4,Cash Growth,-43.32%,-5.39%,-5.07%,-3.09%,-,-5.77%,-4.86%,-11.96%,-,672.91%,558.03%,441.57%,-69.46%,-81.58%,-79.66%,-71.72%,-65.27%,-5.38%,-2.86%,-22.27%,Upgrade
5,Accounts Receivable,19.55,19.89,18.69,25.11,20.82,22.13,28.49,27.97,-,41.56,74,98.75,172.65,171.82,195.55,221.11,278.33,295.99,282.34,346.08,Upgrade
6,Other Receivables,12.54,9.93,10.36,10.66,13.79,16.55,14.2,16.71,-,37.62,40.37,34.57,97.39,85.63,318.67,377.22,400.22,394.42,436.38,463.23,Upgrade
7,Receivables,32.09,29.83,29.06,35.77,34.62,38.68,42.7,44.68,-,79.18,114.37,133.32,270.04,257.45,514.22,598.33,678.55,690.41,718.72,809.31,Upgrade
8,Inventory,92.81,62.96,70.59,67.57,70.19,68.77,67.2,73.52,-,86.29,90.58,93.08,107.2,96.66,150.85,162.21,218.66,232.39,228.12,245.61,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,0.03,-,-,-,-,-,0.1,-,-,-,-,Upgrade
10,Other Current Assets,209.32,49.47,49.84,52.76,50.77,48.82,56.37,48.7,-,58.23,62.02,64.07,72.1,65.88,66.91,69.68,75.91,68.41,83.97,32.47,Upgrade
11,Total Current Assets,649.81,675.07,685.26,701.78,712.35,719.42,730.64,729.94,-,821.34,860.19,930.02,496.05,497.31,822.13,948.41,1126,1411,1474,1505,Upgrade
12,"Property, Plant & Equipment",127.03,74.47,70.98,71.13,74.04,76.64,76.79,80.49,-,82.6,82.42,93.36,100.73,100.51,114.85,110.95,166.68,171.04,198.54,201.86,Upgrade
13,Long-Term Investments,5.49,5.57,5.96,5.53,5.16,5.61,5.51,5.56,-,11.49,12.41,10.5,10.89,10.21,10.42,10.79,39.35,40.82,457.76,458.2,Upgrade
14,Other Intangible Assets,38.64,16.42,16.28,16.46,16.63,16.8,16.95,17.3,-,24.08,24.65,25.28,26.79,27.44,28.09,28.75,78.29,79.81,56.88,57.62,Upgrade
15,Long-Term Deferred Tax Assets,0.68,-,-,-,-,-,-,-,-,-,-,-,-,-,2.28,2.35,2.26,2.32,2.27,2.31,Upgrade
