,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2698,2167,1448,2046,2377,2698,1946,2156,2499,2643,2256,3394,2267,2101,2101,2211,2587,2831,2886,2808,3317,Upgrade
1,Market Cap Growth,-19.67%,-19.67%,-25.57%,-5.13%,-4.87%,2.09%,-13.73%,-36.48%,10.24%,25.79%,7.37%,53.50%,-12.39%,-25.78%,-27.20%,-21.26%,-22.00%,-18.47%,-28.10%,-30.41%,-7.69%,Upgrade
2,Enterprise Value,11624,10924,9623,10099,10431,10799,10381,11585,11928,12252,11542,12768,11640,11812,12667,13265,13641,15378,16470,16203,16712,Upgrade
3,Last Close Price,2.44,1.96,1.31,1.85,2.15,2.44,1.76,1.95,2.26,2.39,2.04,3.07,2.05,1.90,1.90,2.00,2.34,2.56,2.61,2.54,3.00,Upgrade
4,PE Ratio,-,-,-,-,62.94,-7.45,-,-,-,-1.59,-,-,-,-,-,-,-,-60.74,-,263.99,-,Upgrade
5,Forward PE,-,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,17.67,Upgrade
6,PS Ratio,7.65,6.16,1.89,1.39,0.78,0.66,0.44,0.44,0.74,0.40,0.36,0.72,0.49,1.16,1.03,1.00,0.94,0.34,0.38,0.35,0.35,Upgrade
7,PB Ratio,159.40,4.22,2.75,3.81,3.25,3.67,3.18,3.38,3.35,2.44,3.22,3.99,2.15,0.86,0.84,0.86,1.00,0.52,0.53,0.52,0.61,Upgrade
8,P/TBV Ratio,181.04,181.04,58.55,63.01,10.48,15.81,45.95,44.49,13.23,4.96,21.41,12.81,4.78,1.06,1.04,1.06,1.22,0.61,0.62,0.60,0.71,Upgrade
9,P/FCF Ratio,-,-,-,-,1.96,2.11,1.40,3.22,5.84,4.21,-,-,1.01,1.04,0.66,0.57,0.77,0.83,1.49,-,3.50,Upgrade
10,P/OCF Ratio,-,-,-,-,1.96,2.11,1.40,3.21,5.83,4.21,-,-,1.01,1.04,0.66,0.57,0.77,0.83,1.49,-,3.49,Upgrade
11,EV/Sales Ratio,33.03,31.04,12.53,6.88,-,2.64,2.37,2.37,3.55,1.84,1.82,2.71,2.50,6.50,6.23,5.99,4.96,1.86,2.14,2.01,1.75,Upgrade
12,EV/EBITDA Ratio,-,-11.40,-12.61,-,-,25.65,104.50,422.77,-,-,-12.61,-,-,-,-,-,-,82.83,140.20,64.27,39.69,Upgrade
