,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Cash & Equivalents,294.2,431.46,327.53,390.64,471.12,465.99,462.68,444.34,430.23,354.25,408.89,325.04,435.57,569.83,139.72,196.43,227.16,153.73,200.11,236.5,Upgrade
1,Short-Term Investments,-,-,-,-,-,70,-,120,-,195,-,120,-,-,-,40,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,294.2,431.46,327.53,390.64,471.12,535.99,462.68,564.34,430.23,549.25,408.89,445.04,435.57,569.83,139.72,236.43,227.16,153.73,200.11,236.5,Upgrade
3,Cash Growth,-37.55%,-19.50%,-29.21%,-30.78%,9.50%,-2.41%,13.15%,26.81%,-1.23%,-3.61%,192.65%,88.23%,91.75%,270.68%,-30.18%,-0.03%,-1.58%,-36.77%,-22.64%,40.50%,Upgrade
4,Accounts Receivable,303.35,324.13,314.82,308.17,332.36,307.3,381.31,317.69,342.58,351.95,333.04,349.19,307.74,282.37,356.85,277.5,316.58,262.37,261.52,216.06,Upgrade
5,Other Receivables,2.17,7.2,2.14,20.83,2.29,22.75,2.88,24.38,2.79,38.99,17.13,36.33,4.53,4.51,5.4,1.81,1.36,1.93,1.39,3.24,Upgrade
6,Receivables,305.52,331.33,316.96,329,334.65,330.06,384.19,342.06,345.38,390.94,350.17,385.52,312.27,286.88,362.25,279.32,317.94,264.3,262.91,219.3,Upgrade
7,Inventory,303.54,319.38,317.36,284.14,316.44,362.88,319.16,277.37,246.47,249.5,234.67,247.48,205.32,208.75,198.93,195.93,161.99,153.45,170.17,161.46,Upgrade
8,Other Current Assets,128.32,67.43,80.29,49.74,174.86,76.52,217.02,105.52,227.28,79.29,227.54,55.99,176.54,62.46,95.6,23.7,41.71,22.34,39.16,32,Upgrade
9,Total Current Assets,1032,1150,1042,1054,1297,1305,1383,1289,1249,1269,1221,1134,1130,1128,796.49,735.38,748.79,593.81,672.35,649.26,Upgrade
10,"Property, Plant & Equipment",1658,1647,1654,1655,1353,1329,1241,1252,1185,1174,1082,986.45,794.45,783.47,809.33,793.47,777.42,756.22,749.07,768.28,Upgrade
11,Long-Term Investments,255.31,254.45,252.99,251.23,236.36,197.18,134.42,135.13,132.98,115.07,113.06,96.6,87.6,86.87,89.01,92.36,73.3,74.52,74.46,76.55,Upgrade
12,Goodwill,85.75,85.75,85.75,85.75,85.75,85.75,50.68,50.68,50.68,50.68,50.68,50.68,52.3,52.3,52.3,50.68,79.34,79.34,79.34,79.34,Upgrade
13,Other Intangible Assets,360.94,364.44,361.73,215.85,217.63,220.23,188.71,168.99,169.52,171.78,174.04,176.29,177.26,179.44,166.98,164.75,166.82,168.9,170.97,172.54,Upgrade
14,Long-Term Deferred Tax Assets,59.48,57.18,51.78,48.61,44.22,40.3,37.56,34.46,21.79,19.47,16.47,14.28,10.84,9.1,8.7,10.01,5.67,3.43,2.87,2.38,Upgrade
15,Long-Term Deferred Charges,13.77,13.05,14.87,15.56,11.41,8.97,7.79,8.09,7.94,9.22,8.4,9.72,7.03,9.12,10.83,9.52,9.97,11.41,12.27,13.69,Upgrade
16,Other Long-Term Assets,45.14,42.85,45.46,105.79,99.75,61.2,58.45,72.37,61.2,28.15,43.37,61.33,112.72,143.48,81.5,75.53,69.88,93.97,66.56,49.83,Upgrade
17,Total Assets,3510,3615,3509,3431,3345,3248,3102,3011,2879,2837,2709,2529,2372,2392,2015,1932,1931,1782,1828,1812,Upgrade
18,Accounts Payable,228.85,208.59,225.92,298.35,263.49,279.89,324.91,294.6,209.34,202.03,255.2,284.18,209.04,259.32,314.1,306.26,256.48,250.67,253.62,215.26,Upgrade
19,Accrued Expenses,14.93,21.73,12.42,24.56,18.4,26.66,12.85,34.22,17.85,37.22,11.64,30.72,6.82,21.83,6.36,12.22,11.57,16.27,10.56,29.77,Upgrade
20,Short-Term Debt,212.36,288.98,287.83,329.53,232.48,203.71,166.99,162.3,179.32,235.62,209.61,160.06,139.19,179.36,151.03,166.22,176,266,281,311,Upgrade
21,Current Portion of Long-Term Debt,87.65,106.61,31.56,63.99,62.52,63.15,59.95,53.41,48.98,45.27,48,45.3,45.33,45,45,-,45,45,45,45,Upgrade
22,Current Portion of Leases,-,1.69,-,1.94,-,3.44,-,3.7,-,3.6,-,3.25,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,11.11,0.81,14.05,1.83,22.38,-,18.52,-,26.25,5.48,29.43,9.48,20.63,1.38,35.96,9.55,19.17,7.16,12.2,1.41,Upgrade
24,Current Unearned Revenue,22.55,26.36,34.21,16.2,32.75,25.23,39.71,44.73,45.27,33.58,39.76,37.86,73.55,16.62,39.07,15.95,11.7,9.68,29.2,-,Upgrade
25,Other Current Liabilities,9.27,10.89,13.87,10.76,45.62,66.86,32.59,23.24,72.37,23.82,25.2,6.3,17.55,9.89,19.33,51.33,7.69,4.41,10.27,29.67,Upgrade
26,Total Current Liabilities,586.72,665.66,619.86,747.16,677.63,668.94,655.52,616.2,599.39,586.61,618.82,577.13,512.12,533.39,610.85,561.53,527.62,599.19,641.85,632.11,Upgrade
27,Long-Term Debt,380.64,373.29,409.04,229.98,235.07,157.34,264.9,375.57,387.03,360.33,324.73,321.69,340.92,338.67,358.69,355.4,369.82,210.5,233,233,Upgrade
28,Long-Term Leases,1.42,1.78,3.14,3.21,6.73,7.28,8.68,9.11,9.41,9.75,11.52,11.26,7.71,6.98,3.53,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,178.97,179.79,57.81,59.43,55.19,55.9,57.57,52.55,47.47,44.37,32.8,31.97,33.25,31.05,32.01,33.24,26.52,14.05,14.73,12.18,Upgrade
30,Long-Term Deferred Tax Liabilities,24.13,25.09,26.06,26.88,28.01,29.65,27.46,30.34,23.27,24.71,26.39,27.98,30.02,31.17,32.18,32.6,21.2,22.19,23.19,24.19,Upgrade
31,Other Long-Term Liabilities,-,-,-,-,0.3,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Total Liabilities,1172,1246,1116,1067,1003,919.32,1014,1084,1067,1026,1014,970.03,924.02,941.26,1037,982.77,945.16,845.93,912.78,901.49,Upgrade
33,Common Stock,711.22,711.22,711.22,711.22,711.22,711.22,537.25,524.55,524.49,524.49,524.48,524.47,524.47,524.47,456,456,456,456,240,240,Upgrade
34,Additional Paid-In Capital,443.33,450,449.63,449.55,453.83,452.76,527.9,404.23,399.44,395.77,392.06,390.73,390.73,390.71,1.57,1.53,1.53,1.53,145.53,145.53,Upgrade
35,Retained Earnings,757.99,756.01,783.54,757.03,742.91,732.13,695.74,642.07,575.21,517.68,415.9,324.97,277.5,284.32,281.38,261.69,286.08,272.71,323.28,309.77,Upgrade
36,Comprehensive Income & Other,4.33,5.74,5.07,4.72,5.09,5.05,18.23,36.56,36.85,36.82,36.14,36.19,36.36,36.67,36.24,35,44,-,-,-,Upgrade
37,Total Common Equity,1917,1923,1949,1923,1913,1901,1779,1607,1536,1475,1369,1276,1229,1236,775.2,754.22,787.61,730.25,708.82,695.3,Upgrade
38,Minority Interest,421.66,446.06,443.25,441.74,428.72,428.03,308.4,319.45,276.29,336.93,326.47,282.99,218.82,214.27,202.69,194.7,198.41,205.42,206.29,215.08,Upgrade
39,Shareholders' Equity,2339,2369,2393,2364,2342,2329,2088,1927,1812,1812,1695,1559,1448,1450,977.89,948.93,986.02,935.67,915.1,910.38,Upgrade
40,Total Liabilities & Equity,3510,3615,3509,3431,3345,3248,3102,3011,2879,2837,2709,2529,2372,2392,2015,1932,1931,1782,1828,1812,Upgrade
