,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2841,1981,2144,2500,2432,2333,2212,2348,2369,2348,2679,2763,3166,4686,3449,3541,3019,3028,3799,3757,2350,Upgrade
1,Market Cap Growth,-15.06%,-15.06%,-3.08%,6.47%,2.65%,-0.67%,-17.42%,-14.99%,-25.17%,-49.89%,-22.34%,-21.99%,4.86%,54.77%,-9.20%,-5.74%,28.49%,32.25%,46.59%,45.50%,17.67%,Upgrade
2,Enterprise Value,2736,1864,2037,2363,2295,2190,2085,2214,2234,2196,2522,2584,3035,4605,3301,3341,2819,2799,3564,3478,2071,Upgrade
3,Last Close Price,5.42,3.78,4.09,4.77,4.64,4.45,4.22,4.48,4.52,4.48,5.11,5.27,6.04,8.94,6.74,6.92,5.90,6.52,8.18,8.09,5.06,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,68.00,66.09,183.43,202.39,301.93,287.39,297.17,552.18,943.41,-,-,714.14,407.05,Upgrade
5,PS Ratio,7.96,5.67,6.10,7.04,6.59,5.77,5.09,5.33,5.15,5.12,5.90,6.12,7.45,11.99,10.13,11.69,11.28,12.14,14.80,14.77,9.36,Upgrade
6,PB Ratio,3.35,2.30,2.48,2.88,2.77,2.47,2.32,2.45,2.47,2.45,2.87,2.97,3.43,5.08,4.05,4.16,3.55,4.73,5.92,5.81,3.64,Upgrade
7,P/TBV Ratio,3.18,3.18,3.42,3.96,3.78,3.57,3.35,3.52,3.54,3.53,4.17,4.32,5.01,7.45,6.18,6.35,5.40,4.96,6.21,6.10,3.82,Upgrade
8,P/FCF Ratio,-,-,-156.27,-,-,-537.39,-92.52,-,-100.79,-,-,-,-106.85,-,-,-,118.64,1081.03,-,555.54,-236.28,Upgrade
9,P/OCF Ratio,-,-,-657.45,-,-135.38,332.11,-151.44,-,-150.52,-,-,-,-499.55,-,-,-,112.48,500.04,-,335.18,-431.72,Upgrade
10,EV/Sales Ratio,7.83,5.33,5.79,6.65,6.22,5.41,4.80,5.03,4.86,4.79,5.56,5.72,7.15,11.78,9.70,11.03,10.53,11.22,13.89,13.67,8.25,Upgrade
11,EV/EBITDA Ratio,-,-163.04,-166.95,-,-,214.00,-,75.19,60.22,59.22,85.00,86.58,141.04,146.12,121.53,178.21,182.59,543.96,-,1388.96,-2295.30,Upgrade
12,EV/EBIT Ratio,-,-,-79.54,-,-,-,-,134.71,-,91.21,147.71,149.04,-,232.26,228.26,527.96,1403.40,-,-,-278.98,-,Upgrade
13,EV/FCF Ratio,-102.72,-,-148.46,-,-,-504.62,-87.20,-,-95.05,-,-,-,-102.41,-,-,-,110.75,999.24,-,514.28,-208.23,Upgrade
14,Debt / Equity Ratio,0.02,0.02,0.01,0.02,0.02,0.00,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.00,0.00,0.00,-,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,-,2.49,0.73,-,-,1.70,2.97,0.35,0.74,0.15,0.20,0.09,0.35,0.05,0.06,0.03,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-0.92,-,-,-0.89,-0.31,-,-0.62,-,-,-,-0.22,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.34,0.34,0.33,0.32,0.32,0.33,0.36,0.43,0.43,0.36,0.45,0.45,0.44,0.38,0.36,0.38,0.35,0.32,0.32,0.37,Upgrade,
18,Inventory Turnover,3.01,3.07,3.17,3.39,3.05,2.97,3.18,3.43,3.85,3.80,3.46,4.63,4.86,4.93,4.26,4.50,4.56,5.30,5.26,5.10,5.83,Upgrade
19,Quick Ratio,2.96,2.96,2.52,2.52,2.55,2.63,2.55,2.50,2.50,2.84,2.86,2.78,2.61,2.66,2.36,2.17,2.02,3.85,4.51,4.27,3.95,Upgrade
20,Current Ratio,3.61,3.61,3.09,3.09,3.08,3.25,3.15,3.08,3.05,3.49,3.51,3.42,3.23,3.37,3.05,2.63,2.38,4.40,5.04,4.74,4.43,Upgrade
21,Return on Equity (ROE),-2.07%,-1.47%,-5.35%,-29.29%,-2.48%,-2.65%,-0.89%,1.00%,10.43%,0.67%,3.48%,0.70%,1.43%,0.65%,1.77%,4.56%,-0.94%,-3.00%,0.64%,7.46%,Upgrade,
22,Return on Assets (ROA),-0.51%,0.06%,-1.03%,-4.35%,-0.60%,-0.83%,1.07%,-0.31%,2.46%,0.50%,2.89%,-0.33%,0.92%,0.60%,1.10%,2.49%,-0.53%,-1.93%,0.10%,-0.78%,Upgrade,
23,Return on Capital (ROIC),-0.59%,0.07%,-1.21%,-5.11%,-0.70%,-0.98%,1.25%,-0.36%,2.84%,0.58%,3.36%,-0.38%,1.07%,0.71%,1.35%,3.01%,-0.61%,-2.21%,0.11%,-0.91%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-2.94%,-,-,-,-,1.71%,-,2.51%,1.83%,1.86%,-,2.15%,1.70%,0.74%,0.24%,-,-,-1.93%,-,Upgrade
25,Earnings Yield,-3.08%,-4.41%,-4.14%,-3.68%,-3.38%,-0.59%,0.74%,1.06%,1.47%,1.51%,0.55%,0.49%,0.33%,0.35%,0.34%,0.18%,0.11%,0.22%,0.18%,0.14%,0.25%,Upgrade
