,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Revenue,2786,1653,2726,1503,3099,1588,2452,1553,2295,1454,Upgrade
1,Revenue Growth (YoY),2.19%,9.95%,-12.03%,-5.36%,26.38%,2.22%,6.86%,6.85%,-24.17%,-1.60%,Upgrade
2,Cost of Revenue,2233,1376,2228,1274,2583,1305,2030,1287,1860,1287,Upgrade
3,Gross Profit,553.49,276.25,497.99,229.1,516.4,283.29,422.81,266.4,435.04,166.84,Upgrade
4,"Selling, General & Admin",194.43,184.15,180.05,193.61,192.13,193,193.19,182.94,178.78,207.26,Upgrade
5,Other Operating Expenses,-6.14,-5.36,-7.12,-25.58,-23.36,-8.82,-7.61,-14.53,-10.97,-9.04,Upgrade
6,Operating Expenses,188.29,178.79,172.93,168.02,168.77,184.18,185.58,168.39,166.09,198.22,Upgrade
7,Operating Income,365.2,97.45,325.06,61.08,347.63,99.11,237.23,98.01,268.95,-31.38,Upgrade
8,Interest Expense,-28.61,-31.1,-33.68,-26.7,-16.45,-12.22,-11.64,-14.68,-21.21,-29.57,Upgrade
9,Interest & Investment Income,3.43,19,10.63,8.84,1.27,1.92,0.77,1.92,0.94,4.17,Upgrade
10,Earnings From Equity Investments,0.92,0.8,0.76,0.17,0.57,0.13,0.63,-0.16,0.22,0.23,Upgrade
11,Currency Exchange Gain (Loss),14.46,19.56,24.68,-11.04,46.69,-6.96,-2.78,1.58,14.06,3.94,Upgrade
12,EBT Excluding Unusual Items,355.39,105.72,327.45,32.35,379.71,81.97,224.21,86.68,262.95,-52.62,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-82.26,Upgrade
14,Gain (Loss) on Sale of Investments,2.51,3.7,2.49,3.66,2.44,3.3,2.42,3.29,2.53,-0.57,Upgrade
15,Gain (Loss) on Sale of Assets,8.27,9.1,19.45,5.02,27.52,0.33,0.5,1.11,0.02,0.08,Upgrade
16,Asset Writedown,-,-34.01,-,-134.38,-109.03,-,-,-21.92,-,-2.33,Upgrade
17,Other Unusual Items,-,-,-,-3.07,5.22,-,6.3,-,-,-,Upgrade
18,Pretax Income,366.17,84.52,349.39,-96.44,305.86,85.61,233.42,69.17,265.5,-137.7,Upgrade
19,Income Tax Expense,53.4,9.4,43.8,0.37,50.73,13.08,30.35,-0.11,36.42,-15.46,Upgrade
20,Earnings From Continuing Operations,312.77,75.12,305.58,-96.8,255.13,72.53,203.08,69.27,229.09,-122.24,Upgrade
21,Minority Interest in Earnings,-14.59,-2.57,-16.46,-1.2,-22.28,-1.77,-10.54,5.92,9.4,8.35,Upgrade
22,Net Income,298.19,72.55,289.12,-98,232.85,70.76,192.54,75.19,238.49,-113.89,Upgrade
23,Net Income to Common,298.19,72.55,289.12,-98,232.85,70.76,192.54,75.19,238.49,-113.89,Upgrade
24,Net Income Growth,3.13%,-,24.17%,-,20.94%,-5.89%,-19.27%,-,-11.98%,-,Upgrade
25,Shares Outstanding (Basic),2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,Upgrade
26,Shares Outstanding (Diluted),2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,Upgrade
27,EPS (Basic),0.13,0.03,0.13,-0.04,0.10,0.03,0.08,0.03,0.10,-0.05,Upgrade
28,EPS (Diluted),0.13,0.03,0.13,-0.04,0.10,0.03,0.08,0.03,0.10,-0.05,Upgrade
29,EPS Growth,3.13%,-,24.17%,-,20.94%,-5.89%,-19.27%,-,-11.98%,-,Upgrade
30,Free Cash Flow,-47.33,55.86,310.82,378.75,138.82,343.71,-250,448.25,122.63,403.71,Upgrade
31,Free Cash Flow Per Share,-0.02,0.02,0.14,0.17,0.06,0.15,-0.11,0.20,0.05,0.18,Upgrade
32,Dividend Per Share,0.098,0.035,0.095,0.006,0.051,0.015,0.042,0.012,0.038,-,Upgrade
33,Dividend Growth,3.16%,483.33%,86.27%,-60.00%,21.43%,25.00%,10.53%,-,-11.63%,-,Upgrade
34,Operating Margin,13.11%,5.90%,11.92%,4.06%,11.22%,6.24%,9.67%,6.31%,11.72%,-2.16%,Upgrade
35,Profit Margin,10.70%,4.39%,10.60%,-6.52%,7.51%,4.46%,7.85%,4.84%,10.39%,-7.83%,Upgrade
36,Free Cash Flow Margin,-1.70%,3.38%,11.40%,25.20%,4.48%,21.64%,-10.19%,28.85%,5.34%,27.77%,Upgrade
37,EBITDA,463.84,192.06,424,157.62,447.98,172.26,310.49,164.11,329.26,69.49,Upgrade
38,D&A For EBITDA,98.64,94.61,98.93,96.54,100.35,73.16,73.25,66.1,60.31,100.87,Upgrade
39,EBIT,365.2,97.45,325.06,61.08,347.63,99.11,237.23,98.01,268.95,-31.38,Upgrade
40,Advertising Expenses,3.23,-,4.58,-,1.68,-,3.89,-,3.62,-,Upgrade
