,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Market Capitalization,1915,1664,1208,992,1208,889,1026,1128,1049,798,1003,Upgrade
1,Market Cap Growth,67.82%,67.82%,0%,11.54%,17.78%,-21.21%,-2.17%,41.43%,4.55%,-17.65%,-38.89%,Upgrade
2,Enterprise Value,2652,2137,1513,1577,2046,1790,2201,2029,2321,2202,2606,Upgrade
3,Last Close Price,0.84,0.65,0.45,0.31,0.37,0.25,0.28,0.28,0.26,0.18,0.23,Upgrade
4,PE Ratio,5.16,4.49,3.34,5.19,-,2.93,3.90,4.21,3.34,6.40,-,Upgrade
5,Forward PE,4.54,3.02,3.02,3.02,3.02,3.02,3.02,3.01,2.92,2.50,3.00,Upgrade
6,PS Ratio,0.43,0.37,0.28,0.23,0.26,0.19,0.25,0.28,0.27,0.21,0.22,Upgrade
7,PB Ratio,0.76,0.59,0.46,0.36,0.49,0.32,0.39,0.44,0.43,0.34,0.48,Upgrade
8,P/TBV Ratio,0.66,0.66,0.51,0.39,0.53,0.34,0.43,0.47,0.47,0.37,0.51,Upgrade
9,P/FCF Ratio,224.26,-,3.29,1.44,2.33,1.84,10.95,-,1.84,1.52,1.76,Upgrade
10,P/OCF Ratio,5.44,5.44,2.07,1.23,2.04,1.53,4.20,-,1.23,0.97,1.14,Upgrade
11,PEG Ratio,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,Upgrade
12,EV/Sales Ratio,0.60,0.48,0.35,0.37,0.44,0.38,0.54,0.51,0.60,0.59,0.58,Upgrade
13,EV/EBITDA Ratio,3.83,3.26,2.46,2.71,3.38,2.89,4.56,4.28,4.70,5.52,5.84,Upgrade
14,EV/EBIT Ratio,5.71,4.62,3.58,4.09,5.01,4.01,6.54,6.05,6.32,9.27,-,Upgrade
15,EV/FCF Ratio,310.59,-,4.13,2.29,3.95,3.71,23.49,-,4.06,4.18,4.59,Upgrade
16,Debt / Equity Ratio,0.37,0.37,0.37,0.44,0.44,0.50,0.51,0.60,0.63,0.81,0.95,Upgrade
17,Debt / FCF Ratio,121.61,-,2.66,1.76,2.13,2.91,14.06,-,2.66,3.62,3.51,Upgrade
18,Return on Capital Employed (ROCE),13.15%,13.15%,13.26%,11.94%,13.20%,12.38%,9.36%,9.63%,12.77%,6.85%,-,Upgrade
19,Earnings Yield,19.36%,22.28%,29.94%,19.27%,11.16%,34.15%,25.67%,23.73%,29.92%,15.62%,15.66%,Upgrade
20,FCF Yield,0.45%,0.51%,30.35%,69.55%,42.84%,54.28%,9.14%,17.57%,54.45%,65.97%,56.67%,Upgrade
21,Dividend Yield,15.83%,20.45%,28.82%,32.52%,15.25%,26.61%,20.63%,19.24%,19.60%,21.19%,-,Upgrade
22,Total Shareholder Return,15.83%,20.45%,28.82%,32.52%,15.25%,26.61%,20.63%,19.24%,19.60%,21.19%,-,Upgrade
