,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4814,4004,2774,3569,3869,4154,4379,4724,4904,4454,5264,6389,4379,4169,4544,4829,5069,5684,5894,5474,5849,Upgrade
1,Market Cap Growth,-3.61%,-3.61%,-36.64%,-24.44%,-21.10%,-6.73%,-16.81%,-26.06%,11.99%,6.83%,15.84%,32.30%,-13.61%,-26.65%,-22.90%,-11.78%,-13.33%,-10.40%,-19.30%,-45.14%,-10.58%,Upgrade
2,Enterprise Value,14453,14266,13357,14445,14745,15075,15020,16824,17004,16187,17034,18575,16565,16901,17955,17392,17632,15965,15824,12780,13155,Upgrade
3,Last Close Price,3.21,2.67,1.85,2.38,2.58,2.77,2.92,3.15,3.27,2.97,3.44,4.17,2.86,2.72,2.97,3.16,3.31,3.71,3.80,3.53,3.77,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,172.52,-,17.57,16.20,17.43,11.99,14.51,11.25,13.45,12.29,12.74,18.45,14.57,12.96,Upgrade
5,Forward PE,-,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.66,12.09,5.58,6.00,Upgrade
6,PS Ratio,2.23,1.88,0.71,0.84,0.88,0.92,1.24,0.88,0.88,0.71,0.88,1.51,1.07,1.26,1.37,1.32,1.29,1.27,1.33,1.31,1.21,Upgrade
7,PB Ratio,1.01,0.65,0.44,0.55,0.58,0.50,0.51,0.52,0.54,0.48,0.57,0.68,0.46,0.42,0.46,0.49,0.51,0.59,0.63,0.57,0.62,Upgrade
8,P/TBV Ratio,0.98,0.98,0.68,0.84,0.90,0.79,0.81,0.82,0.85,0.77,0.91,1.09,0.75,0.75,0.83,0.89,0.94,1.07,1.15,1.05,1.15,Upgrade
