,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,518.09,359.33,341.63,775.64,2400,581.74,493.34,969.31,1343,2525,674.72,1648,1131,714.49,548.96,880.15,1104,1096,822.27,1398,Upgrade
1,Other Revenue,-18.97,18.97,-,139.46,-105.06,105.06,-,58.16,-9.94,9.94,-,52.01,-30.36,30.36,-,35.43,-6.2,6.2,-,58.18,Upgrade
2,Revenue,499.11,378.3,341.63,915.1,2295,686.8,493.34,1027,1333,2535,674.72,1700,1101,744.85,548.96,915.58,1097,1102,822.27,1456,Upgrade
3,Revenue Growth (YoY),-78.25%,-44.92%,-30.75%,-10.94%,72.15%,-72.90%,-26.88%,-39.57%,21.13%,240.28%,22.91%,85.70%,0.28%,-32.41%,-33.24%,-37.11%,5.76%,28.16%,-43.95%,-16.41%,Upgrade
4,Cost of Revenue,348.37,199.79,192.73,673.8,1805,408.57,259.26,507.87,914.19,1939,337.85,873.17,637.2,370.86,237.57,354.18,540.36,716.18,419.04,593.13,Upgrade
5,Gross Profit,150.74,178.51,148.9,241.29,489.77,278.24,234.08,519.6,418.87,595.38,336.87,827.05,463.35,373.99,311.39,561.4,557.11,385.86,403.23,862.81,Upgrade
6,"Selling, General & Admin",74.05,80.26,55.24,117.91,76.59,91.65,74.15,119.93,125.08,67.71,112.24,226.46,162.32,106.14,105.41,240.23,112.26,88.4,69.07,198.7,Upgrade
7,Other Operating Expenses,48.1,3.95,20.57,42.66,114.5,57.83,38.46,87.09,57.89,127.27,44.92,248.8,81.34,66.15,77.67,109.59,99.94,56.53,79.5,174.29,Upgrade
8,Operating Expenses,204.56,79.47,97.81,207.04,202.66,199.38,112.55,256.28,182.97,194.94,157.16,491.93,243.57,171.15,183.52,355.3,213.28,146.33,147.17,377.01,Upgrade
9,Operating Income,-53.82,99.04,51.09,34.26,287.1,78.85,121.53,263.32,235.91,400.44,179.71,335.12,219.78,202.84,127.87,206.1,343.83,239.53,256.06,485.8,Upgrade
10,Interest Expense,-138.45,-152.15,-163.05,-163.73,-175.33,-195.9,-166.16,-229.06,-162.88,-171.65,-155.94,-235.05,-149.83,-171.2,-144.73,-188.92,-155.4,-164.75,-122.71,-220.82,Upgrade
11,Interest & Investment Income,14.15,18.59,21.92,5.39,28.63,-,57.33,10.89,31.16,30.96,26.27,214.22,31.28,23.32,27.22,106.93,143.37,19.51,11.74,58.6,Upgrade
12,Currency Exchange Gain (Loss),-0,0,-,0.06,-0.08,0.08,-,0.16,-0.09,0.09,-,-0.04,0.02,-0.02,-,-0.13,-0.03,0.03,-,0.02,Upgrade
13,Other Non Operating Income (Expenses),172.75,-33.5,-0.93,-24.93,-10.18,0.5,-5.31,18.83,-26.58,-3.81,-5.17,1.86,-0.09,9.29,-1.66,1.29,0.24,-1.89,1.83,-14.88,Upgrade
14,EBT Excluding Unusual Items,-5.37,-68.02,-90.97,-148.95,130.15,-116.48,7.39,64.14,77.51,256.04,44.87,316.1,101.16,64.22,8.69,125.28,332.02,92.43,146.93,308.71,Upgrade
15,Impairment of Goodwill,-,-,-,-574.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,-73.4,-89.03,-29.92,-558.98,-97.21,-402.03,3.83,-136.94,2.4,-7.83,7.23,-35.22,-0.56,11.23,-5.05,-40.48,-4.62,7.19,-5.67,-76.74,Upgrade
