,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,31.51,42.64,49.88,50.21,18.93,21.38,13.28,26.76,15.36,7.76,Upgrade
1,Short-Term Investments,8.17,10.32,8.28,15.98,18.07,2.17,0.88,1,1.33,1.56,Upgrade
2,Cash & Short-Term Investments,39.68,52.96,58.16,66.19,37,23.55,14.17,27.76,16.69,9.32,Upgrade
3,Cash Growth,-31.78%,-19.99%,57.20%,181.09%,161.13%,-15.17%,-15.10%,197.72%,-18.94%,-70.23%,Upgrade
4,Accounts Receivable,19.29,39.58,32.04,39.5,10.51,0.16,0.25,0.33,0.3,1.36,Upgrade
5,Other Receivables,-,-,-,-,-,-,0.03,0.05,0.07,0,Upgrade
6,Receivables,19.29,39.58,32.04,39.5,10.51,0.16,0.28,0.39,0.37,1.36,Upgrade
7,Inventory,2.08,0.35,6.85,1.37,0.56,0.12,0.11,0.11,0.09,0.1,Upgrade
8,Other Current Assets,4.44,-,6.6,-,-,-,-,-,-,-,Upgrade
9,Total Current Assets,65.47,92.9,103.64,107.06,48.06,23.83,14.55,28.25,17.15,10.78,Upgrade
10,"Property, Plant & Equipment",446.15,462.33,381.2,495.29,406.39,512.38,403,409.14,417.73,426.25,Upgrade
11,Other Long-Term Assets,-,-,100.04,-,101.82,-,118.77,120.59,127.4,128.81,Upgrade
12,Total Assets,511.62,555.23,584.88,602.36,556.27,536.21,536.32,557.98,562.28,565.84,Upgrade
13,Accounts Payable,5.03,8.83,11.28,12.94,-,-,-,-,-,-,Upgrade
14,Accrued Expenses,4.96,6.08,5.79,9.61,-,6.79,-,-,-,-,Upgrade
15,Short-Term Debt,-,34.96,9.32,38,5.01,81.74,56.7,61.68,46.56,30.47,Upgrade
16,Current Portion of Long-Term Debt,21.36,10.08,47.29,0.41,-,-,-,-,-,-,Upgrade
17,Current Portion of Leases,0.59,2.67,3.53,4.24,6.18,-,-,-,-,-,Upgrade
18,Current Income Taxes Payable,0.97,0.97,-,0.39,-,-,-,-,-,0,Upgrade
19,Current Unearned Revenue,7.17,6.26,7.77,5.98,6.51,1.04,0.77,0.8,0.74,0.43,Upgrade
20,Other Current Liabilities,23.84,25.8,25.42,45.49,115.5,8.61,14.01,15.06,12.81,11.94,Upgrade
21,Total Current Liabilities,63.93,95.64,110.41,117.07,133.19,98.19,71.48,77.53,60.11,42.83,Upgrade
22,Long-Term Debt,71,73,75,75,-,-,-,-,-,-,Upgrade
23,Long-Term Leases,0.76,0.76,0.7,1.5,1.78,-,-,-,-,-,Upgrade
24,Long-Term Deferred Tax Liabilities,2.97,2.97,5.84,4.51,14.95,14.88,13.5,12.7,15.08,11.74,Upgrade
25,Other Long-Term Liabilities,4.05,4.05,3.32,5.07,3,-,-,-,-,-,Upgrade
26,Total Liabilities,142.71,176.41,195.28,203.15,152.91,113.07,84.98,90.23,75.19,54.58,Upgrade
27,Common Stock,39.33,39.33,39.33,39.33,39.33,39.33,39.33,39.33,39.33,39.33,Upgrade
28,Additional Paid-In Capital,309.71,309.71,309.71,309.71,309.71,309.71,309.71,309.71,309.71,309.71,Upgrade
29,Retained Earnings,23.17,32.99,43.66,53.15,57.21,76.92,105,121.32,140.55,164.59,Upgrade
30,Comprehensive Income & Other,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,Upgrade
31,Total Common Equity,372.33,382.16,392.82,402.32,406.37,426.08,454.16,470.49,489.71,513.75,Upgrade
32,Minority Interest,-3.42,-3.35,-3.22,-3.11,-3.02,-2.94,-2.82,-2.74,-2.62,-2.49,Upgrade
33,Shareholders' Equity,368.91,378.81,389.6,399.21,403.36,423.14,451.34,467.74,487.09,511.26,Upgrade
34,Total Liabilities & Equity,511.62,555.23,584.88,602.36,556.27,536.21,536.32,557.98,562.28,565.84,Upgrade
35,Total Debt,93.71,121.46,135.85,119.14,12.96,81.74,56.7,61.68,46.56,30.47,Upgrade
36,Net Cash (Debt),-54.03,-68.5,-77.69,-52.95,24.04,-58.19,-42.53,-33.92,-29.87,-21.14,Upgrade
37,Net Cash Per Share,-0.03,-0.03,-0.04,-0.03,0.01,-0.03,-0.02,-0.02,-0.02,-0.01,Upgrade
38,Filing Date Shares Outstanding,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,Upgrade
39,Total Common Shares Outstanding,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,Upgrade
40,Working Capital,1.54,-2.74,-6.77,-10.01,-85.13,-74.36,-56.92,-49.28,-42.96,-32.06,Upgrade
41,Book Value Per Share,0.19,0.19,0.20,0.20,0.21,0.22,0.23,0.24,0.25,0.26,Upgrade
42,Tangible Book Value,372.33,382.16,392.82,402.32,406.37,426.08,454.16,470.49,489.71,513.75,Upgrade
43,Tangible Book Value Per Share,0.19,0.19,0.20,0.20,0.21,0.22,0.23,0.24,0.25,0.26,Upgrade
44,Machinery,-,27.32,-,25.47,-,17.78,-,8.84,-,8.11,Upgrade
