,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,3304,2948,2611,2315,2699,3245,3210,3691,3853,3494,3245,2955,2777,3332,3335,2165,2081,1934,1994,1891,1838,Upgrade
1,Market Cap Growth,-9.13%,-9.13%,-18.66%,-37.28%,-29.96%,-7.14%,-1.06%,24.92%,38.76%,4.87%,-2.71%,36.46%,33.43%,72.26%,67.29%,14.52%,13.24%,-0.32%,0.47%,-12.17%,-27.73%,Upgrade
2,Enterprise Value,3494,3138,2895,2534,3030,3576,3541,3970,4077,3718,3512,3257,2955,3497,3436,2220,2073,1926,1980,1862,1900,Upgrade
3,Last Close Price,10.59,9.45,8.37,7.32,8.53,10.26,10.15,11.67,12.07,10.94,10.16,9.25,8.59,10.31,10.32,6.70,6.44,5.98,6.17,5.85,5.52,Upgrade
4,PE Ratio,37.78,-,24.31,21.69,25.25,30.45,28.48,33.18,32.27,31.72,30.74,28.04,26.02,31.77,33.11,23.52,23.67,23.71,23.70,22.55,25.76,Upgrade
5,Forward PE,-,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,Upgrade
6,PS Ratio,1.52,1.36,1.24,1.17,1.39,1.62,1.67,1.93,1.96,1.86,1.72,1.60,1.57,1.96,2.23,1.58,1.66,1.71,1.82,1.75,1.76,Upgrade
7,PB Ratio,2.54,2.17,1.92,1.71,2.05,2.53,2.72,3.24,3.39,3.16,2.97,2.81,2.67,3.28,3.30,2.22,2.24,2.13,2.26,2.20,2.09,Upgrade
8,P/TBV Ratio,2.48,2.48,2.20,1.96,2.35,2.91,3.11,3.72,3.89,-,3.44,3.23,3.07,3.77,3.80,2.56,2.60,2.49,2.39,2.32,2.20,Upgrade
9,P/FCF Ratio,-,-,-,-26.29,-,-,209.77,338.99,-,60.93,-255.27,-114.12,284.84,-,228.78,-415.91,-,-,-,25.03,-,Upgrade
10,P/OCF Ratio,-,-,-,-779.58,-,-,49.53,57.30,-,36.24,209.36,-6888.73,107.16,-,91.01,107.58,-,32.00,25.36,19.56,26.08,Upgrade
11,EV/Sales Ratio,1.61,1.44,1.37,1.28,1.56,1.78,1.84,2.07,2.07,1.98,1.86,1.76,1.67,2.06,2.30,1.62,1.65,1.71,1.81,1.73,1.82,Upgrade
12,EV/EBITDA Ratio,25.72,23.08,16.41,14.26,15.94,18.50,18.58,22.22,21.82,20.31,25.50,23.57,21.11,26.38,24.70,17.29,17.48,18.30,21.98,19.89,24.07,Upgrade
13,EV/EBIT Ratio,32.82,29.48,19.77,17.10,18.87,21.79,21.81,26.38,25.55,23.84,31.75,28.95,25.62,31.98,29.30,20.73,21.26,22.73,28.27,25.37,32.15,Upgrade
14,EV/FCF Ratio,-,-,-,-28.78,-,-,231.36,364.63,-,64.84,-276.28,-125.80,303.16,-,235.71,-426.48,-,-,-,24.66,-,Upgrade
15,Debt / Equity Ratio,0.32,0.32,0.32,0.48,0.42,0.41,0.41,0.43,0.38,0.36,0.34,0.38,0.36,0.36,0.26,0.25,0.20,0.20,0.20,0.12,0.10,Upgrade
