,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,9489,8704,9108,10506,8045,10328,9265,8979,5237,7601,6399,6809,4036,4494,3268,3804,1912,2972,1462,2097,Upgrade
1,Trading Asset Securities,5450,6289,4081,3153,4367,2905,3696,3360,-,-,11.87,13.76,387.16,260,1410,1075,1150,-,1150,1140,Upgrade
2,Cash & Short-Term Investments,14938,14994,13190,13659,12412,13233,12960,12339,5237,7601,6411,6822,4423,4754,4678,4878,3062,2972,2612,3237,Upgrade
3,Cash Growth,20.36%,13.30%,1.77%,10.69%,137.00%,74.10%,102.17%,80.86%,18.41%,59.86%,37.03%,39.85%,44.46%,59.99%,79.08%,50.69%,-10.23%,-1.06%,129.26%,188.41%,Upgrade
4,Accounts Receivable,17349,16784,16433,15386,13763,11772,12395,12149,9078,8160,6881,6290,6158,4910,4649,4024,746.15,3595,3269,3660,Upgrade
5,Other Receivables,202.58,111.95,298.51,73.81,157.16,882.92,458.97,63.32,935.51,1294,623.51,637.46,58.26,325.37,74.29,224.86,2844,182.98,34.6,155.55,Upgrade
6,Receivables,17552,16896,16731,15460,13920,12655,12854,13009,10014,9454,7505,6928,6216,5235,4724,4249,3590,3777,3304,3816,Upgrade
7,Inventory,5925,6358,6703,6316,8791,7753,7860,8588,7914,6784,4823,3712,2933,2715,2187,1714,1300,1159,1108,1130,Upgrade
8,Prepaid Expenses,-,-,-,-,-,1.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,1605,1787,1731,1352,2430,2331,2900,2921,2448,1520,1477,759.28,840.37,564.12,790.57,500.21,440.12,266.81,344.81,119.69,Upgrade
10,Total Current Assets,40020,40035,38355,36786,37552,35974,36575,36857,25612,25359,20215,18221,14413,13269,12379,11342,8392,8175,7369,8302,Upgrade
11,"Property, Plant & Equipment",38061,36798,36416,35896,34033,32113,29340,24227,19183,16362,13501,11736,9918,8495,7970,7709,7419,7322,6594,4993,Upgrade
12,Long-Term Investments,16713,16624,16587,16442,16075,15891,13925,13438,12623,11504,10872,10087,7827,7107,6737,4980,1275,922.09,986.97,887.12,Upgrade
13,Goodwill,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,Upgrade
14,Other Intangible Assets,1914,1922,1897,1896,1863,1674,1299,1311,1114,1133,1112,857.7,603.53,583.54,406.57,405.66,417.11,398.3,407.83,377.52,Upgrade
15,Long-Term Accounts Receivable,-,89.61,-,101.75,-,113.88,-,126.02,-,138.15,-,150.29,-,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,1370,1323,1243,1168,1103,946.6,891.37,939.81,547.97,600.31,492.75,444.21,446.28,418.97,258.14,265.74,281.68,255.98,234.82,192.1,Upgrade
17,Long-Term Deferred Charges,465.48,507.47,503.48,490.15,512.8,561.41,530.87,527.86,403.44,428.64,464.77,475.04,413.47,363.45,298.68,228.74,88.03,102.45,102.16,97.03,Upgrade
18,Other Long-Term Assets,2236,1525,1167,1509,1368,2343,3721,6145,7477,5954,3384,2496,2113,1504,944.88,703.59,317.44,200.8,661.85,1380,Upgrade
19,Total Assets,100845,98889,96234,94355,92573,89681,86347,83638,67027,61544,50107,44534,36530,31807,29061,25700,18256,17443,16423,16295,Upgrade
20,Accounts Payable,28647,28772,28872,30186,28513,25523,25695,25286,21301,18300,13902,11571,9496,8075,6717,5841,5095,4761,4276,3775,Upgrade
21,Accrued Expenses,337.56,376.55,282.63,711.81,288.17,343.12,268.68,627.63,242.59,227.11,166.53,387.89,135.12,140.57,93.27,222.19,123.98,140.24,71.32,176.45,Upgrade
22,Short-Term Debt,1349,1156,1133,1121,1498,1541,1638,1294,1354,3317,1215,1200,1189,1103,982.64,200.16,100.05,195.16,290.35,518.8,Upgrade
23,Current Portion of Long-Term Debt,6342,5939,4424,3542,3967,2603,3265,2189,1786,1345,799.5,511.75,514.43,221.4,121.24,96.98,292.26,515.15,469.79,655.24,Upgrade
24,Current Portion of Leases,-,360.12,-,503.13,-,577.33,-,512.97,-,211.74,-,200.25,-,12.21,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,225.06,166.24,209.78,165.67,383.11,199.32,118.8,116.07,136.98,65.25,323.74,10.48,31.33,30.27,22.8,147.82,28.67,19.93,78.43,100.7,Upgrade
