,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,100406,99548,81467,80029,86241,92170,123588,142537,179408,160577,185128,153172,224267,186878,196125,141948,153943,91101,88064,56317,48612,Upgrade
1,Market Cap Growth,8.00%,8.00%,-34.08%,-43.85%,-51.93%,-42.60%,-33.24%,-6.94%,-20.00%,-14.07%,-5.61%,7.91%,45.68%,105.13%,122.71%,152.05%,216.68%,209.32%,197.91%,170.12%,261.62%,Upgrade
2,Enterprise Value,115466,114363,95909,93747,99960,105963,136043,159883,196754,173905,193686,156674,227769,187541,196473,142483,154477,91803,88387,55928,48223,Upgrade
3,Last Close Price,49.20,48.78,39.92,38.64,41.64,44.52,59.70,68.59,86.51,83.26,95.81,79.27,116.13,97.31,102.12,73.83,80.06,48.63,47.01,29.96,25.86,Upgrade
4,PE Ratio,26.34,26.10,20.18,20.13,21.29,21.60,28.74,34.53,51.13,47.85,66.83,55.10,77.18,63.96,70.46,69.36,93.18,69.57,63.60,35.78,31.94,Upgrade
5,Forward PE,21.92,19.10,15.72,17.30,19.31,14.91,19.10,23.45,32.08,35.54,46.60,35.99,52.48,47.48,57.42,72.96,79.76,47.19,45.61,26.74,28.53,Upgrade
6,PS Ratio,2.12,2.10,1.72,1.71,1.77,1.94,2.79,3.50,4.94,5.40,7.33,7.41,13.27,13.10,16.99,14.47,18.86,12.70,12.48,8.50,7.58,Upgrade
7,PB Ratio,2.72,2.49,2.09,2.05,2.27,2.50,3.46,4.09,5.41,7.11,8.71,7.38,11.00,9.62,10.58,8.14,9.23,10.71,11.12,7.07,6.30,Upgrade
8,P/TBV Ratio,2.87,2.87,2.42,2.36,2.63,2.91,4.01,4.67,6.18,8.51,10.51,8.94,13.18,11.39,12.54,9.60,11.07,11.61,12.10,7.68,6.84,Upgrade
