,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,15385,16669,15995,13233,11785,12759,12352,11799,11872,10295,13182,10506,16995,14873,7278,6595,5660,4986,4739,4682,4368,Upgrade
1,Market Cap Growth,30.65%,30.65%,29.50%,12.15%,-0.74%,23.93%,-6.29%,12.31%,-30.14%,-30.78%,81.12%,59.31%,200.29%,198.32%,53.59%,40.86%,29.58%,11.33%,-1.43%,-10.40%,5.52%,Upgrade
2,Enterprise Value,12257,14023,12800,10124,9669,10954,10140,9492,10119,8861,11235,8513,15324,13442,4965,4418,3997,3502,3492,3535,3893,Upgrade
3,Last Close Price,18.46,20.00,19.22,15.28,13.61,15.08,14.60,13.33,13.41,11.63,14.89,11.41,18.46,16.15,7.90,6.39,5.49,5.03,4.64,4.56,4.25,Upgrade
4,PE Ratio,21.76,23.32,23.00,19.85,18.79,20.38,20.77,21.19,21.86,20.35,26.09,21.55,37.61,30.67,13.54,13.24,16.45,15.92,23.05,-,23.25,Upgrade
5,Forward PE,20.86,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,Upgrade
6,PS Ratio,2.33,2.52,2.52,2.16,2.05,2.23,2.22,2.27,2.34,2.15,2.79,2.30,3.95,3.51,1.64,1.52,1.47,1.19,1.28,1.35,1.19,Upgrade
7,PB Ratio,3.38,3.77,3.80,2.98,2.78,3.13,3.16,2.81,2.93,2.62,3.48,2.62,4.39,3.92,2.00,1.54,1.36,1.23,1.26,1.23,1.12,Upgrade
8,P/TBV Ratio,3.96,3.96,4.00,3.13,2.93,3.29,3.31,2.92,3.05,2.73,3.63,2.73,4.56,4.08,2.08,1.60,1.42,1.30,1.32,1.30,1.18,Upgrade
