,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,62.29,141.64,65.05,91.06,73.86,77.12,76.43,65.41,117.09,108.44,76.92,58.32,74.71,77.04,91.35,150.81,172.22,277.36,269.83,244.85,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,31,10,20,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,62.29,141.64,65.05,91.06,73.86,77.12,76.43,65.41,117.09,108.44,76.92,89.32,84.71,97.04,91.35,150.81,172.22,277.36,269.83,244.85,Upgrade
3,Cash Growth,-15.68%,83.67%,-14.89%,39.22%,-36.92%,-28.88%,-0.64%,-26.77%,38.22%,11.75%,-15.79%,-40.77%,-50.81%,-65.01%,-66.15%,-38.41%,-32.61%,-5.40%,-6.30%,-40.80%,Upgrade
4,Accounts Receivable,124.26,150.33,148.88,148.39,159.34,138.65,101.27,100.91,125.83,95.15,92.69,126.12,112.48,130.83,110.34,127.34,136.5,137.26,128.18,171.2,Upgrade
5,Other Receivables,26.89,28.35,33.75,30.29,26.95,35.87,36.2,32.63,26.29,31.08,33.23,52.96,25.71,32.98,25.25,33.02,35.64,32.31,72.14,27.86,Upgrade
6,Receivables,151.15,178.68,182.63,178.68,186.29,174.52,137.46,133.54,152.12,126.23,125.92,179.09,138.19,163.81,135.59,160.35,172.14,169.56,200.32,199.06,Upgrade
7,Inventory,36.6,36.36,40.07,29.62,39.38,42.9,49.27,57.34,65.68,69.34,71.38,53.23,80.41,79.39,68.44,70.68,69.25,48.27,60.97,70.05,Upgrade
8,Other Current Assets,22.65,18,17.36,17.1,21.64,27.86,20.62,13.21,19.44,15.2,26.12,18.9,42.29,19.14,29.69,18.5,49.7,277.14,196.73,29.53,Upgrade
9,Total Current Assets,272.69,374.67,305.11,316.47,321.17,322.4,283.79,269.49,354.33,319.2,300.35,340.54,345.59,359.38,325.07,400.34,463.31,772.32,727.85,543.49,Upgrade
10,"Property, Plant & Equipment",561.61,576.41,601.34,619.65,646.05,644.89,660.23,687.6,685.46,705.82,742.98,744.15,732.2,734.9,775.46,314.04,295.82,292.04,313.26,327.29,Upgrade
