,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2280,2141,1619,2446,3315,3528,3130,3794,3651,3380,3441,4073,4698,5380,7650,5453,7428,5731,5606,3935,5374,Upgrade
1,Market Cap Growth,-39.32%,-39.32%,-48.27%,-35.52%,-9.20%,4.37%,-9.06%,-6.85%,-22.29%,-37.17%,-55.01%,-25.30%,-36.74%,-6.13%,36.46%,38.57%,38.22%,30.43%,111.34%,44.24%,132.61%,Upgrade
2,Enterprise Value,3086,2914,2435,3262,4130,4344,3917,4526,4383,4123,4155,4770,5395,6076,8415,5771,7745,5927,5796,4146,5584,Upgrade
3,Last Close Price,4.43,4.16,3.15,4.76,6.45,6.91,6.12,7.42,7.14,6.61,6.73,7.95,9.17,10.50,14.93,10.56,14.36,11.08,10.87,7.63,10.42,Upgrade
4,PE Ratio,-,-,302.23,-,-,-17.64,-334.05,-,-,27.45,-,-,-,-,68.06,78.64,174.37,-326.85,-,43.00,-,Upgrade
5,Forward PE,-,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,43.56,Upgrade
6,PS Ratio,2.16,2.26,1.60,2.31,3.08,3.45,3.22,4.76,4.76,4.03,4.01,3.92,4.50,4.97,6.73,5.34,8.06,6.28,5.83,3.62,4.18,Upgrade
7,PB Ratio,7.75,7.75,5.49,9.03,11.60,12.29,10.76,14.17,13.29,6.96,11.70,13.02,13.76,14.99,20.45,15.17,22.05,17.06,5.43,3.76,5.08,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.50,15.19,25.01,Upgrade
9,P/FCF Ratio,62.47,58.66,28.87,-,214.13,146.41,-,-,43.67,19.99,38.34,-,50.57,-,91.13,-,-,45.65,102.34,-,151.86,Upgrade
10,P/OCF Ratio,42.86,42.86,21.19,-,85.21,60.07,-,30.09,29.37,15.99,25.22,24.95,32.32,91.07,48.96,-,47.92,34.13,61.43,-,67.98,Upgrade
11,EV/Sales Ratio,3.26,3.08,2.41,3.08,3.84,4.25,4.03,5.67,5.71,4.92,4.84,4.59,5.16,5.62,7.40,5.65,8.41,6.49,6.03,3.82,4.35,Upgrade
12,EV/EBITDA Ratio,33.49,-,36.57,-,50.64,117.83,199.95,-227.91,-,-2556.41,-,-,86.10,73.53,62.61,-,74.10,51.96,42.26,-,21.18,Upgrade
13,EV/EBIT Ratio,-,-,79.92,-,91.39,-6322.02,-194.58,-71.69,-,-,-,-,-,-,128.70,-,326.90,243.99,-,-,34.77,Upgrade
14,EV/FCF Ratio,84.57,79.85,43.43,-,266.78,180.29,-,-,52.42,24.39,46.29,-,58.06,-,100.25,-,-,47.21,105.80,-,157.81,Upgrade
15,Debt / Equity Ratio,3.13,3.13,3.09,3.24,3.11,3.08,3.06,3.22,3.01,1.74,2.89,2.52,2.33,2.17,2.12,2.35,1.37,1.42,0.32,0.30,0.26,Upgrade
16,Debt / EBITDA Ratio,9.39,-,3.38,-,3.04,8.58,3.47,15.29,8.56,24.87,8.86,-,2.92,17.21,2.67,-,3.74,1.89,6.58,-,1.68,Upgrade
17,Debt / FCF Ratio,23.71,23.71,16.27,-,57.50,36.75,-,-,9.90,5.01,9.48,-,8.55,-,9.43,-,-,3.81,5.94,-,7.65,Upgrade
18,Asset Turnover,0.58,0.74,0.52,0.64,0.72,0.85,0.56,0.46,0.51,0.35,0.41,0.58,0.55,0.73,0.46,0.80,0.72,0.48,0.21,0.64,Upgrade,
19,Inventory Turnover,15.57,15.50,17.47,15.23,17.48,18.24,19.14,10.59,10.22,9.41,6.86,8.99,11.79,8.63,11.73,7.24,11.28,12.33,11.06,4.75,11.26,Upgrade
20,Quick Ratio,0.31,0.31,0.41,0.33,0.36,0.34,0.34,0.26,0.24,0.33,0.23,0.22,0.27,0.23,0.29,0.27,0.35,0.39,0.64,0.80,0.81,Upgrade
21,Current Ratio,0.39,0.39,0.48,0.41,0.42,0.42,0.43,0.35,0.33,0.44,0.32,0.32,0.35,0.35,0.40,0.38,0.45,0.53,1.10,1.24,0.99,Upgrade
22,Return on Equity (ROE),-29.65%,28.29%,-27.46%,-3.03%,8.05%,19.23%,-10.79%,-221.87%,201.93%,-36.55%,-44.02%,-10.38%,-16.67%,22.66%,45.97%,5.59%,23.00%,-6.61%,1.99%,-10.96%,Upgrade,
23,Return on Assets (ROA),-1.74%,4.38%,-2.03%,0.05%,2.51%,4.05%,0.64%,-6.78%,-0.52%,-2.48%,-3.60%,-0.21%,-0.59%,4.42%,-3.12%,2.48%,5.66%,-0.49%,-3.67%,2.14%,Upgrade,
