,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,543.82,629.12,633.77,615.87,843.44,77.37,-,117.45,-,166.57,-,108.39,108.39,39.73,39.73,31.95,31.95,26.01,26.01,Upgrade
1,Trading Asset Securities,-,160.08,110.08,75.08,118.08,-,-,-,-,-,-,-,-,-,-,-,10.02,10.02,13,13,Upgrade
2,Cash & Short-Term Investments,703.9,703.9,739.2,708.84,733.94,843.44,77.37,117.45,117.45,-,166.57,108.39,108.39,108.39,39.73,39.73,41.97,41.97,39.01,39.01,Upgrade
3,Cash Growth,-4.09%,-16.54%,855.41%,503.55%,524.92%,-,-53.55%,8.36%,8.36%,-,319.27%,172.82%,158.28%,158.28%,1.85%,1.85%,290.18%,294.14%,147.36%,147.36%,Upgrade
4,Accounts Receivable,-,106.89,98.15,83.71,106.1,107.25,96.59,-,64.43,-,64.84,-,65.37,65.37,70.12,70.12,72.3,72.3,38.4,38.4,Upgrade
5,Other Receivables,-,0.75,-,4.15,-,0.69,-,-,-,-,-,-,0.18,0.18,0,0,0.16,0.16,0.03,0.03,Upgrade
6,Receivables,-,107.64,98.15,87.86,106.1,107.93,96.59,-,64.74,-,64.84,-,65.55,65.55,70.13,70.13,72.46,72.46,38.43,38.43,Upgrade
7,Inventory,-,144.98,134.98,159.52,159.52,155.45,133.13,-,91.29,-,60.29,-,54.47,54.47,50.3,50.3,49.61,49.61,50.91,50.91,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,4.67,-,-,-,-,-,-,-,-,-,-,-,Upgrade
