,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,171.42,124.61,144.61,388.18,111.94,141.28,309.77,484.73,504.72,466.29,538.09,714.5,506.58,380.41,515.19,488.41,477.14,-,-,128.73,Upgrade
1,Trading Asset Securities,164.42,212.48,267.25,47.2,203.1,200.51,108.85,8.31,50.22,191.23,203.23,100.05,303.7,543.2,450.12,400.72,500,-,-,-,Upgrade
2,Cash & Short-Term Investments,335.84,337.09,411.86,435.37,315.04,341.79,418.62,493.03,554.95,657.52,741.32,814.55,810.28,923.62,965.31,889.14,977.14,-,128.73,128.73,Upgrade
3,Cash Growth,6.60%,-1.37%,-1.62%,-11.69%,-43.23%,-48.02%,-43.53%,-39.47%,-31.51%,-28.81%,-23.20%,-8.39%,-17.08%,-,649.86%,590.69%,-,-,785.07%,785.07%,Upgrade
4,Accounts Receivable,210.69,217.42,182.9,211.6,290.69,243.07,221.56,221.93,160.92,130.78,134.02,171.55,191.95,109.69,85.56,248.87,173.1,-,-,104.83,Upgrade
5,Other Receivables,11.09,15.95,11.2,9.94,12.74,17.82,7.67,14.59,23.41,9.78,10,7.54,7.37,6.2,6.14,6.04,6.93,-,-,4.83,Upgrade
6,Receivables,221.78,233.37,194.11,221.54,303.43,260.89,229.23,236.52,184.32,140.56,144.02,179.09,199.32,115.89,91.71,254.91,180.03,-,-,109.66,Upgrade
7,Inventory,248.46,223.2,213.07,198.55,221.73,252.85,276.99,192.61,124.03,60.08,57.05,48.57,40.55,30.58,28.21,19.45,40.87,-,-,24.17,Upgrade
8,Other Current Assets,61.92,61.59,60.81,47.59,45.84,58.28,50.41,54.08,97.24,44.89,65.95,14.23,52.16,10.78,18.3,8.6,8.02,-,-,10.86,Upgrade
9,Total Current Assets,868.01,855.25,879.85,903.05,886.05,913.81,975.26,976.24,960.53,903.06,1008,1056,1102,1081,1104,1172,1206,-,-,273.42,Upgrade
10,"Property, Plant & Equipment",326.02,329.34,330.46,331.84,339.3,337.39,320.89,321.91,290.08,270.21,253.13,247.72,224.46,219.23,214.32,203.26,136.43,-,-,100.95,Upgrade
11,Long-Term Investments,68.43,67.8,67.38,67.34,68.42,67.4,67.62,67.38,54.4,43.05,31.33,31.99,18.59,9.55,9.46,9.4,9.41,-,-,9.87,Upgrade
12,Goodwill,138.03,138.03,138.03,138.03,188.8,188.8,188.8,188.8,206.64,182.08,182.08,182.08,185.13,48.2,48.18,17.89,17.89,-,-,17.89,Upgrade
13,Other Intangible Assets,68.96,70.82,73.05,74.41,75.7,92.52,79.32,81.18,76.98,90.92,75.45,76.39,64.79,49.18,48.46,49.8,45.06,-,-,45.89,Upgrade
14,Long-Term Accounts Receivable,-,-,-,3.24,-,0.92,-,2.45,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,20.85,19.77,17.16,16.8,17.5,14.5,14.14,12.11,12.33,10.76,9.97,9.89,4.96,4.05,3.14,2.75,2.12,-,-,1.22,Upgrade
16,Long-Term Deferred Charges,4.91,5.41,5.64,6.13,6.67,7.23,7.55,7.77,11.82,6.86,6.48,6.73,6.04,3.88,3.55,1.5,0.22,-,-,0,Upgrade
17,Other Long-Term Assets,11.68,11.68,13.1,10.03,21.64,5.87,20.88,22.19,27.63,17.74,21.22,23.48,4.58,2.37,-,1.82,14.83,-,-,-,Upgrade
18,Total Assets,1507,1498,1525,1551,1604,1628,1674,1680,1640,1525,1588,1635,1611,1417,1431,1459,1432,-,-,449.23,Upgrade
19,Accounts Payable,56.06,58.82,41.05,51.81,52.17,52.96,64.92,42.68,31.04,14.69,16.03,28.83,14.56,8,5.84,16.74,45.28,-,-,32.77,Upgrade
