,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,280.93,749.64,622.2,160.61,420.63,756.21,731.18,229.45,118.11,228.62,258.72,336.7,189.42,158.38,245.94,297.25,233.94,129.91,201.1,214.89,Upgrade
1,Cash & Short-Term Investments,280.93,749.64,622.2,160.61,420.63,756.21,731.18,229.45,118.11,228.62,258.72,336.7,189.42,158.38,245.94,297.25,233.94,129.91,201.1,214.89,Upgrade
2,Cash Growth,-33.21%,-0.87%,-14.91%,-30.00%,256.13%,230.78%,182.62%,-31.85%,-37.65%,44.35%,5.20%,13.27%,-19.03%,21.91%,22.29%,38.33%,-3.09%,-38.50%,1.63%,-14.65%,Upgrade
3,Accounts Receivable,88.29,64.96,143.63,131.16,68.11,152.03,146.18,150.36,311.23,101.76,84.27,55.71,93.71,122.7,120.68,112.38,109.39,81.7,107.72,80.99,Upgrade
4,Other Receivables,71.68,63.91,71.76,79.37,79.15,78.99,94.3,96.75,52.94,63.54,36.5,29.3,16.14,10.27,8.11,6.89,4.66,8.39,21.84,14.89,Upgrade
5,Receivables,159.97,128.87,215.39,210.53,147.26,231.02,240.48,247.11,364.17,165.3,120.78,85.01,109.85,132.97,128.79,119.28,114.06,90.09,129.56,95.89,Upgrade
6,Inventory,587.13,391.77,369.95,499.08,487.03,498.6,702.61,646.11,770.09,697.32,565.31,519.4,514.41,457.58,404.73,377.63,435.49,446,358.86,303.36,Upgrade
7,Prepaid Expenses,-,-,-,4.69,-,0.82,-,2.99,-,0.01,-,5.94,-,0,-,1.79,-,0.05,-,1.55,Upgrade
8,Other Current Assets,310.18,223.47,196.14,132.27,151.93,149.46,185.95,157.81,217.6,246.87,195.83,153.56,190.12,179.36,178.9,157.64,148.92,126.51,119.68,71.71,Upgrade
9,Total Current Assets,1338,1494,1404,1007,1207,1636,1860,1283,1470,1338,1141,1101,1004,928.3,958.36,953.59,932.41,792.56,809.2,687.4,Upgrade
10,"Property, Plant & Equipment",3405,2848,2225,1902,1686,1544,1464,1446,1320,1280,1154,1093,944.54,871.95,829.17,774.44,739.52,687.74,670.39,640.26,Upgrade
11,Goodwill,67.28,67.28,67.28,67.28,67.28,67.28,67.28,67.28,75.82,75.82,75.82,75.82,75.82,75.82,75.82,75.82,75.82,75.82,75.82,75.82,Upgrade
12,Other Intangible Assets,213.68,215.65,217.64,219.61,221.37,223.35,192.65,114.9,116.28,117.69,115.03,112.4,113.74,115.11,116.48,117.84,119.21,120.55,121.89,123.25,Upgrade
13,Long-Term Deferred Tax Assets,129.44,107.97,95.77,80.28,64.36,58.72,55.79,51.43,26.72,16.57,11.5,9.11,6.48,6.99,8.36,9.47,11.43,10.51,10.34,7,Upgrade
14,Long-Term Deferred Charges,12.51,13.49,12.51,13.41,8.73,8.66,7.03,7.52,9.93,7.72,6.68,3.6,4.05,3.1,3.33,3.57,0.69,1.04,1.35,1.04,Upgrade
15,Other Long-Term Assets,194.88,339.49,276.39,250.35,242.66,105.28,54.4,8.13,56.59,25.67,65.97,67.94,107.28,69.66,58.5,99.97,98.1,46.07,30.1,28.39,Upgrade
16,Total Assets,5360,5085,4299,3540,3497,3643,3702,2979,3075,2862,2569,2462,2256,2071,2050,2035,1977,1734,1719,1563,Upgrade
17,Accounts Payable,430.95,319.68,279.35,215.93,146.15,181.35,172.28,186.05,169.45,158.33,162.98,102.91,91.83,95.59,74.85,65.2,128.98,152.37,111.76,92.43,Upgrade
18,Accrued Expenses,9.99,12.03,8.05,21.48,7.59,13.82,6.78,45.17,5.84,29.94,3.19,72.2,0.98,14.96,0.88,24.74,3.51,35.78,2.1,14.3,Upgrade
19,Short-Term Debt,1577,1774,1685,1274,1251,1297,1338,1070,1098,965.74,708.49,653.39,667.06,626.79,654.85,654.53,563.13,380.73,432.18,317.96,Upgrade
20,Current Portion of Long-Term Debt,301.96,113.89,322.39,66.96,326.38,66.45,282.36,56.81,202.53,139.44,144.66,61.38,30.04,15.02,15.02,6.01,18.78,6,2.78,16,Upgrade
21,Current Portion of Leases,-,163.58,-,233.11,-,238.62,-,141.69,-,0.49,-,59.07,-,-,-,-,-,2.78,-,5.46,Upgrade
22,Current Income Taxes Payable,6.82,0.63,3.98,0.87,5.12,4.14,15.41,0.1,17.34,4.64,17.67,-,19.35,3.24,15.32,0.61,2.94,1.11,8.82,-,Upgrade
23,Current Unearned Revenue,12.22,5.72,5.11,4.01,9.64,5.03,6.7,17.74,9.79,9.94,14.73,5.43,6.75,6.29,7.1,5.54,8.99,6.63,4.43,5.18,Upgrade
24,Other Current Liabilities,18.96,21.5,25.22,16.45,28.81,31.45,20.18,2.45,24.89,33.03,25.82,4.28,15.17,4.08,5.97,3.99,29.08,1.1,34,37.79,Upgrade
25,Total Current Liabilities,2358,2411,2329,1832,1775,1838,1841,1520,1528,1342,1078,958.66,831.17,765.96,773.98,760.62,755.42,586.49,596.06,489.13,Upgrade
26,Long-Term Debt,1296,976.3,225.46,179.47,110.73,156.16,161.08,191.22,187.28,390.01,392.12,420.9,441.49,387.54,367.31,379.12,361.5,299.61,272.97,229.28,Upgrade
27,Long-Term Leases,105.6,36.87,49.38,90.36,141.35,196.91,269.8,150.98,182.29,116.73,101.66,116.56,-,-,-,-,-,-,-,-,Upgrade
