,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2649,2972,2454,2749,3668,1997,1929,1879,1811,1460,1711,1857,1550,1438,1466,1509,1668,1770,1693,2494,1915,Upgrade
1,Market Cap Growth,48.83%,48.83%,27.21%,46.28%,102.57%,36.81%,12.70%,1.17%,16.83%,1.51%,16.74%,23.05%,-7.08%,-18.77%,-13.39%,-39.48%,-12.92%,3.07%,-10.73%,3.00%,-6.63%,Upgrade
2,Enterprise Value,2966,3263,2742,3070,3990,2327,2200,2295,2227,1876,2123,2210,1903,1669,1603,1661,1820,1997,1809,2639,2060,Upgrade
3,Last Close Price,8.53,9.57,7.90,8.85,11.81,6.43,6.21,6.05,5.83,4.70,5.51,5.98,4.99,4.63,4.72,4.86,5.37,5.70,5.45,8.03,6.46,Upgrade
4,PE Ratio,79.03,82.03,62.37,60.78,-,11.97,12.59,21.89,42.89,-9.22,-,-,-,-,-50.74,-,-,-,14.02,-,16.88,Upgrade
5,PS Ratio,3.05,3.49,2.83,3.19,4.28,2.60,2.49,2.13,2.20,1.61,2.06,2.58,1.88,1.58,1.44,1.41,1.74,1.88,1.86,2.61,1.98,Upgrade
6,PB Ratio,4.41,3.63,2.98,3.35,4.69,2.55,2.47,2.52,2.47,2.23,2.59,2.56,1.96,1.51,1.40,1.45,1.51,1.50,1.43,2.11,1.51,Upgrade
7,P/TBV Ratio,9.91,9.91,8.18,9.80,14.15,7.50,7.40,7.85,7.81,10.32,11.25,8.79,5.75,3.41,2.85,3.01,2.94,2.59,2.48,3.81,2.72,Upgrade
8,P/FCF Ratio,44.03,49.40,32.18,-,37.69,68.81,26.91,88.45,-,23.96,-,-,86.71,-,8.33,-,11.42,11.86,-,35.60,36.60,Upgrade
