,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,373.95,370.33,393.34,360.52,280.99,264.13,317.44,378.98,308.68,335.38,354.01,439.28,407.98,496.48,413.68,602.76,412.61,422.95,616.41,587.24,Upgrade
1,Trading Asset Securities,45.09,50.12,90.5,20.01,74.08,115.2,98.08,10.03,49.01,55.06,40.19,20.1,50.1,100,50.01,-,-,-,-,126.3,Upgrade
2,Cash & Short-Term Investments,419.04,420.44,483.85,380.53,355.07,379.34,415.52,389.01,357.69,390.44,394.2,459.38,458.08,596.48,463.69,602.76,412.61,422.95,616.41,713.54,Upgrade
3,Cash Growth,18.02%,10.84%,16.44%,-2.18%,-0.73%,-2.84%,5.41%,-15.32%,-21.91%,-34.54%,-14.99%,-23.79%,11.02%,41.03%,-24.78%,-15.53%,44.54%,24.85%,46.36%,84.21%,Upgrade
4,Accounts Receivable,148.58,130.39,119.75,104.59,109.56,109.13,79.33,106.41,115.94,171.44,74.32,132.45,116.13,100.39,123.9,147.75,146.99,113.65,87.51,169.89,Upgrade
5,Other Receivables,16.51,12.09,17.42,10.94,6.95,7.51,4.83,11.29,4.17,8.69,4.32,10.17,6.27,20.06,11.52,8.74,12.57,65.66,9.73,9.54,Upgrade
6,Receivables,165.08,142.48,137.18,115.54,116.52,116.64,84.16,117.7,120.11,180.13,78.64,142.62,122.4,120.45,135.41,156.48,159.56,179.31,97.24,180.64,Upgrade
7,Inventory,44.88,42.47,37.55,33.97,52.64,43.18,42.77,42.08,55.3,49.56,88.72,54.32,74.12,46,44.2,52.02,74.74,76.75,35.11,64.3,Upgrade
8,Other Current Assets,89.33,69.76,50.19,53.34,75.49,65.49,51.03,61.85,39.15,42.03,51.66,36.57,50.55,33.82,29.31,33.29,35,29.64,45.36,36.61,Upgrade
9,Total Current Assets,718.34,675.16,708.76,583.37,599.71,604.65,593.48,610.64,572.25,662.16,613.21,692.9,705.14,796.76,672.61,844.55,681.92,708.66,794.12,995.08,Upgrade
10,"Property, Plant & Equipment",193.07,196.07,196.73,200.67,200.88,196.32,199.74,198.99,206.76,198.45,201.1,203.68,218.17,212.72,210.82,77.23,65.39,67.06,68.62,71.55,Upgrade
11,Long-Term Investments,493.96,500.32,501.99,498.6,514.16,523.03,514.23,515.47,591.26,606.54,661.1,713.35,861.84,959.73,957.7,1029,1073,1069,1108,1113,Upgrade
12,Goodwill,65.05,65.05,65.05,65.05,65.05,63.7,63.7,63.7,71.52,71.52,71.52,71.52,79.75,79.75,79.75,79.75,79.75,79.75,79.75,79.75,Upgrade
13,Other Intangible Assets,235.39,234.64,238.96,243.38,247.81,252.24,253.2,257.61,261.96,266.37,270.81,275.25,279.69,284.13,288.56,293.01,297.14,301.57,305.99,310.41,Upgrade
14,Long-Term Accounts Receivable,2.67,2.56,2.87,2.83,1.29,1.27,1.22,1.19,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
