,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,69.48,60.24,34.53,32.11,42.96,34.46,33.72,15.24,26.97,21.74,Upgrade
1,Short-Term Investments,0.46,0.28,0.35,0.26,0.55,0.25,9.87,0.26,0.59,0.31,Upgrade
2,Trading Asset Securities,23.05,29.34,35.96,17.73,7.82,19.14,25.18,23.8,14.57,6.02,Upgrade
3,Cash & Short-Term Investments,92.99,89.85,70.84,50.1,51.32,53.86,68.77,39.3,42.14,28.06,Upgrade
4,Cash Growth,31.27%,79.34%,38.04%,-6.97%,-25.37%,37.04%,63.21%,40.05%,-33.12%,657.38%,Upgrade
5,Accounts Receivable,7.09,13.65,10.22,42.24,23.89,32.07,31.73,11.84,35.14,54.12,Upgrade
6,Other Receivables,0.31,1.19,2.09,3.12,3.13,4.48,-,17.95,3.97,0.35,Upgrade
7,Receivables,7.4,14.83,31.49,89.54,70.74,55.98,31.73,29.79,39.11,54.47,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,0.08,Upgrade
9,Total Current Assets,100.4,104.69,102.33,139.64,122.06,109.84,100.5,69.09,81.24,82.61,Upgrade
10,"Property, Plant & Equipment",0.74,1.06,1.25,0.76,0.86,0.99,1.14,13.23,24.43,25.15,Upgrade
11,Other Long-Term Assets,-,-,-,-,-,-,-,-,0.3,3.97,Upgrade
12,Total Assets,101.14,105.75,103.58,140.4,122.93,135.12,145.98,126.66,130.96,111.74,Upgrade
13,Accounts Payable,6.99,13.5,10.12,41.82,23.78,31.75,31.24,11.61,34.45,14.15,Upgrade
14,Accrued Expenses,1.08,2.96,-,1.98,-,1.1,-,1.43,1.05,0.84,Upgrade
15,Current Portion of Leases,-,-,-,-,-,-,0.05,0.11,1.23,0.65,Upgrade
16,Current Income Taxes Payable,1.2,1.2,1.2,4.2,4.2,4.2,4.2,4.2,1.2,1.2,Upgrade
17,Current Unearned Revenue,-,-,-,1.05,-,1.26,-,1.05,-,-,Upgrade
18,Other Current Liabilities,-,-,2.66,-,1.44,-,3.44,-,-,-,Upgrade
19,Total Current Liabilities,9.27,17.66,13.98,49.05,29.42,38.32,38.93,18.4,37.93,16.84,Upgrade
20,Long-Term Leases,-,-,-,-,-,-,-,-,0.13,0.24,Upgrade
21,Total Liabilities,9.27,17.66,13.98,49.05,29.42,38.32,38.93,18.4,38.06,17.08,Upgrade
22,Common Stock,7.86,7.86,7.86,7.86,7.86,7.86,7.86,7.86,6.56,6.56,Upgrade
23,Additional Paid-In Capital,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,101.35,101.35,Upgrade
24,Retained Earnings,-50.65,-59.51,-58.01,-55.86,-54.06,-50.35,-39.29,-37.68,-35.77,-33.72,Upgrade
25,Comprehensive Income & Other,17.96,23.05,23.06,22.65,23.01,22.6,21.8,21.39,20.77,20.46,Upgrade
26,Total Common Equity,91.87,88.09,89.61,91.35,93.5,96.81,107.06,108.27,92.91,94.66,Upgrade
27,Shareholders' Equity,91.87,88.09,89.61,91.35,93.5,96.81,107.06,108.27,92.91,94.66,Upgrade
28,Total Liabilities & Equity,101.14,105.75,103.58,140.4,122.93,135.12,145.98,126.66,130.96,111.74,Upgrade
29,Total Debt,-,-,-,-,-,-,0.05,0.11,1.36,0.89,Upgrade
30,Net Cash (Debt),92.99,89.85,70.84,50.1,51.32,53.86,68.73,39.19,40.78,27.17,Upgrade
31,Net Cash Growth,31.27%,79.34%,38.04%,-6.97%,-25.33%,37.44%,68.53%,44.24%,-34.00%,713.41%,Upgrade
32,Net Cash Per Share,0.12,0.11,0.09,0.06,0.07,0.07,0.09,0.06,0.06,0.04,Upgrade
33,Filing Date Shares Outstanding,785.93,785.93,785.93,785.93,785.93,785.93,785.93,785.93,655.93,655.93,Upgrade
34,Total Common Shares Outstanding,785.93,785.93,785.93,785.93,785.93,785.93,785.93,785.93,655.93,655.93,Upgrade
35,Working Capital,91.13,87.03,88.36,90.59,92.64,71.52,61.58,50.69,43.32,65.77,Upgrade
36,Book Value Per Share,0.12,0.11,0.11,0.12,0.12,0.12,0.14,0.14,0.14,0.14,Upgrade
37,Tangible Book Value,91.87,88.09,89.61,91.35,93.5,96.81,107.06,108.27,92.91,94.66,Upgrade
38,Tangible Book Value Per Share,0.12,0.11,0.11,0.12,0.12,0.12,0.14,0.14,0.14,0.14,Upgrade
39,Machinery,-,0.77,-,0.05,-,0.05,-,0.05,-,11.31,Upgrade
40,Leasehold Improvements,-,1.04,-,1.04,-,1.04,-,1.04,-,-,Upgrade
