,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,152,109,47,50,89,112,102,112,157,164,162,Upgrade
1,Market Cap Growth,120.63%,120.63%,-46.90%,-55.63%,-13.08%,-0.70%,-35.00%,-31.46%,-2.98%,-23.08%,-69.12%,Upgrade
2,Enterprise Value,59,19,-24,-1,37,58,33,73,116,137,100,Upgrade
3,Last Close Price,0.19,0.14,0.06,0.06,0.11,0.14,0.13,0.14,0.20,0.25,0.25,Upgrade
4,PE Ratio,66.71,48.04,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.90,1.37,0.49,0.39,0.72,0.92,0.84,0.97,1.31,1.30,1.33,Upgrade
6,PB Ratio,1.65,1.19,0.54,0.55,0.97,1.19,1.06,1.05,1.45,1.77,1.71,Upgrade
7,P/TBV Ratio,1.19,1.19,0.54,0.55,0.97,1.19,1.06,1.05,1.45,1.77,1.71,Upgrade
8,P/FCF Ratio,-,-,1.98,3.29,-,-,17.56,-,-,4.78,4.76,Upgrade
9,P/OCF Ratio,-,-,1.94,3.16,-,-,17.56,-,-,3.61,3.59,Upgrade
10,EV/Sales Ratio,0.74,0.24,-,-,0.30,0.48,0.27,0.63,0.97,1.09,0.82,Upgrade
11,EV/FCF Ratio,-24.44,-,-,-,-,-,5.75,-,-,4.00,2.94,Upgrade
12,Debt / Equity Ratio,-,-,-,-,-,-,-,0.00,0.00,0.01,0.01,Upgrade
13,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,0.04,0.03,Upgrade
14,Earnings Yield,1.50%,2.08%,-7.75%,-7.97%,-6.20%,-13.23%,-12.40%,-3.13%,-2.52%,-12.39%,-14.81%,Upgrade
15,FCF Yield,-1.58%,-2.20%,50.38%,30.44%,-8.97%,4.75%,5.70%,-19.94%,-4.69%,20.93%,21.01%,Upgrade
16,Buyback Yield / Dilution,-,-,-,-,-,-16.41%,-19.82%,-2.93%,-,-,Upgrade,
17,Total Shareholder Return,-,-,-,-,-,-16.41%,-19.82%,-2.93%,-,-,Upgrade,
