,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Operating Revenue,1346,1397,1173,944.35,1291,1157,1046,880.59,1151,1439,1049,803.58,1098,827.21,506.66,445.81,652.69,724.64,459.18,454.69,Upgrade
1,Other Revenue,-25.1,25.1,-,84.82,-32.98,32.98,-,78.44,-19.77,19.77,-,24.82,-10.55,10.55,-,64.2,-17.26,17.26,-,21.83,Upgrade
2,Revenue,1321,1422,1173,1029,1258,1190,1046,959.03,1131,1459,1049,828.4,1087,837.76,506.66,510.01,635.43,741.9,459.18,476.52,Upgrade
3,Revenue Growth (YoY),4.99%,19.54%,12.10%,7.31%,11.27%,-18.44%,-0.31%,15.77%,3.99%,74.14%,107.11%,62.43%,71.13%,12.92%,10.34%,7.03%,33.35%,29.10%,-20.10%,-,Upgrade
4,"Selling, General & Admin",62.26,56.77,49.44,115.63,51.19,46.23,46.35,100.66,56.83,51.56,32.55,92.28,29.36,33.32,22.17,58.75,28.51,32.66,23.08,48.88,Upgrade
5,Provision for Bad Debts,27.53,97.17,61.49,34.51,3.3,67.98,65.82,-5.61,25.9,89.46,40.71,18.19,39.54,62.99,33.82,9.14,10.13,47.56,27.34,8.8,Upgrade
6,Other Operating Expenses,696.78,663.88,617.92,617.92,565.79,544.12,534.88,637.84,534.53,523.72,473.09,427.34,323.12,304.12,286.14,343.19,254.39,259.92,254.38,227.24,Upgrade
7,Total Operating Expenses,789.18,818.1,728.85,778.14,620.31,659.27,647.05,749.65,619.97,665.69,546.81,547.64,401.73,401.38,342.13,415.98,293.03,340.15,304.8,284.92,Upgrade
8,Operating Income,531.93,604.3,443.8,251.02,638,530.62,399,209.38,510.85,793.21,502.52,280.76,685.65,436.38,164.53,94.03,342.4,401.75,154.38,191.6,Upgrade
9,Interest Expense,-261.01,-242.54,-255.82,-234.02,-253.14,-255.39,-271.47,-297.83,-304.17,-309.03,-276.72,-228.4,-164.29,-158.99,-161.51,-140.1,-152.99,-290.62,-,-105.04,Upgrade
10,Interest Income,89.5,95.39,87.58,77.6,92.62,64.13,84.8,29.68,82.09,248.82,93.33,48.4,58.4,55.16,51.79,66.95,40.12,46.8,37.35,25.92,Upgrade
11,Net Interest Expense,-171.52,-147.16,-168.24,-156.42,-160.52,-191.27,-186.67,-268.15,-222.08,-60.21,-183.39,-179.99,-105.89,-103.83,-109.72,-73.15,-112.87,-243.81,37.35,-79.12,Upgrade
