,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Market Capitalization,8276,8916,8356,8587,8418,9102,9049,8951,8533,8133,8267,8302,8364,9236,10444,9031,10142,11102,12551,12702,13182,Upgrade
1,Market Cap Growth,-2.05%,-2.05%,-7.66%,-4.07%,-1.35%,11.91%,9.46%,7.82%,2.02%,-11.93%,-20.85%,-8.07%,-17.53%,-16.81%,-16.78%,-28.90%,-23.06%,-35.68%,-,-,-,Upgrade
2,Enterprise Value,5395,5945,5437,5906,5755,6515,6630,6940,6694,6294,6334,6559,6657,7528,8679,7525,8479,9439,10716,11270,12636,Upgrade
3,PE Ratio,16.93,18.38,16.47,18.61,15.86,17.30,17.97,17.75,17.56,16.55,17.59,16.77,16.83,18.90,21.40,18.74,22.06,26.81,30.70,30.68,29.55,Upgrade
4,PS Ratio,1.57,1.70,1.58,1.65,1.59,1.76,1.77,1.80,1.74,1.68,1.81,1.80,1.85,2.11,2.34,2.03,2.32,2.66,2.99,2.95,2.90,Upgrade
5,PB Ratio,1.77,1.81,1.72,1.82,1.71,1.94,1.96,1.99,1.85,1.84,1.93,1.99,1.98,2.31,2.62,2.35,2.58,2.97,3.39,3.54,3.52,Upgrade
6,P/FCF Ratio,-,-,12.49,10.27,9.11,8.62,8.92,12.49,14.50,14.93,21.89,16.38,17.96,-,24.78,19.95,18.71,-,25.04,35.44,-,Upgrade
7,P/OCF Ratio,-,-,9.01,7.93,7.14,6.93,7.88,10.13,11.63,11.37,13.17,11.01,11.39,-,16.80,14.00,14.03,-,15.39,17.07,-,Upgrade
8,EV/Sales Ratio,1.03,1.13,1.03,1.14,1.08,1.26,1.29,1.39,1.37,1.30,1.39,1.42,1.47,1.72,1.95,1.69,1.94,2.26,2.55,2.62,2.78,Upgrade
9,EV/EBITDA Ratio,7.81,8.65,7.83,9.14,8.12,9.12,9.45,10.05,10.06,9.67,10.98,11.11,11.07,12.46,14.19,12.28,15.28,18.44,19.98,19.44,19.09,Upgrade
10,EV/EBIT Ratio,12.61,13.90,12.52,14.94,12.43,13.64,14.01,14.94,15.18,14.69,17.73,17.56,17.39,-,21.71,18.79,24.43,-,32.64,29.92,26.94,Upgrade
11,EV/FCF Ratio,-,-,8.13,7.06,6.22,6.17,6.54,9.68,11.37,11.55,16.77,12.94,14.29,-,20.59,16.63,15.64,-,21.38,31.44,-,Upgrade
12,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.08,0.08,0.08,0.06,0.07,0.08,Upgrade
13,Debt / EBITDA Ratio,0.06,0.10,0.08,0.11,0.06,0.14,0.11,0.08,0.06,0.16,0.12,0.10,0.07,0.61,0.12,0.40,0.30,2.11,0.40,0.47,0.35,Upgrade
14,Debt / FCF Ratio,-,-,0.09,0.07,0.07,0.06,0.06,0.09,0.11,0.12,0.17,0.13,0.14,-,0.16,0.65,0.55,-,0.47,0.66,-,Upgrade
15,Quick Ratio,1.04,1.04,1.02,1.00,1.08,0.99,1.00,0.93,1.01,0.91,0.93,0.89,0.92,0.82,0.85,0.86,0.84,0.78,0.89,0.98,0.91,Upgrade
16,Current Ratio,1.20,1.20,1.17,1.10,1.19,1.10,1.08,1.03,1.13,1.04,1.06,1.01,1.05,0.97,0.98,0.96,0.95,0.89,0.99,1.07,1.13,Upgrade
17,Asset Turnover,0.68,0.52,0.50,0.84,0.73,0.51,0.61,0.86,0.79,0.48,0.61,0.89,0.69,0.54,0.57,0.81,0.73,0.55,0.54,0.68,Upgrade,
18,Return on Equity (ROE),6.26%,12.63%,7.25%,16.54%,8.78%,9.31%,13.49%,17.28%,7.72%,10.07%,13.07%,18.85%,4.35%,13.55%,14.08%,19.87%,5.12%,13.72%,12.65%,15.88%,Upgrade,
19,Return on Assets (ROA),1.25%,3.75%,2.21%,5.80%,1.51%,2.76%,4.63%,6.96%,1.54%,2.73%,4.14%,7.03%,-1.02%,3.49%,4.61%,7.32%,-0.62%,3.60%,2.72%,5.70%,Upgrade,
20,Return on Capital (ROIC),2.11%,6.48%,3.71%,9.63%,2.57%,4.71%,7.58%,11.02%,2.50%,4.56%,6.82%,11.35%,-1.67%,5.78%,7.51%,11.86%,-1.03%,6.15%,4.60%,9.67%,Upgrade,
21,Return on Capital Employed (ROCE),8.33%,8.33%,8.54%,8.00%,9.01%,9.69%,9.78%,9.83%,9.08%,9.20%,7.88%,8.46%,8.59%,-,9.44%,9.79%,8.33%,-,7.95%,9.39%,11.31%,Upgrade
22,Earnings Yield,5.86%,5.44%,6.07%,5.37%,6.31%,5.78%,5.57%,5.63%,5.69%,6.04%,5.68%,5.96%,5.94%,5.29%,4.67%,5.34%,4.53%,3.73%,3.26%,3.26%,3.38%,Upgrade
23,Earnings Yield,5.86%,5.44%,6.07%,5.37%,6.31%,5.78%,5.57%,5.63%,5.69%,6.04%,5.68%,5.96%,5.94%,5.29%,4.67%,5.34%,4.53%,3.73%,3.26%,3.26%,3.38%,Upgrade
24,FCF Yield,-,8.01%,9.74%,10.98%,11.60%,11.21%,8.01%,6.90%,6.70%,4.57%,6.11%,5.57%,4.20%,4.04%,5.01%,5.35%,2.74%,3.99%,2.82%,1.91%,Upgrade,
25,Dividend Yield,3.24%,-,-,-,-,3.02%,-,-,-,3.49%,-,-,-,3.17%,-,-,-,2.23%,-,-,-,Upgrade
26,Payout Ratio,0.00%,-,146.65%,66.03%,0.01%,34.81%,266.67%,0.34%,0.24%,33.93%,269.13%,0.73%,0.32%,50.83%,172.23%,2.78%,0.02%,36.61%,181.68%,0.03%,0.35%,Upgrade
27,Buyback Yield / Dilution,1.09%,3.85%,0.54%,-2.27%,2.17%,3.05%,-2.23%,1.78%,-1.76%,-3.02%,0.72%,-0.37%,0.37%,-1.35%,-4.62%,2.81%,-0.51%,-4.32%,-7.37%,-9.49%,-14.72%,Upgrade
28,Total Shareholder Return,4.32%,3.85%,0.54%,-2.27%,2.17%,6.07%,-2.23%,1.78%,-1.76%,0.47%,0.72%,-0.37%,0.37%,1.82%,-4.62%,2.81%,-0.51%,-2.09%,-7.37%,-9.49%,-14.72%,Upgrade
