,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,416.35,425.21,499.11,622.08,450.28,432.27,560.32,648.12,438.57,436.39,422.28,483.81,366.79,335.12,415.96,450.38,317.69,241.14,406.48,422.69,Upgrade
1,Other Revenue,-2.93,2.93,-,4.95,-1.32,1.32,-,15.33,-5,5,-,2.83,-0.79,0.79,-,1.4,-0.13,0.13,-,0.62,Upgrade
2,Revenue,413.42,428.14,499.11,627.04,448.96,433.59,560.32,663.45,433.57,441.39,422.28,486.64,366,335.91,415.96,451.78,317.56,241.27,406.48,423.32,Upgrade
3,Revenue Growth (YoY),-7.92%,-1.26%,-10.92%,-5.49%,3.55%,-1.77%,32.69%,36.33%,18.46%,31.40%,1.52%,7.72%,15.26%,39.22%,2.33%,6.72%,7.51%,-24.84%,49.39%,22.80%,Upgrade
4,Cost of Revenue,319.79,303.16,362.61,430.43,324.73,346.36,406.84,494.86,343.07,361.11,293.25,347.06,261.61,247.27,291.71,344.27,239.93,185.43,276.58,262.1,Upgrade
5,Gross Profit,93.63,124.97,136.5,196.61,124.23,87.23,153.48,168.59,90.5,80.28,129.03,139.58,104.39,88.64,124.24,107.51,77.63,55.84,129.9,161.22,Upgrade
6,"Selling, General & Admin",77.62,68.87,85.29,91.23,72.72,63.66,111.89,111.18,73.89,53.16,79.27,76.72,59.92,60.48,49.77,73.13,44.11,46.81,47.32,93.89,Upgrade
7,Research & Development,16.96,35.87,24.28,25.69,22.27,55.56,24.19,48.05,23.53,25.36,19.58,11.65,16.29,14.14,14.41,17.84,19.53,11.59,14.7,22.12,Upgrade
8,Other Operating Expenses,-3.99,3.38,1.1,0.23,-2.56,-0.06,1.15,12.37,-1.85,-2,-0.1,0.85,0.93,0.43,0.38,19.53,-1.6,-7.39,-3.46,2.42,Upgrade
9,Operating Expenses,83.35,111.11,103.63,139.38,78.02,125.49,134.93,194.56,99.46,76.83,105.42,116.47,73.38,75.16,66.51,120.04,63.86,51.54,59.2,123.29,Upgrade
10,Operating Income,10.28,13.87,32.87,57.23,46.21,-38.26,18.55,-25.97,-8.96,3.45,23.61,23.11,31.01,13.48,57.74,-12.53,13.77,4.3,70.69,37.92,Upgrade
11,Interest Expense,-12.43,-15.51,-13.71,-16.06,-12,-14.19,-12.12,-21.57,-9.06,-17.01,-17.42,-28.08,-13.49,-22.39,-19.88,-28.65,-12.09,-19.85,-14.83,-20.98,Upgrade
12,Interest & Investment Income,-,-,2.75,0.47,0.57,0.97,0.16,-,0.99,0.71,0.95,1.39,2.81,1.6,0.95,8.17,-,4.33,0.54,2.46,Upgrade
13,Other Non Operating Income (Expenses),-3.8,0.18,-0.84,13.7,-2.38,-0.05,-0.73,17.04,-5.98,-11.48,-1.14,2.95,-13.37,8.39,-0.44,8.09,-6.86,2.65,-7.33,-6.85,Upgrade
14,EBT Excluding Unusual Items,-5.95,-1.47,21.08,55.34,32.4,-51.53,5.87,-30.49,-23.01,-24.33,6,-0.63,6.96,1.08,38.37,-24.93,-5.18,-8.56,49.08,12.56,Upgrade
15,Gain (Loss) on Sale of Investments,5.62,0.75,-0.24,-3.03,-0.08,-0.6,-2.71,-4.11,-3.26,-1.81,-2.69,0.88,-2.4,-1.08,-7.57,7.82,3.32,-1.3,-7.45,-0.44,Upgrade
16,Gain (Loss) on Sale of Assets,-0.01,0,0.11,0.17,-0.13,0.45,0.12,0.1,0.01,-0.08,-,-1.57,-0,0,-,0.2,0.09,-0.09,-,0,Upgrade
17,Asset Writedown,4.53,4.05,-4.05,4.78,-4.78,0.47,-0.47,6.79,-6.94,0.36,-0.36,-30.12,0.22,0.18,-0.18,0.19,-0.19,0.14,-0.14,-2.85,Upgrade
18,Legal Settlements,-,-,-,-,-,-,-,-11.61,-,-,-,-1.62,-,-,-,-,-,-,-,-,Upgrade
19,Other Unusual Items,-1.53,1.53,-0,6.69,-,-,-,12.59,-0.02,0.02,-,4.93,-,-,-,16.25,-,-,-,-,Upgrade
20,Pretax Income,2.66,4.87,16.9,63.95,27.4,-51.2,2.81,-26.74,-33.21,-25.85,2.95,-28.12,4.77,0.18,30.62,-0.48,-1.96,-9.82,41.49,9.27,Upgrade
21,Income Tax Expense,-1.26,-0.64,-3.63,-0.4,4.08,-5.07,-0.48,-9.24,0.88,0.49,0.78,-5.76,3.64,-1.19,3.99,-4.62,0.15,-0.56,6.68,-0.84,Upgrade
22,Earnings From Continuing Operations,3.92,5.51,20.52,64.35,23.32,-46.13,3.29,-17.49,-34.09,-26.35,2.17,-22.36,1.13,1.37,26.63,4.14,-2.1,-9.26,34.81,10.11,Upgrade
23,Minority Interest in Earnings,-1.64,-0.15,0.74,-3.87,-1.91,4.11,0.39,2.17,2.64,-1.41,0.16,0.05,-0.02,-1.05,0.23,-0.07,0.52,0.23,0.97,1.39,Upgrade
24,Net Income,2.28,5.36,21.26,60.48,21.41,-42.01,3.68,-15.33,-31.45,-27.76,2.33,-22.3,1.12,0.32,26.86,4.07,-1.58,-9.03,35.78,11.5,Upgrade
25,Net Income to Common,2.28,5.36,21.26,60.48,21.41,-42.01,3.68,-15.33,-31.45,-27.76,2.33,-22.3,1.12,0.32,26.86,4.07,-1.58,-9.03,35.78,11.5,Upgrade
26,Net Income Growth,-89.36%,-,477.28%,-,-,-,58.07%,-,-,-,-91.33%,-,-,-,-24.92%,-64.57%,-,-,177.71%,-,Upgrade
27,Shares Outstanding (Basic),554,558,558,558,560,566,567,562,562,557,568,557,564,562,558,549,546,569,522,553,Upgrade
28,Shares Outstanding (Diluted),554,558,558,558,560,566,567,562,562,557,568,557,564,562,558,549,546,569,522,553,Upgrade
29,Shares Change (YoY),-1.07%,-1.37%,-1.51%,-0.57%,-0.40%,1.57%,-0.29%,0.86%,-0.20%,-0.94%,1.74%,1.51%,3.24%,-1.24%,6.93%,-0.76%,-0.58%,3.02%,-7.97%,-2.60%,Upgrade
30,EPS (Basic),0.00,0.01,0.04,0.11,0.04,-0.07,0.01,-0.03,-0.06,-0.05,0.00,-0.04,0.00,0.00,0.05,0.01,-0.00,-0.02,0.07,0.02,Upgrade
31,EPS (Diluted),0.00,0.01,0.04,0.11,0.04,-0.07,0.01,-0.03,-0.06,-0.05,0.00,-0.04,0.00,0.00,0.05,0.01,-0.00,-0.02,0.07,0.02,Upgrade
32,EPS Growth,-89.24%,-,486.15%,-,-,-,58.54%,-,-,-,-91.48%,-,-,-,-29.78%,-64.30%,-,-,201.76%,-,Upgrade
33,Free Cash Flow,-6.89,20.03,-119.3,82.87,23.73,-3.83,-102.16,-89.38,-12.98,71.84,-160.51,26.64,42.08,40.7,-48.84,33.19,-22.39,-4.18,-5.85,70.64,Upgrade
34,Free Cash Flow Per Share,-0.01,0.04,-0.21,0.15,0.04,-0.01,-0.18,-0.16,-0.02,0.13,-0.28,0.05,0.07,0.07,-0.09,0.06,-0.04,-0.01,-0.01,0.13,Upgrade
35,Dividend Per Share,-,-,-,0.018,-,-,-,-,-,-,-,0.010,-,-,-,0.016,-,-,-,-,Upgrade
36,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-37.50%,-,-,-,-,-,-,-,-,Upgrade
37,Gross Margin,22.65%,29.19%,27.35%,31.35%,27.67%,20.12%,27.39%,25.41%,20.87%,18.19%,30.56%,28.68%,28.52%,26.39%,29.87%,23.80%,24.45%,23.15%,31.96%,38.08%,Upgrade
38,Operating Margin,2.49%,3.24%,6.59%,9.13%,10.29%,-8.82%,3.31%,-3.91%,-2.07%,0.78%,5.59%,4.75%,8.47%,4.01%,13.88%,-2.77%,4.33%,1.78%,17.39%,8.96%,Upgrade
39,Profit Margin,0.55%,1.25%,4.26%,9.65%,4.77%,-9.69%,0.66%,-2.31%,-7.25%,-6.29%,0.55%,-4.58%,0.31%,0.09%,6.46%,0.90%,-0.50%,-3.74%,8.80%,2.72%,Upgrade
40,Free Cash Flow Margin,-1.67%,4.68%,-23.90%,13.22%,5.28%,-0.88%,-18.23%,-13.47%,-2.99%,16.28%,-38.01%,5.47%,11.50%,12.11%,-11.74%,7.35%,-7.05%,-1.73%,-1.44%,16.69%,Upgrade
41,EBITDA,23,27.22,45.59,69.94,58.02,-25.63,30.36,-14.16,2.03,15.29,34.61,34.11,41.37,24.48,68.09,-2.18,23.31,14.95,80.24,47.47,Upgrade
42,EBITDA Margin,5.56%,6.36%,9.13%,11.15%,12.92%,-5.91%,5.42%,-2.13%,0.47%,3.46%,8.20%,7.01%,11.30%,7.29%,16.37%,-0.48%,7.34%,6.20%,19.74%,11.21%,Upgrade
43,D&A For EBITDA,12.72,13.36,12.72,12.72,11.81,12.62,11.81,11.81,11,11.84,11,11,10.36,11,10.36,10.36,9.55,10.65,9.55,9.55,Upgrade
44,EBIT,10.28,13.87,32.87,57.23,46.21,-38.26,18.55,-25.97,-8.96,3.45,23.61,23.11,31.01,13.48,57.74,-12.53,13.77,4.3,70.69,37.92,Upgrade
45,EBIT Margin,2.49%,3.24%,6.59%,9.13%,10.29%,-8.82%,3.31%,-3.91%,-2.07%,0.78%,5.59%,4.75%,8.47%,4.01%,13.88%,-2.77%,4.33%,1.78%,17.39%,8.96%,Upgrade
46,Effective Tax Rate,-,-,-,-,14.89%,-,-,-,-,-,26.50%,-,76.27%,-,13.02%,-,-,-,16.10%,-,Upgrade
47,Revenue as Reported,413.42,428.14,499.11,627.04,448.96,433.59,560.32,663.45,433.57,441.39,422.28,486.64,366,335.91,415.96,451.78,317.56,241.27,406.48,423.32,Upgrade
