,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,369.46,325.39,284.94,196.67,181.55,196.15,248.46,311.38,373.98,161.81,264.43,380.55,571.22,380.4,493.69,487.32,463.36,395.58,459.49,398.16,Upgrade
1,Trading Asset Securities,28.29,24.2,27.9,153.3,62.58,64.33,30.24,74.96,68.07,93.33,211.8,285.67,203.95,171.4,167.07,207.46,160.64,161.44,137.85,176.4,Upgrade
2,Cash & Short-Term Investments,397.75,349.59,312.84,349.97,244.12,260.48,278.7,386.34,442.05,255.14,476.23,666.22,775.17,551.8,660.76,694.78,624,557.02,597.34,574.56,Upgrade
3,Cash Growth,62.93%,34.21%,12.25%,-9.42%,-44.77%,2.09%,-41.48%,-42.01%,-42.97%,-53.76%,-27.93%,-4.11%,24.23%,-0.94%,10.62%,20.92%,55.05%,14.65%,-11.10%,-14.26%,Upgrade
4,Accounts Receivable,1057,1030,1115,1056,956.95,976.29,1078,1038,924.06,906.14,850.17,744.71,728.5,788.35,768.22,689.25,739.68,634.06,639.53,628.24,Upgrade
5,Other Receivables,51.71,47.37,69.04,44.01,66,67.12,71.81,51.15,98.99,65.66,86.57,56.44,88.82,77.56,90.79,78.65,148.5,140.74,163.48,183.73,Upgrade
6,Receivables,1109,1094,1184,1100,1023,1043,1149,1089,1023,971.8,936.73,801.15,817.32,865.91,859.01,767.89,888.18,774.8,803.01,811.97,Upgrade
7,Inventory,519.48,496.01,459.32,455.5,452.16,455.48,433.23,450.49,370.88,369.25,424.79,381.85,404.57,345.3,350.4,348.14,283.35,298.2,292.53,299.95,Upgrade
8,Other Current Assets,124.28,99.34,113.79,87.88,117.5,103.83,121.56,105.03,106.1,124.89,124.46,94.49,111.54,66.64,67.06,71.56,70.58,76.76,82.85,73.17,Upgrade
