,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,41304,83763,91475,98865,104473,121579,120640,100845,113680,92217,Upgrade
1,Investment Securities,236936,183147,164883,160085,155954,149052,153764,146009,149528,168544,Upgrade
2,Trading Asset Securities,6434,3999,12105,15868,12622,9455,5864,9357,9249,6907,Upgrade
3,Total Investments,243370,187146,176988,175953,168576,158507,159628,155366,158777,175451,Upgrade
4,Gross Loans,534387,536979,533089,533077,550165,554443,560095,546577,526307,512308,Upgrade
5,Allowance for Loan Losses,-5102,-4917,-5127,-5382,-6620,-4951,-4371,-4280,-4862,-5094,Upgrade
6,Other Adjustments to Gross Loans,-,-,-605,-,-622,-,-515,-,-582,-,Upgrade
7,Net Loans,529285,532062,527357,527695,542923,549492,555209,542297,520863,507214,Upgrade
8,"Property, Plant & Equipment",7992,8185,8388,8176,8310,8549,8852,8793,9104,8639,Upgrade
9,Goodwill,-,-,1460,-,1460,-,1460,-,1474,-,Upgrade
10,Other Intangible Assets,1836,1843,392,1858,410,1878,425,1905,438,1918,Upgrade
11,Investments in Real Estate,4979,5049,5105,5144,5166,4994,4992,4975,4961,5202,Upgrade
12,Accrued Interest Receivable,4439,4338,4200,3683,3537,2571,2649,2414,2488,2776,Upgrade
13,Restricted Cash,-,8266,8890,9471,10423,10454,11880,14500,13371,12698,Upgrade
14,Other Current Assets,32353,33122,26494,28991,27604,36668,30806,54958,43805,23129,Upgrade
15,Long-Term Deferred Tax Assets,1600,1690,1836,1828,1849,1769,1861,1950,2022,1738,Upgrade
16,Other Real Estate Owned & Foreclosed,1378,1634,1704,2132,416,136,195,269,239,282,Upgrade
17,Other Long-Term Assets,9223,8119,6072,8273,7678,11614,8873,12237,13198,17449,Upgrade
18,Total Assets,877759,875217,860361,872069,882825,908211,907470,900509,884420,848713,Upgrade
19,Interest Bearing Deposits,623143,628222,615559,633343,638071,654569,644689,616876,610382,581169,Upgrade
20,Non-Interest Bearing Deposits,65685,59558,66276,54942,68162,71183,84909,76106,70815,66851,Upgrade
21,Total Deposits,688828,687780,681835,688285,706233,725752,729598,692982,681197,648020,Upgrade
22,Short-Term Borrowings,5796,3037,4007,4777,4145,3651,5050,8116,13016,10456,Upgrade
23,Current Portion of Long-Term Debt,-,5213,2110,981,2076,1647,3292,6902,3912,4656,Upgrade
24,Current Portion of Leases,-,218,237,227,220,257,262,286,336,357,Upgrade
25,Current Income Taxes Payable,1870,1736,1602,1586,1252,1144,958,861,624,1526,Upgrade
26,Accrued Interest Payable,-,5005,5265,5421,4155,2103,1894,1568,1852,2274,Upgrade
27,Other Current Liabilities,-,33493,26771,29260,27796,36419,30311,52811,44197,23290,Upgrade
28,Long-Term Debt,23476,18360,14701,16280,12743,13758,9043,8833,11456,14554,Upgrade
29,Long-Term Leases,-,559,615,628,554,669,622,587,600,634,Upgrade
30,Long-Term Unearned Revenue,-,2043,2162,2321,2476,2519,2625,605,612,615,Upgrade
31,Long-Term Deferred Tax Liabilities,685,678,468,438,226,266,559,649,460,176,Upgrade
32,Other Long-Term Liabilities,51365,7714,12262,14546,14603,13701,7206,11803,12362,35157,Upgrade
33,Total Liabilities,772020,765836,752035,764750,776479,801886,791420,786003,770624,741715,Upgrade
34,Common Stock,42060,41933,41915,41878,41856,41791,41645,41599,41557,41528,Upgrade
35,Retained Earnings,51199,49972,53939,48640,52161,46188,54326,47891,51564,45199,Upgrade
36,Comprehensive Income & Other,12205,17212,12209,16554,12060,18079,19775,24729,19732,19933,Upgrade
37,Total Common Equity,105464,109117,108063,107072,106077,106058,115746,114219,112853,106660,Upgrade
38,Minority Interest,275,264,263,247,269,267,304,287,943,338,Upgrade
39,Shareholders' Equity,105739,109381,108326,107319,106346,106325,116050,114506,113796,106998,Upgrade
40,Total Liabilities & Equity,877759,875217,860361,872069,882825,908211,907470,900509,884420,848713,Upgrade
41,Total Debt,29272,27387,21670,22893,19738,19982,18269,24724,29320,30657,Upgrade
42,Net Cash (Debt),56715,64576,86636,92786,98052,111658,110611,86744,97718,74277,Upgrade
43,Net Cash Growth,-34.54%,-30.40%,-11.64%,-16.90%,-11.35%,28.72%,13.19%,16.78%,-2.19%,-15.53%,Upgrade
44,Net Cash Per Share,21.54,24.41,32.58,34.66,36.32,39.62,37.88,29.73,33.52,25.52,Upgrade
45,Filing Date Shares Outstanding,2630,2635,2649,2664,2680,2689,2923,2919,2917,2915,Upgrade
46,Total Common Shares Outstanding,2630,2635,2649,2664,2680,2689,2923,2919,2917,2915,Upgrade
47,Book Value Per Share,40.10,41.41,40.79,40.20,39.59,39.44,39.60,39.13,38.69,36.59,Upgrade
48,Tangible Book Value,103628,107274,106211,105214,104207,104180,113861,112314,110941,104742,Upgrade
49,Tangible Book Value Per Share,39.40,40.71,40.09,39.50,38.89,38.74,38.95,38.48,38.03,35.93,Upgrade
