,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Operating Revenue,9.55,15.12,9.61,13.76,11.91,7.57,27.21,-,10.4,-,Upgrade
1,Other Revenue,4.62,2.29,4.24,2.4,3.09,4.31,1.97,-,2.38,-,Upgrade
2,Revenue,14.17,17.42,13.85,16.16,15,11.88,29.18,-,12.78,-,Upgrade
3,Revenue Growth (YoY),2.31%,7.82%,-7.70%,36.02%,-48.57%,-,128.34%,-,-54.54%,-,Upgrade
4,Cost of Revenue,7.78,10.93,5.57,17.84,8.38,15.84,55.21,-,10.96,-,Upgrade
5,Gross Profit,6.39,6.49,8.28,-1.68,6.63,-3.96,-26.03,-,1.82,-,Upgrade
6,"Selling, General & Admin",9.76,13.29,12,11.2,9.91,18.9,19.8,-,22.3,-,Upgrade
7,Operating Expenses,9.76,13.29,12,11.2,9.91,17.73,19.8,-,22.3,-,Upgrade
8,Operating Income,-3.37,-6.8,-3.72,-12.89,-3.28,-21.7,-45.83,-,-20.49,-,Upgrade
9,Interest Expense,-0.16,-0.13,-0.56,-0.74,-0.72,-0.74,-1.03,-,-1.14,-,Upgrade
10,Interest & Investment Income,2.3,2.65,2.14,2.11,0.42,0.01,0.19,-,1.13,-,Upgrade
11,Earnings From Equity Investments,-,-,-0.1,-1.17,-0.14,0.02,-0.27,-,-4.68,-,Upgrade
12,Other Non Operating Income (Expenses),0.21,-22.61,0.31,4.11,-3.52,3.62,4.62,-,2.06,-,Upgrade
13,EBT Excluding Unusual Items,-1.02,-26.9,-1.93,-8.58,-7.24,-18.78,-42.32,-,-23.12,-,Upgrade
14,Gain (Loss) on Sale of Investments,6.76,-13.62,-27.85,-2.72,-41.02,-39.78,-30.41,-,0.48,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,0.1,-,-,0.27,0.28,-,-,-,Upgrade
16,Asset Writedown,-,0.51,-1.92,-13.12,0.22,-8.47,-0.2,-,-,-,Upgrade
17,Other Unusual Items,-,23,-23,0.03,-,1.01,0.1,-,-,-,Upgrade
18,Pretax Income,5.74,-17.01,-54.6,-24.39,-48.03,-65.76,-72.54,-,-22.65,-,Upgrade
19,Income Tax Expense,-0.39,-0.79,-0.05,-2.3,-0.29,-2.27,-0.2,-,-0.53,-,Upgrade
20,Earnings From Continuing Operations,6.13,-16.22,-54.55,-22.09,-47.75,-63.49,-72.35,-,-22.11,-,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-3.79,-,Upgrade
22,Net Income to Company,6.13,-16.22,-54.55,-22.09,-47.75,-63.49,-72.35,-,-25.9,-,Upgrade
23,Minority Interest in Earnings,-,-,-,-,-,-,-,-,1.46,-,Upgrade
24,Net Income,6.13,-16.22,-54.55,-22.09,-47.75,-63.49,-72.35,-,-24.44,-,Upgrade
25,Net Income to Common,6.13,-16.22,-54.55,-22.09,-47.75,-63.49,-72.35,-,-24.44,-,Upgrade
26,Shares Outstanding (Basic),523,523,523,523,523,523,523,-,523,-,Upgrade
27,Shares Outstanding (Diluted),523,523,523,523,523,523,523,-,523,-,Upgrade
28,Shares Change (YoY),-0.00%,-,-,-,-,-,-,-,-,-,Upgrade
29,EPS (Basic),0.01,-0.03,-0.10,-0.04,-0.09,-0.12,-0.14,-,-0.05,-,Upgrade
30,EPS (Diluted),0.01,-0.03,-0.10,-0.04,-0.09,-0.12,-0.14,-,-0.05,-,Upgrade
31,Free Cash Flow,-,-4.43,-10.61,1.69,0.46,54.58,57.51,-,-17.32,-,Upgrade
32,Free Cash Flow Per Share,-,-0.01,-0.02,0.00,0.00,0.10,0.11,-,-0.03,-,Upgrade
33,Operating Margin,-23.79%,-39.06%,-26.89%,-79.77%,-21.88%,-182.66%,-157.09%,-,-160.35%,-,Upgrade
34,Profit Margin,43.25%,-93.10%,-393.95%,-136.71%,-318.22%,-534.58%,-247.97%,-,-191.31%,-,Upgrade
35,Free Cash Flow Margin,-,-25.42%,-76.62%,10.45%,3.05%,459.56%,197.12%,-,-135.56%,-,Upgrade
36,EBITDA,-1.52,-3.65,-3.17,-9.52,-2.66,-17.61,-45.09,-,-16.74,-,Upgrade
37,D&A For EBITDA,1.85,3.15,0.55,3.37,0.62,4.09,0.74,3.4,3.74,3.37,Upgrade
38,EBIT,-3.37,-6.8,-3.72,-12.89,-3.28,-21.7,-45.83,-,-20.49,-,Upgrade
39,Revenue as Reported,14.17,17.42,13.85,16.16,15,11.88,29.18,-,12.78,-,Upgrade
