,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2099,1936,2018,1975,1951,2239,2364,2411,2344,2039,2393,1416,967.87,1028,1044,1379,1027,1285,1398,1394,Upgrade
1,Short-Term Investments,-,-,-,11.75,-,-,-,11.37,-,-,-,-,-,-,-,-,-,250,-,-,Upgrade
2,Trading Asset Securities,1.5,1.5,1.5,1.5,3,3,3,3,3,3,3,3,3,3,3,25.9,23.8,21.5,21,13.12,Upgrade
3,Cash & Short-Term Investments,2101,1937,2020,1988,1954,2242,2367,2425,2347,2042,2396,1419,970.87,1031,1047,1405,1051,1557,1419,1407,Upgrade
4,Cash Growth,7.52%,-13.59%,-14.65%,-18.02%,-16.75%,9.80%,-1.24%,70.96%,141.71%,98.10%,128.94%,0.99%,-7.61%,-33.79%,-26.23%,-0.18%,-20.86%,-0.88%,19.47%,24.80%,Upgrade
5,Accounts Receivable,2063,2084,2247,2312,2129,1946,1970,2183,1718,1823,1702,1421,1247,1306,1336,1168,1212,1148,1084,1083,Upgrade
6,Other Receivables,300.07,265.32,304.04,129.91,251.16,107.94,180.79,49.44,272.79,57.84,156.91,339.98,138.58,98.85,150.98,55.97,73.05,18.58,74.95,40.22,Upgrade
7,Receivables,2363,2349,2551,2442,2381,2054,2150,2232,1991,1881,1859,1761,1386,1405,1487,1224,1285,1166,1159,1123,Upgrade
8,Inventory,3741,3958,4244,4152,4099,4061,4153,3949,3200,3104,2792,2730,2723,2540,2525,2387,2296,2241,2291,1988,Upgrade
9,Other Current Assets,402.2,396.03,380.09,546.96,506.02,562.39,480.84,856.72,306.54,416.34,280.87,318.52,440.93,282.15,203.96,619.57,784.79,646.47,861.7,557.25,Upgrade
10,Total Current Assets,8607,8640,9195,9130,8939,8919,9151,9463,7845,7444,7329,6228,5521,5258,5263,5635,5416,5610,5731,5076,Upgrade
11,"Property, Plant & Equipment",4531,4381,4218,4141,4540,4350,4332,4174,4839,4819,4563,4671,3468,3496,3418,1081,1012,991.88,1008,993.25,Upgrade
12,Long-Term Investments,132.47,124.92,127.14,110.77,109.34,124.71,452.05,470.3,479.77,510.7,540.32,636.94,130.48,130.43,133.23,217.71,222.8,114.15,114.59,113.38,Upgrade
13,Goodwill,5868,5836,5841,5836,5810,5740,5500,5493,5273,5269,3707,3695,3638,3485,3450,2809,2690,2598,2474,2324,Upgrade
14,Other Intangible Assets,742.88,729.83,732.18,746.98,628.7,586.69,590.21,599.98,486.64,493.4,476.53,466.32,452.09,435.1,426.92,431.52,444.12,445.2,431.2,433.78,Upgrade
15,Long-Term Deferred Tax Assets,87.75,85.48,67.5,69.5,69.02,77.47,76.1,74.62,78.83,78.05,64.16,58.62,82.51,76.96,77.3,49.09,36.25,37.02,31.3,31.71,Upgrade
16,Long-Term Deferred Charges,769.87,758.3,739.82,735.87,732,709.88,696.65,687.89,690.86,699.09,683.71,683.56,659.87,633.36,618.99,608.52,571.16,537.3,543.25,540.54,Upgrade
17,Other Long-Term Assets,472.76,473.54,449.91,461.35,497.09,483.15,496.28,434.87,575.19,504.92,1083,518.03,777.64,432.08,470.21,453.16,457.77,460.67,395.16,411.68,Upgrade
18,Total Assets,21211,21030,21372,21231,21325,20991,21294,21397,20268,19819,18447,16958,14813,14031,13942,11284,10850,10795,10729,9924,Upgrade
19,Accounts Payable,6102,6202,6919,6995,6625,6400,6956,6948,5802,5434,5002,4915,4440,3949,4272,4109,3627,3378,3450,3266,Upgrade
20,Accrued Expenses,296.48,499.72,323.38,706.65,343.05,582.17,406.11,742.25,341.1,342.9,227,398.93,196.05,298.23,197.88,289.32,233.43,320.38,166.21,306.51,Upgrade
21,Short-Term Debt,1506,1188,632.23,799.75,898.67,769.3,569.68,766.21,1163,1091,1266,1616,1216,1059,1944,1158,1369,1572,1532,1078,Upgrade
22,Current Portion of Long-Term Debt,1101,185.46,1101,184.98,1389,189.67,1570,197.47,765.61,111.42,-,93.68,-,-,-,-,-,18.5,38.48,94.2,Upgrade
23,Current Portion of Leases,-,915.79,-,1299,-,1144,-,1093,-,618.61,752.78,810.68,226.26,693.22,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,166.63,55.23,179.48,85.75,207.54,63.79,209.62,93.38,138.63,73.91,143.67,65.59,169.1,86.73,155.55,78.52,133.53,67.02,127.25,50.32,Upgrade
25,Current Unearned Revenue,270.3,240.38,226.13,247.73,246.43,240.93,248.96,234.98,164.98,143.25,123.58,123.29,91.11,111.36,123.45,99.98,42.68,95.16,3.67,-,Upgrade
26,Other Current Liabilities,707,859.72,944,836.68,867.5,761.55,760.02,771.57,852.03,1344,675.42,589.62,668.84,532.75,1125,556.28,587.16,393.99,562.95,553.28,Upgrade
27,Total Current Liabilities,10150,10146,10326,11155,10577,10151,10721,10846,9228,9159,8190,8613,7008,6731,7818,6291,5993,5846,5880,5348,Upgrade
28,Long-Term Debt,1423,1428,1553,1378,1585,1587,1573,1578,1425,879.31,968.3,875.14,985.83,984.71,-,118,126,281.5,652.16,648.75,Upgrade
29,Long-Term Leases,2043,1913,1799,1371,1860,1845,1616,1821,2709,2855,2462,2625,1979,1461,1460,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,13.73,14.53,16.14,15.91,16.71,17.5,18.3,19.1,20.02,20.67,22.29,22.29,24.44,25.96,30.51,30.41,52.32,55.37,47.92,19.24,Upgrade
31,Long-Term Deferred Tax Liabilities,33.43,33.53,21.14,21.24,33.85,33.47,32.83,34.5,38.91,39.84,43.57,43.65,33.82,34.18,34.26,32.37,32.49,32.65,32.89,33.13,Upgrade
32,Other Long-Term Liabilities,-,-,-,-,-,-0,-,-,-,-,-,-,0.5,5.09,6.67,6.67,0.5,0.5,0.5,0.5,Upgrade
33,Total Liabilities,13663,13536,13715,13942,14073,13634,13961,14300,13420,12954,11686,12179,10032,9242,9350,6479,6204,6216,6614,6050,Upgrade
