,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,62.03,89.55,100.13,59.99,113.95,58.63,57.23,134.34,107.72,120.22,Upgrade
1,Short-Term Investments,9.94,7,12.92,3.64,10,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,71.97,96.56,113.06,63.63,123.95,58.63,57.23,134.34,107.72,120.22,Upgrade
3,Cash Growth,-36.34%,51.75%,-8.79%,8.53%,116.59%,-56.36%,-46.87%,11.75%,11.57%,41.27%,Upgrade
4,Accounts Receivable,82.06,87.94,73.44,75.42,91.13,87.84,79.83,69.54,82.39,64.13,Upgrade
5,Other Receivables,21.25,13.87,12.44,42.15,47,27.38,51.4,17.68,21.26,12.88,Upgrade
6,Receivables,103.31,101.8,85.88,117.57,138.13,115.22,131.23,87.22,103.65,77.02,Upgrade
7,Inventory,137.7,132.08,172.15,160.91,124.94,122.9,105.76,125.54,108.73,106.18,Upgrade
8,Restricted Cash,5.32,1.61,1.61,12.34,17.7,14.75,5.66,15.21,6.76,1.59,Upgrade
9,Other Current Assets,-,6.27,-,7.59,-,5.53,93.81,46.9,-,5.71,Upgrade
10,Total Current Assets,318.29,338.32,372.69,362.05,404.71,317.03,393.68,409.22,326.86,310.71,Upgrade
11,"Property, Plant & Equipment",898.08,865.86,828.51,773.42,670.93,597.56,435.88,401.32,409.73,405.7,Upgrade
12,Other Intangible Assets,0.57,0.64,0.71,0.77,0.9,1.02,0.97,1.04,0.53,0.58,Upgrade
13,Long-Term Deferred Tax Assets,0.22,0.68,26.44,24.65,19.74,20.49,29.01,25.97,19.54,20.26,Upgrade
14,Other Long-Term Assets,51.56,37,48.45,45.86,53.14,20.42,29.5,9.78,-,0.49,Upgrade
15,Total Assets,1269,1242,1277,1207,1149,956.52,889.05,847.33,756.66,737.74,Upgrade
16,Accounts Payable,40.97,30.77,20.37,66.54,102.86,95.81,57.04,78.71,53.51,20.14,Upgrade
17,Accrued Expenses,-,10.89,-,21.04,-,8.38,-,10.62,-,14.07,Upgrade
18,Short-Term Debt,213.24,187.55,244.76,103.9,49.5,78.4,69.3,0.5,0.5,20.5,Upgrade
19,Current Portion of Long-Term Debt,75.19,54.65,34.6,33.64,25.5,8.5,-,-,-,-,Upgrade
20,Current Portion of Leases,0.95,0.96,0.38,0.68,0.6,0.58,-,0.31,0.65,0.64,Upgrade
21,Current Income Taxes Payable,-,2.16,1.01,3.31,-,6.4,2.27,-,2.71,0.02,Upgrade
22,Current Unearned Revenue,37.12,5.16,42.61,6.28,62.02,8.36,109.54,2.42,20.43,2.89,Upgrade
23,Other Current Liabilities,0.01,33.09,40.99,38.63,0.71,50.3,10.59,103.79,29.16,14.84,Upgrade
24,Total Current Liabilities,367.47,325.24,384.72,274.02,241.19,256.71,248.74,196.33,106.97,73.09,Upgrade
25,Long-Term Debt,244.3,250.41,134.29,152.07,169.5,1.5,-,-,-,-,Upgrade
26,Long-Term Leases,0.84,1.07,1.23,1.21,-,0.27,-,-,-,0.31,Upgrade
27,Long-Term Unearned Revenue,22.45,13.58,13.97,0.04,0.06,0.06,0.56,0.71,1.21,1.45,Upgrade
28,Long-Term Deferred Tax Liabilities,0.64,0.6,0.56,0.53,0.49,0.45,0.41,0.37,0.33,0.57,Upgrade
29,Total Liabilities,635.71,590.91,534.77,427.86,411.23,258.99,249.71,197.41,108.5,75.43,Upgrade
30,Common Stock,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,Upgrade
31,Additional Paid-In Capital,102.58,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,Upgrade
32,Retained Earnings,476.25,494.65,585.91,622.54,581.99,541.11,483.04,493.39,491.74,505.7,Upgrade
33,Comprehensive Income & Other,1.11,1.51,0.47,0.47,0.46,0.46,0.46,0.46,0.47,0.47,Upgrade
34,Total Common Equity,632.9,651.69,741.9,778.53,737.98,697.1,639.02,649.38,647.74,661.69,Upgrade
35,Minority Interest,0.11,-0.1,0.12,0.36,0.2,0.43,0.32,0.54,0.42,0.62,Upgrade
36,Shareholders' Equity,633.01,651.59,742.03,778.89,738.19,697.53,639.34,649.92,648.16,662.31,Upgrade
37,Total Liabilities & Equity,1269,1242,1277,1207,1149,956.52,889.05,847.33,756.66,737.74,Upgrade
38,Total Debt,534.52,494.65,415.25,291.5,245.1,89.26,69.3,0.81,1.15,21.45,Upgrade
39,Net Cash (Debt),-462.55,-398.09,-302.2,-227.87,-121.16,-30.63,-12.07,133.54,106.57,98.77,Upgrade
40,Net Cash Growth,-,-,-,-,-,-,-,35.21%,10.95%,115.71%,Upgrade
41,Net Cash Per Share,-0.87,-0.75,-0.57,-0.43,-0.23,-0.06,-0.02,0.25,0.20,0.19,Upgrade
42,Filing Date Shares Outstanding,529.7,529.7,529.7,529.7,529.7,529.7,529.7,529.7,529.7,529.7,Upgrade
43,Total Common Shares Outstanding,529.7,529.7,529.7,529.7,529.7,529.7,529.7,529.7,529.7,529.7,Upgrade
44,Working Capital,-49.18,13.08,-12.03,88.03,163.53,60.31,144.94,212.88,219.89,237.61,Upgrade
45,Book Value Per Share,1.19,1.23,1.40,1.47,1.39,1.32,1.21,1.23,1.22,1.25,Upgrade
46,Tangible Book Value,632.33,651.05,741.2,777.76,737.09,696.08,638.05,648.34,647.21,661.12,Upgrade
47,Tangible Book Value Per Share,1.19,1.23,1.40,1.47,1.39,1.31,1.20,1.22,1.22,1.25,Upgrade
48,Buildings,-,289.52,-,273.77,-,210.9,-,174.81,-,176.98,Upgrade
49,Machinery,-,543.86,-,482.6,-,399.21,-,444.63,-,486.78,Upgrade
50,Construction In Progress,-,339.05,-,250.54,-,211.16,-,140.54,-,109.23,Upgrade
