,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,313.8,340.47,296.61,347.22,382.81,301.62,246.36,224.16,219.95,196.69,Upgrade
1,Revenue Growth (YoY),5.80%,-1.95%,-22.52%,15.12%,55.39%,34.56%,12.01%,13.97%,-26.17%,-38.88%,Upgrade
2,Cost of Revenue,297.82,317.58,255.14,257.41,291.8,275.14,216.6,178.68,169.98,156.39,Upgrade
3,Gross Profit,15.99,22.89,41.47,89.82,91.02,26.48,29.76,45.48,49.97,40.3,Upgrade
4,"Selling, General & Admin",37.91,13.68,35.63,43.61,44.48,48.97,32.72,46.36,30.86,27.01,Upgrade
5,Other Operating Expenses,-5.51,-5.09,-1.47,-2.97,-0.64,-3.43,-1.24,-1.22,-1.37,-2,Upgrade
6,Operating Expenses,32.4,8.59,34.16,40.64,43.84,45.55,31.49,45.15,29.49,25.01,Upgrade
7,Operating Income,-16.42,14.3,7.31,49.17,47.18,-19.07,-1.73,0.33,20.48,15.29,Upgrade
8,Interest Expense,-3.41,-4.37,-3.21,-1.09,-1.58,-1.39,-0.56,-0.02,-0.04,-0.03,Upgrade
9,Interest & Investment Income,0.54,0.56,0.49,0.43,0.51,0.22,0.31,0.12,0.1,0.11,Upgrade
10,Currency Exchange Gain (Loss),1.81,-1.49,1.24,3.75,4.03,-1.03,-0.66,-4.93,1.27,0.4,Upgrade
11,EBT Excluding Unusual Items,-17.47,9,5.84,52.25,50.14,-21.27,-2.64,-4.51,21.81,15.77,Upgrade
12,Gain (Loss) on Sale of Investments,0.03,0.11,0.17,-1.05,-0.48,0.74,0.31,1.21,-0.06,0.13,Upgrade
13,Gain (Loss) on Sale of Assets,-,-1.13,-0.01,-2.84,-1.51,-2.86,1.19,-0.03,-1.26,-2.13,Upgrade
14,Asset Writedown,-,-72.55,-,-8.88,-,-17.55,-,-,-,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,126.49,-,-,-,-,Upgrade
16,Pretax Income,-17.44,-64.58,6,39.49,48.15,85.55,-1.14,-3.34,20.49,13.78,Upgrade
17,Income Tax Expense,1.13,25.86,2.08,-1.21,7.5,27.36,-1.16,-5.1,5.51,-1.85,Upgrade
18,Earnings From Continuing Operations,-18.58,-90.43,3.92,40.7,40.65,58.19,0.02,1.77,14.98,15.63,Upgrade
19,Minority Interest in Earnings,-0.21,0.22,0.24,-0.16,0.23,-0.11,0.22,-0.12,0.2,0.14,Upgrade
20,Net Income,-18.79,-90.21,4.16,40.54,40.88,58.08,0.24,1.65,15.18,15.77,Upgrade
21,Net Income to Common,-18.79,-90.21,4.16,40.54,40.88,58.08,0.24,1.65,15.18,15.77,Upgrade
22,Net Income Growth,-,-,-89.83%,-30.19%,16792.56%,3421.89%,-98.41%,-89.54%,-64.31%,-56.59%,Upgrade
23,Shares Outstanding (Basic),530,530,530,530,530,530,530,530,530,530,Upgrade
24,Shares Outstanding (Diluted),530,530,530,530,530,530,530,530,530,530,Upgrade
25,EPS (Basic),-0.04,-0.17,0.01,0.08,0.08,0.11,0.00,0.00,0.03,0.03,Upgrade
26,EPS (Diluted),-0.04,-0.17,0.01,0.08,0.08,0.11,0.00,0.00,0.03,0.03,Upgrade
27,EPS Growth,-,-,-89.83%,-30.19%,16824.34%,3421.97%,-98.41%,-89.54%,-64.31%,-56.59%,Upgrade
28,Free Cash Flow,-80,-47.98,-93.54,-105.74,-98.14,-118.85,-64.68,-32.46,12.25,26.53,Upgrade
29,Free Cash Flow Per Share,-0.15,-0.09,-0.18,-0.20,-0.19,-0.22,-0.12,-0.06,0.02,0.05,Upgrade
30,Operating Margin,-5.23%,4.20%,2.46%,14.16%,12.32%,-6.32%,-0.70%,0.15%,9.31%,7.78%,Upgrade
31,Profit Margin,-5.99%,-26.50%,1.40%,11.68%,10.68%,19.25%,0.10%,0.74%,6.90%,8.02%,Upgrade
32,Free Cash Flow Margin,-25.49%,-14.09%,-31.54%,-30.45%,-25.64%,-39.40%,-26.25%,-14.48%,5.57%,13.49%,Upgrade
33,EBITDA,4.16,34.28,27.02,64.09,61.65,-5.36,11.45,15.49,36.79,32.79,Upgrade
34,D&A For EBITDA,20.57,19.97,19.71,14.92,14.47,13.71,13.18,15.16,16.31,17.5,Upgrade
35,EBIT,-16.42,14.3,7.31,49.17,47.18,-19.07,-1.73,0.33,20.48,15.29,Upgrade
