,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Cash & Equivalents,-,115.7,74.33,107.91,50.9,94.62,90.04,96.46,86.28,74.63,57.03,74.77,176.06,74.87,28.21,51.52,310.38,83.19,556.06,26.39,Upgrade
1,Trading Asset Securities,-,197.19,226.66,248.06,321.58,315.63,303.94,257.3,302.33,316.83,337.47,347.27,313.63,323.84,392.04,511.74,280.18,465,-,40,Upgrade
2,Cash & Short-Term Investments,312.88,312.88,300.99,355.97,372.48,410.25,393.98,353.76,388.61,391.46,394.5,422.04,489.69,398.71,420.24,563.27,590.56,548.19,556.06,66.39,Upgrade
3,Cash Growth,-16.00%,-23.73%,-23.60%,0.63%,-4.15%,4.80%,-0.13%,-16.18%,-20.64%,-1.82%,-6.13%,-25.07%,-17.08%,-27.27%,-24.43%,748.39%,615.28%,-,-,7.05%,Upgrade
4,Accounts Receivable,-,295.19,299.34,301.78,354.97,335.88,332.13,335.44,315.29,259.73,236.34,190.54,201.2,183.6,178.25,173.84,198.05,153.71,148.03,146.08,Upgrade
5,Other Receivables,-,5.37,6.51,6.51,6.57,5.86,5.84,8.28,8.87,11.37,11.7,11.87,9.39,12.51,9.05,9.18,7.76,7,4.49,0.61,Upgrade
6,Receivables,-,300.56,305.85,308.29,361.54,341.74,337.97,343.72,324.16,271.1,248.04,202.41,210.6,196.1,187.3,183.02,205.81,160.71,152.52,146.69,Upgrade
7,Inventory,-,319.75,309.62,322.97,308.79,345.52,335.94,317.4,285.12,313.02,312.44,296.48,284.98,296.42,221.89,172.06,116.72,142.42,141.97,149.47,Upgrade
8,Other Current Assets,-,9.66,7.91,10.17,12.6,16.88,15.49,20.91,19.39,63.36,60.43,53.43,22.29,29.33,21.27,10.82,13.15,13.17,7.58,9.61,Upgrade
9,Total Current Assets,-,942.85,924.37,997.41,1055,1114,1083,1036,1017,1039,1015,974.36,1008,920.56,850.71,929.17,926.25,864.49,858.13,372.17,Upgrade
10,"Property, Plant & Equipment",-,237.7,226.43,220.32,208.35,203.42,191.83,174.16,164.09,136.73,124.12,109.39,101.31,95.52,91.33,84.48,80.89,80.15,76.75,76.34,Upgrade
11,Long-Term Investments,-,1.97,1.73,1.79,1.71,1.16,0.9,0.8,0.55,0.15,-,-,-,0.77,81.98,0.38,0.25,-,-,-,Upgrade
12,Other Intangible Assets,-,20.19,20.6,21.06,21.32,20.66,20.68,20.34,20.62,20.79,21.04,20.97,21.38,20.64,20.83,8.39,8.43,8.58,8.63,8.73,Upgrade
13,Long-Term Accounts Receivable,-,-,5.08,-,5.76,-,2.22,-,2.95,-,9.1,-,5.28,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,-,20.83,20.93,21.96,21.96,40.73,35.27,29.92,24.76,25.71,23.43,21.34,17.18,17.31,14.58,9.39,7.69,6.3,6.65,9.81,Upgrade
15,Long-Term Deferred Charges,-,1.85,2.22,2.91,2.98,3.01,3.18,3.13,2.12,2.01,1.17,1.04,0.96,0.64,0.2,-,-,0.09,-,-,Upgrade
16,Other Long-Term Assets,-,8.91,2.66,6.77,2.22,6.31,5.59,6.15,2.49,15.02,7.97,13.49,9.52,90.61,5.26,6.02,2.71,1.55,0.51,6.31,Upgrade
17,Total Assets,-,1234,1204,1272,1320,1390,1343,1270,1235,1239,1202,1141,1163,1146,1065,1038,1026,961.16,950.66,473.37,Upgrade
18,Accounts Payable,-,124.75,123.4,131.22,156.53,155.28,155.88,137.04,122.1,108.44,115.14,101.12,132.35,142.87,103.17,78.11,67.71,59.73,69.84,57.07,Upgrade
19,Accrued Expenses,-,47.81,56.59,53.23,76.97,60.69,60.46,37.81,58.78,49.04,42.81,29.38,46.82,38.65,31.18,17.95,39.2,27.67,28.09,18.86,Upgrade
20,Short-Term Debt,-,60.04,60.05,60.05,20.02,20,-,-,-,-,10.02,-,-,-,-,-,-,-,-,-,Upgrade
21,Current Portion of Leases,-,1.22,1.18,0.72,1.25,1.52,1.26,-,2.04,2.36,1.85,2.83,2.37,2.17,1.86,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,-,4.84,0,3.41,0,4.08,0,5.51,0,1.35,-,1.22,0,1.56,0,3.27,2.79,2.87,0.02,-,Upgrade
23,Current Unearned Revenue,-,174.26,163.62,173.06,154.61,199.7,188.69,163.59,126.14,138.17,123.91,97.97,83.56,105.7,82.57,70.84,45.04,79.38,59.79,78.06,Upgrade
24,Other Current Liabilities,-,36.34,24.04,28.78,29.62,42.47,59.53,33.18,35.03,59.15,45.61,34.16,21.66,22.07,18.67,22.28,17.21,2.35,0.85,0.27,Upgrade
25,Total Current Liabilities,-,449.27,428.87,450.48,438.99,483.74,465.82,377.12,344.09,358.51,339.34,266.68,286.78,313.02,237.44,192.44,171.95,172,158.59,154.27,Upgrade
26,Long-Term Leases,-,2.62,3.11,1.91,2.03,2.08,-,0.11,0.51,0.86,1.73,1.74,2.11,3,2.64,1.28,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,-,26.28,18.08,19.47,20.55,23.69,4.43,4.64,4.84,7.85,13.4,16.92,12.04,11.5,12.77,15.9,13.84,8.03,10.66,13.15,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,Upgrade
29,Total Liabilities,-,478.18,450.06,471.86,461.57,509.51,470.25,381.87,349.45,367.22,354.47,285.34,300.93,327.51,252.85,209.62,185.79,180.02,169.25,167.43,Upgrade
30,Common Stock,-,134.71,134.71,134.21,134.21,134.21,134.21,133.77,133.77,133.77,133.34,133.34,133.34,133.34,133.34,133.34,133.34,133.34,133.34,100,Upgrade
31,Additional Paid-In Capital,-,472.1,472.1,471,470.34,470.97,470.77,469.33,467.82,466.17,462.81,460.27,458.3,457.65,455.1,452.02,452.02,452.02,452.02,27.06,Upgrade
32,Retained Earnings,-,248.37,246.19,267.18,300.8,275,267.84,285.32,283.83,261.62,242.32,253.5,262.68,220.45,216.65,236.48,248.54,191.04,191.41,175.66,Upgrade
33,Treasury Stock,-,-99.05,-99.05,-72.02,-47.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Total Common Equity,756.13,756.13,753.95,800.36,858.15,880.18,872.81,888.42,885.42,861.57,838.47,847.11,854.32,811.43,805.1,821.84,833.9,776.4,776.77,302.72,Upgrade
35,Minority Interest,-,-,-,-,-,-,-,-,-,10.54,9.28,8.14,7.94,7.12,6.95,6.37,6.53,4.74,4.64,3.22,Upgrade
36,Shareholders' Equity,756.13,756.13,753.95,800.36,858.15,880.18,872.81,888.42,885.42,872.11,847.76,855.26,862.26,818.55,812.05,828.22,840.42,781.14,781.41,305.94,Upgrade
37,Total Liabilities & Equity,-,1234,1204,1272,1320,1390,1343,1270,1235,1239,1202,1141,1163,1146,1065,1038,1026,961.16,950.66,473.37,Upgrade
38,Total Debt,63.88,63.88,64.34,62.68,23.29,23.6,1.26,0.11,2.56,3.22,13.6,4.57,4.49,5.17,4.5,1.28,-,-,-,-,Upgrade
39,Net Cash (Debt),249,249,236.65,293.3,349.19,386.65,392.72,353.64,386.06,388.24,380.9,417.48,485.2,393.54,415.75,561.99,590.56,548.19,556.06,66.39,Upgrade
40,Net Cash Growth,-28.69%,-35.60%,-39.74%,-17.06%,-9.55%,-0.41%,3.10%,-15.29%,-20.43%,-1.35%,-8.38%,-25.71%,-17.84%,-28.21%,-25.23%,746.47%,615.28%,-,-,7.05%,Upgrade
41,Net Cash Per Share,2.02,1.99,1.69,2.18,3.03,2.68,3.21,2.37,3.04,2.55,3.15,3.18,3.25,3.82,2.66,4.20,9.34,2.34,7.63,0.66,Upgrade
42,Filing Date Shares Outstanding,123.5,128.73,128.73,128.22,128.22,134.21,134.21,133.77,133.77,133.77,133.77,133.34,133.34,133.34,133.34,133.34,133.34,133.34,133.34,100,Upgrade
43,Total Common Shares Outstanding,128.73,128.73,128.73,128.22,131.91,134.21,134.21,133.77,133.77,133.77,133.34,133.34,133.34,133.34,133.34,133.34,133.34,133.34,133.34,100,Upgrade
44,Working Capital,-,493.58,495.5,546.92,616.42,630.66,617.56,658.66,673.19,680.42,676.06,707.68,720.78,607.55,613.27,736.73,754.3,692.49,699.54,217.91,Upgrade
45,Book Value Per Share,5.87,5.87,5.86,6.24,6.51,6.56,6.50,6.64,6.62,6.44,6.29,6.35,6.41,6.09,6.04,6.16,6.25,5.82,5.83,3.03,Upgrade
46,Tangible Book Value,735.93,735.93,733.35,779.3,836.83,859.52,852.13,868.07,864.8,840.78,817.43,826.14,832.94,790.79,784.26,813.45,825.47,767.82,768.15,293.98,Upgrade
47,Tangible Book Value Per Share,5.72,5.72,5.70,6.08,6.34,6.40,6.35,6.49,6.46,6.29,6.13,6.20,6.25,5.93,5.88,6.10,6.19,5.76,5.76,2.94,Upgrade
48,Buildings,-,-,72.32,-,72.32,-,74.3,-,71.8,-,71.8,-,71.75,-,71.75,-,70.95,-,70.16,70.16,Upgrade
