,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Cash & Equivalents,-,126.41,377.97,474.16,631.34,483.22,501.13,588.14,514.17,696.84,672.91,640.52,504.16,389.94,401.42,435.87,504.42,104.87,184.75,1031,Upgrade
1,Short-Term Investments,-,-,21.4,-,-,10.08,12.05,20.09,20.09,-,3.03,-,201.89,-,252.64,-,286.08,705.58,615.24,50.07,Upgrade
2,Trading Asset Securities,-,370.23,144.25,83.69,98.86,123.55,178.22,198.61,315.73,80.83,84.94,161.32,24.35,32.47,178.73,172.52,142.61,49.11,64.76,-,Upgrade
3,Cash & Short-Term Investments,496.64,496.64,543.61,557.85,730.2,616.84,691.4,806.83,849.99,777.67,760.88,801.83,730.4,422.41,832.79,608.39,933.11,859.56,864.75,1081,Upgrade
4,Cash Growth,-31.99%,-19.49%,-21.37%,-30.86%,-14.09%,-20.68%,-9.13%,0.62%,16.37%,84.10%,-8.63%,31.80%,-21.72%,-50.86%,-3.70%,-43.73%,381.98%,-,-,568.41%,Upgrade
5,Accounts Receivable,-,425.55,462.54,525.98,588.29,312.23,340.29,380.07,469.25,275.07,267.17,265.14,287.98,183.73,97.76,82.97,77.84,99.06,89.09,86.57,Upgrade
6,Other Receivables,-,12.85,14.43,15.36,10.91,13.08,11.42,12.02,9.33,12.55,10.83,10.06,8.61,13.69,9.58,9.98,8.85,11.58,8.27,8.59,Upgrade
7,Receivables,-,438.4,476.97,541.34,599.2,325.3,351.71,392.1,478.58,287.62,278,275.2,296.59,197.42,107.34,92.95,86.69,110.64,97.36,95.15,Upgrade
8,Inventory,-,323.46,280.49,221.5,177.21,265.62,211.39,153.25,101.08,142.95,125.77,105.09,75.73,134.37,50.22,51.34,41.74,52.19,60.85,56.32,Upgrade
9,Other Current Assets,-,27.03,9.04,5.2,2.81,6.83,3.18,7.36,2.39,11.64,7.6,14.96,12.76,213.18,13.97,281.49,3.15,1.85,6.34,0.72,Upgrade
10,Total Current Assets,-,1286,1310,1326,1509,1215,1258,1360,1432,1220,1172,1197,1115,967.37,1004,1034,1065,1024,1029,1233,Upgrade
11,"Property, Plant & Equipment",-,143.89,149.12,144.4,144.53,132.94,110.16,109.74,111.21,113.65,114.21,116.11,118.22,147.46,142.05,135.43,39.42,35.42,35.42,35.56,Upgrade
12,Long-Term Investments,-,111.98,174.17,114.94,197.83,91.18,119.68,68.49,68.82,58.42,103,102.67,99.72,22.79,96.41,22.72,96.01,23.34,85.57,-,Upgrade
13,Goodwill,-,174.84,174.9,174.95,175,175.05,175.1,175.16,175.21,175.26,175.32,175.35,175.42,175.47,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,-,29.93,29.39,29.33,12.1,12.73,13.24,13.9,14.56,15.22,15.64,16.29,16.92,17.57,4.74,4.86,5.19,1.08,1.19,1.3,Upgrade
15,Long-Term Deferred Tax Assets,-,30.49,28.07,21.87,19.56,27.88,22.36,16.79,12.93,10.17,10.28,8.26,6.71,7.59,5.47,5.5,3.7,4.57,5.22,4.38,Upgrade
16,Long-Term Deferred Charges,-,19,14.5,4.28,16.08,15.17,12.19,3.57,3.59,0.75,0.99,1.16,1.29,1.52,1.76,1.8,1.8,1.86,0.22,0.34,Upgrade
17,Other Long-Term Assets,-,78.96,16.65,101.02,16.98,68.63,27.09,26.79,26.93,46.29,26.38,26.54,26.71,74.25,-,73.05,101.3,169.38,105.17,3.87,Upgrade
18,Total Assets,-,1875,1897,1917,2091,1738,1738,1774,1845,1640,1618,1643,1560,1414,1255,1278,1312,1260,1262,1279,Upgrade
19,Accounts Payable,-,162.78,176.91,189.23,262.88,112.5,119.57,136.52,175.44,94.02,78.12,79.14,98.14,66.22,22.56,27.29,39.07,27.98,15.29,16.21,Upgrade
20,Accrued Expenses,-,20.79,23.74,24.77,35.15,20.41,20.33,21.16,23.37,15.12,14.54,12.74,28.33,11.47,9.91,10.86,22.8,9.76,9.75,13.49,Upgrade
21,Short-Term Debt,-,55.94,48.54,45.04,45.05,22.03,22.02,8.01,8.01,36.53,34.9,35.57,37.65,7,-,-,-,-,-,-,Upgrade
22,Current Portion of Long-Term Debt,-,17.45,10.27,19.73,10.15,15.27,10,12.15,10,-,10,-,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,-,8.12,-,7.55,-,1.48,-,2.4,12.46,2.16,13.35,4.38,5.74,6.02,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,-,4.09,3.24,13.64,7.68,3.03,0.16,1.84,2.36,1.67,0.09,0.87,0.43,1.68,0.09,4.69,3.92,0.82,0.5,6.74,Upgrade
25,Current Unearned Revenue,-,77.07,69.85,57.12,105.75,67.28,71.22,56.98,64.23,61.43,64.02,65.44,71.31,78.47,46.92,57.19,66.11,87.99,91.36,88.87,Upgrade
26,Other Current Liabilities,-,30.96,44.18,27.85,46.87,21.25,21.33,24.16,44.4,6.79,7.4,7.25,14.2,8.38,2.13,1.88,2.75,1.79,28.49,21.17,Upgrade
27,Total Current Liabilities,-,369.08,384.84,377.39,521.09,261.76,266.1,260.82,330.2,228.03,211.25,214.37,254.46,178.97,87.63,101.91,134.65,128.34,145.39,146.49,Upgrade
28,Long-Term Debt,-,106.28,106.35,110.96,110,115.13,115.13,120.15,120.17,136.06,129.51,130.18,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,-,12.49,14.98,16.1,17.32,7.1,0.16,0.31,0.56,1.04,1.44,2.04,2.23,2.41,1.3,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,-,0.44,1,0.71,0.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Long-Term Deferred Tax Liabilities,-,1.35,1.4,1.46,1.51,4.11,4.12,7.67,7.11,2.31,3.16,3.15,2.93,2.61,0.68,0.51,0.82,1.15,0.92,-,Upgrade
32,Other Long-Term Liabilities,-,6.48,6.4,6.33,6.25,6.18,6.1,6.03,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Total Liabilities,-,496.11,514.98,512.94,656.93,394.28,391.62,394.98,458.04,367.44,345.36,349.74,259.62,184,89.61,102.42,135.47,129.49,146.31,146.49,Upgrade
34,Common Stock,-,67.52,67.52,67.52,67.52,67.52,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,Upgrade
35,Additional Paid-In Capital,-,951.79,952.41,945.16,939.04,939.75,931.47,926.25,924.06,921.55,921.09,921.09,921.09,921.09,921.09,921.09,921.09,921.09,921.09,921.09,Upgrade
36,Retained Earnings,-,291.6,291.29,320.37,320.08,263.65,268.23,302.64,308.37,223.88,205.51,223.95,228.6,179.84,172,186.88,188.42,142.18,127.56,144.08,Upgrade
37,Treasury Stock,-,-63.39,-63.39,-67.06,-29.99,-20.01,-20.01,-20.01,-20.01,-15.38,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Total Common Equity,1248,1248,1248,1266,1297,1251,1247,1276,1280,1197,1194,1212,1217,1168,1160,1175,1177,1130,1116,1132,Upgrade
39,Minority Interest,-,131.01,134.09,137.73,137.91,92.98,99.07,102.98,107.71,75.03,78.98,81.56,84.03,61.97,4.9,-,-,-,-,-,Upgrade
40,Shareholders' Equity,1379,1379,1382,1404,1435,1344,1346,1379,1387,1272,1273,1294,1301,1230,1165,1175,1177,1130,1116,1132,Upgrade
41,Total Liabilities & Equity,-,1875,1897,1917,2091,1738,1738,1774,1845,1640,1618,1643,1560,1414,1255,1278,1312,1260,1262,1279,Upgrade
42,Total Debt,192.15,192.15,188.26,191.84,190.08,159.52,148.79,140.62,141.13,186.09,178.02,181.14,44.27,15.16,7.32,-,-,-,-,-,Upgrade
43,Net Cash (Debt),304.49,304.49,355.35,366.01,540.12,457.32,542.61,666.21,708.86,591.58,582.87,620.69,686.13,407.25,825.47,608.39,933.11,859.56,864.75,1081,Upgrade
44,Net Cash Growth,-43.63%,-33.42%,-34.51%,-45.06%,-23.80%,-22.70%,-6.91%,7.33%,3.31%,45.26%,-29.39%,2.02%,-26.47%,-52.62%,-4.54%,-43.73%,381.98%,-,-,568.41%,Upgrade
45,Net Cash Per Share,4.64,4.35,5.40,-,8.16,6.97,7.75,10.46,10.83,9.07,8.14,9.35,10.42,6.80,12.72,7.91,13.45,12.42,13.54,21.51,Upgrade
46,Filing Date Shares Outstanding,65.6,65.75,65.75,-,66.6,66.83,66.45,63.69,66.45,66.61,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,Upgrade
47,Total Common Shares Outstanding,65.75,65.75,65.75,-,66.6,66.83,66.45,63.69,66.45,66.61,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,67.13,Upgrade
48,Working Capital,-,916.46,925.26,948.5,988.32,952.83,991.58,1099,1102,991.85,961,982.72,861.03,788.4,916.68,932.26,930.05,895.9,883.91,1087,Upgrade
49,Book Value Per Share,18.97,18.97,18.98,-,19.47,18.72,18.76,20.04,19.26,17.97,17.78,18.06,18.13,17.40,17.28,17.50,17.53,16.84,16.62,16.87,Upgrade
50,Tangible Book Value,1043,1043,1044,1062,1110,1063,1058,1087,1090,1007,1003,1021,1024,975.02,1155,1170,1171,1129,1115,1131,Upgrade
51,Tangible Book Value Per Share,15.86,15.86,15.87,-,16.66,15.91,15.93,17.07,16.40,15.11,14.94,15.20,15.26,14.52,17.21,17.43,17.45,16.82,16.60,16.85,Upgrade
