,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3111,3055,3112,3221,4113,3722,6523,5093,6162,4696,6484,5398,5326,7191,3745,5329,5716,7753,2817,4671,Upgrade
1,Short-Term Investments,-,144,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,3111,3199,3112,3221,4113,3722,6523,5093,6162,4696,6484,5398,5326,7191,3745,5329,5716,7753,2817,4671,Upgrade
3,Cash Growth,-24.36%,-14.05%,-52.29%,-36.76%,-33.25%,-20.74%,0.60%,-5.65%,15.70%,-34.70%,73.14%,1.29%,-6.82%,-7.25%,32.94%,14.09%,50.34%,335.32%,-8.00%,116.85%,Upgrade
4,Accounts Receivable,4153,3280,4239,3392,4905,5385,5325,4835,4714,5261,6333,3763,5832,3718,4268,3665,3881,4234,5849,5204,Upgrade
5,Other Receivables,116,544,104,823,34,258,71,221,50,229,52,932,117,293,75,212,148,478,102,316,Upgrade
6,Receivables,4269,3824,4343,4215,4939,5643,5396,5056,4764,5490,6385,4695,5949,4011,4343,3877,4029,4712,5951,5520,Upgrade
7,Inventory,15362,14491,15467,16565,13510,14022,14411,13575,12354,14959,17843,19059,12776,12196,13470,10618,10499,10488,12059,9793,Upgrade
8,Other Current Assets,4873,4886,5165,3118,5120,4355,5768,5508,5194,5569,4676,3389,3803,3687,3582,3192,3818,2693,4805,3508,Upgrade
9,Total Current Assets,27615,26400,28087,27119,27682,27742,32098,29232,28474,30714,35388,32541,27854,27085,25140,23016,24062,25646,25632,23492,Upgrade
10,"Property, Plant & Equipment",56867,55860,55538,55586,54826,54224,54484,54478,53290,53217,53525,53891,52335,52384,52345,53008,52721,52737,52819,52677,Upgrade
11,Long-Term Investments,4450,4229,4366,4249,3960,3872,3938,3843,3657,3576,3646,3610,3629,3594,3538,3475,3454,3441,3405,3397,Upgrade
12,Other Intangible Assets,6765,6851,6753,6820,6543,6616,6518,6553,6572,6632,6481,6430,6126,5901,5942,5988,6028,6080,6123,6163,Upgrade
13,Long-Term Deferred Tax Assets,2296,2303,2298,2261,2376,2094,1640,1562,1288,678,732,744,862,932,1224,1369,1176,1151,1082,1028,Upgrade
