,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,23910,28008,27343,29023,25971,29131,30844,29919,30745,35178,34927,27339,36104,40182,31817,29232,26689,24145,20337,27473,Upgrade
1,Other Revenue,-98,98,-,191,-92,92,-,303,-189,189,-,678,-308,308,-,500,-168,168,-,491,Upgrade
2,Revenue,23812,28106,27343,29214,25879,29223,30844,30222,30556,35367,34927,28017,35796,40490,31817,29732,26521,24313,20337,27964,Upgrade
3,Revenue Growth (YoY),-7.99%,-3.82%,-11.35%,-3.34%,-15.31%,-17.37%,-11.69%,7.87%,-14.64%,-12.65%,9.77%,-5.77%,34.97%,66.54%,56.45%,6.32%,-0.11%,-8.64%,-16.87%,2.27%,Upgrade
4,Cost of Revenue,25315,28471,28287,29707,25991,29864,30310,29364,32140,34219,32010,27381,32110,34590,28804,27653,24559,23731,18483,26107,Upgrade
5,Gross Profit,-1503,-365,-944,-493,-112,-641,534,858,-1584,1148,2917,636,3686,5900,3013,2079,1962,582,1854,1857,Upgrade
6,"Selling, General & Admin",443,489,406,548,668,589,448,448,442,529,431,421,516,604,449,473,469,-173,982,1077,Upgrade
7,Research & Development,104,111,80,135,112,111,134,162,170,183,212,239,110,154,137,178,84,78,77,146,Upgrade
8,Other Operating Expenses,89,149,215,194,188,215,208,271,270,290,252,227,263,324,239,299,244,204,246,328,Upgrade
9,Operating Expenses,951,753,701,880,1001,898,787,883,883,937,895,902,888,1156,825,1273,797,109,1305,1868,Upgrade
10,Operating Income,-2454,-1118,-1645,-1373,-1113,-1539,-253,-25,-2467,211,2022,-266,2798,4744,2188,806,1165,473,549,-11,Upgrade
11,Interest Expense,-65,-68,-59,-37,-60,-91,-100,-148,-37,-132,-74,-115,-124,-133,-205,-192,-233,-267,-207,-202,Upgrade
12,Interest & Investment Income,140,168,111,132,109,57,89,55,109,123,18,38,138,221,13,69,96,63,50,85,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-42,42,-,-,-75,75,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-,-,-,27,-27,27,-,-135,68,-68,-,40,-15,15,-,95,29,-29,-,-31,Upgrade
15,Other Non Operating Income (Expenses),-3,-10,-8,-50,1,-23,-5,260,-246,58,-98,62,-77,15,-35,1,-11,27,-57,68,Upgrade
16,EBT Excluding Unusual Items,-2382,-1028,-1601,-1301,-1090,-1569,-269,7,-2573,150,1910,-241,2720,4787,2036,779,1046,267,335,-91,Upgrade
17,Gain (Loss) on Sale of Investments,36,4,30,-7,-1,63,-10,-7,60,70,62,17,22,-76,-28,-54,5,21,10,3,Upgrade
18,Gain (Loss) on Sale of Assets,-89,24,11,26,-25,-,25,-25,25,-,16,47,4,-,1,-,8,-,-,7,Upgrade
19,Asset Writedown,78,1,-80,-10,44,-91,69,-384,365,-22,-,-542,266,-28,-,-86,18,-18,-,-243,Upgrade
20,Other Unusual Items,-18,1,15,19,-21,21,-,77,-20,20,-,-26,-4,4,-,72,-3,3,-,86,Upgrade
21,Pretax Income,-2375,-998,-1625,-1273,-1093,-1576,-185,-332,-2143,218,1988,-745,3008,4687,2009,711,1074,273,345,-238,Upgrade
22,Income Tax Expense,10,25,25,-144,-336,-393,-40,-256,-626,-25,500,-182,674,969,500,50,242,61,54,-278,Upgrade
23,Earnings From Continuing Operations,-2385,-1023,-1650,-1129,-757,-1183,-145,-76,-1517,243,1488,-563,2334,3718,1509,661,832,212,291,40,Upgrade
24,Minority Interest in Earnings,-10,-9,-7,-13,-12,-12,-4,-9,-6,-9,-6,-10,-7,-8,-9,-8,-7,-4,1,25,Upgrade
25,Net Income,-2395,-1032,-1657,-1142,-769,-1195,-149,-85,-1523,234,1482,-573,2327,3710,1500,653,825,208,292,65,Upgrade
26,Net Income to Common,-2395,-1032,-1657,-1142,-769,-1195,-149,-85,-1523,234,1482,-573,2327,3710,1500,653,825,208,292,65,Upgrade
27,Net Income Growth,-,-,-,-,-,-,-,-,-,-93.69%,-1.20%,-,182.06%,1683.65%,413.70%,904.62%,177.78%,-79.37%,-29.98%,-94.07%,Upgrade
28,Shares Outstanding (Basic),9402,9377,9362,9345,9376,9485,9313,11701,8714,9477,9380,9415,9420,9375,9434,9485,9324,9449,9419,9392,Upgrade
29,Shares Outstanding (Diluted),9402,9377,9362,9345,9376,9485,9313,11701,8714,9477,9623,9415,9683,9591,9494,10515,10577,9449,9419,9525,Upgrade
30,Shares Change (YoY),0.27%,-1.13%,0.53%,-20.14%,7.59%,0.08%,-3.23%,24.29%,-10.00%,-1.18%,1.37%,-10.46%,-8.45%,1.50%,0.79%,10.40%,13.96%,1.06%,-7.39%,1.45%,Upgrade
31,EPS (Basic),-0.25,-0.11,-0.18,-0.12,-0.08,-0.13,-0.02,-0.01,-0.17,0.02,0.16,-0.06,0.25,0.40,0.16,0.07,0.09,0.02,0.03,0.01,Upgrade
32,EPS (Diluted),-0.25,-0.11,-0.18,-0.12,-0.08,-0.13,-0.02,-0.01,-0.17,0.02,0.15,-0.06,0.24,0.39,0.16,0.06,0.08,0.02,0.03,0.01,Upgrade
33,EPS Growth,-,-,-,-,-,-,-,-,-,-93.62%,-2.53%,-,208.09%,1657.31%,409.68%,810.02%,143.76%,-79.58%,-24.39%,-94.16%,Upgrade
34,Free Cash Flow,-1464,-835,-42,-1987,-275,-766,1649,-941,1234,191,1406,875,161,5774,1546,2349,388,7282,-3881,2918,Upgrade
