,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,24273,23909,19882,22659,23899,26016,26736,30481,26970,26215,34081,39912,41176,52920,49446,40529,33131,26550,24155,26415,34530,Upgrade
1,Market Cap Growth,-8.10%,-8.10%,-25.63%,-25.66%,-11.39%,-0.76%,-21.55%,-23.63%,-34.50%,-50.46%,-31.08%,-1.52%,24.28%,99.32%,104.71%,53.43%,-4.05%,-14.72%,-38.82%,-44.07%,-17.36%,Upgrade
2,Enterprise Value,31656,29611,24849,27392,26111,27891,24350,33339,28430,29088,34881,42195,44624,56592,59093,52045,46624,39990,44837,42145,52738,Upgrade
3,Last Close Price,1.91,1.55,1.22,1.30,1.54,1.96,2.05,2.50,2.12,1.93,2.92,3.33,3.20,4.43,4.54,3.51,2.86,1.87,1.71,1.79,2.84,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,8.38,4.65,-,5.35,6.15,10.72,14.10,16.74,25.54,14.52,17.27,Upgrade
5,Forward PE,-,-,-,26.91,-,-,27.10,9.61,4.10,5.49,3.88,5.12,3.82,3.78,5.60,8.26,7.60,7.26,6.15,11.36,7.83,Upgrade
6,PS Ratio,0.15,0.20,0.17,0.19,0.19,0.21,0.20,0.21,0.18,0.18,0.22,0.23,0.25,0.32,0.32,0.30,0.28,0.23,0.22,0.24,0.29,Upgrade
7,PB Ratio,0.33,0.43,0.35,0.39,0.39,0.43,0.43,0.45,0.41,0.40,0.48,0.52,0.55,0.72,0.70,0.62,0.52,0.44,0.42,0.46,0.59,Upgrade
8,P/TBV Ratio,0.50,0.50,0.41,0.45,0.45,0.49,0.49,0.52,0.46,0.46,0.55,0.59,0.62,0.81,0.79,0.70,0.59,0.50,0.48,0.52,0.67,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,12.50,-,6.41,11.05,3.93,4.01,4.46,4.09,2.95,4.55,3.47,2.76,-,4.67,Upgrade
10,P/OCF Ratio,-,-,-,-172.78,-,8.60,-,3.97,-,2.66,3.46,2.48,2.59,3.12,2.98,2.30,2.81,2.38,2.00,-,3.08,Upgrade
11,PEG Ratio,-,-,-,-,-,-,-,-,-,-,-,0.18,0.13,0.11,0.86,0.45,1.64,-,-,-,-,Upgrade
12,EV/Sales Ratio,0.27,0.25,0.21,0.23,0.21,0.22,0.19,0.23,0.19,0.20,0.22,0.25,0.27,0.34,0.38,0.39,0.39,0.35,0.41,0.38,0.45,Upgrade
13,EV/EBITDA Ratio,-,-,-,-,-,-,-,24.33,7.15,-,3.48,2.60,2.74,3.27,3.88,5.25,5.85,5.96,7.79,5.97,7.17,Upgrade
14,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,6.25,3.67,-,4.45,5.52,9.47,13.12,16.10,26.55,13.96,-,Upgrade
15,EV/FCF Ratio,-6.45,-,-,-,-,-,-,13.68,-,7.11,11.31,4.16,4.35,4.77,4.89,3.79,6.40,5.22,5.13,-,7.14,Upgrade
16,Debt / Equity Ratio,0.17,0.17,0.14,0.13,0.12,0.10,0.08,0.06,0.12,0.12,0.11,0.11,0.11,0.13,0.17,0.21,0.27,0.32,0.37,0.40,0.35,Upgrade
17,Debt / EBITDA Ratio,-,-,-,-,-,-,-,1.42,1.65,-,1.35,0.55,2.03,0.51,0.42,0.91,1.94,2.04,3.32,3.60,4.60,Upgrade
18,Debt / FCF Ratio,-,-,-,-,-,-,-,1.77,-,1.86,2.51,0.80,0.80,0.78,0.97,0.98,2.37,2.54,2.45,-,2.77,Upgrade
19,Asset Turnover,0.97,1.15,1.12,1.21,1.08,1.20,1.25,1.26,1.28,1.43,1.40,1.17,1.56,1.79,1.43,1.35,1.19,1.08,0.91,1.26,Upgrade,
20,Inventory Turnover,7.63,6.78,7.60,7.06,7.90,7.55,8.40,8.66,9.06,9.41,8.35,6.94,6.88,10.29,10.78,9.57,10.48,9.36,8.42,6.77,8.89,Upgrade
21,Quick Ratio,0.19,0.19,0.19,0.20,0.21,0.26,0.28,0.31,0.28,0.32,0.29,0.37,0.33,0.45,0.44,0.30,0.33,0.35,0.41,0.30,0.35,Upgrade
22,Current Ratio,0.71,0.71,0.72,0.74,0.77,0.79,0.82,0.84,0.81,0.84,0.89,1.03,1.06,1.11,1.07,0.94,0.83,0.86,0.85,0.87,0.80,Upgrade
23,Return on Equity (ROE),-18.40%,-7.66%,-12.09%,-8.06%,-5.30%,-8.15%,-0.99%,-0.52%,-10.19%,1.59%,9.69%,-3.69%,15.69%,26.15%,11.05%,4.93%,6.28%,1.61%,2.21%,0.30%,Upgrade,
24,Return on Assets (ROA),-6.27%,-2.87%,-4.21%,-3.54%,-2.89%,-3.94%,-0.64%,-0.06%,-6.46%,0.53%,5.06%,-0.70%,7.62%,13.13%,6.17%,2.29%,3.27%,1.31%,1.54%,-0.03%,Upgrade,
25,Return on Capital (ROIC),-10.23%,-4.61%,-6.69%,-5.52%,-4.47%,-6.17%,-0.99%,-0.10%,-9.31%,0.78%,7.42%,-0.98%,10.26%,17.59%,8.09%,2.90%,4.09%,1.62%,1.89%,-0.04%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,7.74%,13.94%,-,15.65%,13.51%,7.40%,4.96%,3.61%,2.58%,4.55%,-,Upgrade
27,Earnings Yield,-28.42%,-28.84%,-24.86%,-22.78%,-15.00%,-9.07%,-11.93%,-5.71%,0.45%,-1.60%,11.93%,21.50%,20.76%,18.70%,16.27%,9.33%,7.09%,5.97%,3.92%,6.89%,5.79%,Upgrade
28,FCF Yield,-20.21%,-20.05%,-16.96%,-14.68%,-6.36%,-1.37%,4.75%,8.00%,7.92%,15.60%,9.05%,25.43%,24.91%,22.44%,24.46%,33.86%,22.00%,28.83%,36.19%,6.39%,21.40%,Upgrade
29,Dividend Yield,0.00%,-,-,-,-,-,-,-,0.36%,-,-,-,8.47%,-,-,-,3.49%,-,-,-,2.25%,Upgrade
30,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,926.50%,4.66%,-,4.51%,25.53%,4.47%,24.35%,19.15%,358.65%,65.07%,236.92%,Upgrade
31,Buyback Yield / Dilution,5.93%,-0.27%,1.13%,-0.53%,20.14%,-7.59%,-0.08%,3.23%,-24.29%,10.00%,1.18%,-1.37%,10.46%,8.45%,-1.50%,-0.79%,-10.40%,-13.96%,-1.06%,7.39%,-1.45%,Upgrade
32,Total Shareholder Return,5.93%,-0.27%,1.13%,-0.53%,20.14%,-7.59%,-0.08%,3.23%,-23.92%,10.00%,1.18%,-1.37%,18.93%,8.45%,-1.50%,-0.79%,-6.91%,-13.96%,-1.06%,7.39%,0.80%,Upgrade
