,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13964,7576,6247,7719,8121,7220,8412,8740,6558,5967,8096,8464,11080,5613,5529,5424,5648,6689,6401,4718,6573,Upgrade
1,Market Cap Growth,4.92%,4.92%,-25.73%,-11.68%,23.83%,21.01%,3.90%,3.26%,-40.81%,6.30%,46.43%,56.06%,96.19%,-16.08%,-13.62%,14.97%,-14.08%,30.73%,14.15%,-37.67%,18.34%,Upgrade
2,Enterprise Value,14266,7380,6197,7600,8002,7307,8805,9345,7164,6760,8627,8607,11457,5284,5464,5111,5328,6221,5864,4924,6779,Upgrade
3,Last Close Price,9.46,5.08,4.17,5.15,5.42,5.42,6.36,6.60,4.96,4.51,6.12,6.40,8.37,4.24,4.17,4.09,4.26,5.01,4.80,3.54,4.93,Upgrade
4,PE Ratio,60.03,32.19,34.08,43.06,42.25,102.33,95.26,103.57,-,28.51,35.93,30.02,37.64,27.71,32.15,43.26,-,-2.64,-2.52,-1.88,-,Upgrade
5,PS Ratio,1.73,0.93,0.70,0.77,0.75,0.62,0.66,0.65,0.45,0.40,0.53,0.54,0.78,0.43,0.48,0.55,0.61,0.58,0.43,0.27,0.35,Upgrade
6,PB Ratio,2.70,1.46,1.23,1.52,1.60,1.45,1.98,2.10,1.59,1.43,1.97,2.08,2.74,1.43,1.43,1.43,1.51,1.78,1.73,1.29,1.80,Upgrade
7,P/TBV Ratio,1.81,1.81,1.52,1.89,1.99,1.81,2.66,2.83,2.15,1.93,2.67,2.82,3.74,1.96,1.98,2.19,2.32,2.74,2.68,2.01,2.82,Upgrade
8,P/FCF Ratio,-,-,-53.05,-,-,-,-,22.73,-,-23.92,-,-,-18.07,-,-41.43,-,-,-,-,7.31,12.79,Upgrade
9,P/OCF Ratio,-,-,-58.59,-,-,-,14.10,21.94,-,-24.78,-,-,-18.41,-,-42.72,-,-,-,-,7.10,12.32,Upgrade
10,EV/Sales Ratio,1.74,0.90,0.70,0.76,0.74,0.63,0.69,0.69,0.49,0.45,0.57,0.55,0.80,0.40,0.48,0.52,0.58,0.54,0.40,0.28,0.36,Upgrade
11,EV/EBITDA Ratio,147.66,94.85,56.86,67.54,-,63.77,64.26,76.65,-,22.17,27.08,23.60,32.85,24.25,27.23,28.96,-,176.34,138.85,54.80,-,Upgrade
12,EV/EBIT Ratio,189.71,98.15,58.60,69.79,-,66.61,67.02,80.46,-,22.71,27.92,24.33,34.14,26.09,29.52,32.09,-,352.04,241.39,67.63,-,Upgrade
13,EV/FCF Ratio,-41.10,-,-52.63,-,-,-,-,24.30,-,-27.10,-,-,-18.69,-,-40.94,-,-,-,-,7.63,13.19,Upgrade
14,Debt / Equity Ratio,0.24,0.24,0.21,0.23,0.22,0.19,0.24,0.22,0.28,0.29,0.33,0.31,0.24,0.30,0.17,0.17,0.10,0.17,0.17,0.22,0.20,Upgrade
15,Debt / EBITDA Ratio,12.88,15.38,4.24,8.28,-,4.54,3.83,4.02,-,4.15,5.98,4.91,1.58,3.34,1.67,3.26,-,2.32,2.47,4.87,-,Upgrade
16,Debt / FCF Ratio,-,-,-9.15,-,-,-,-,2.43,-,-4.91,-,-,-1.59,-,-4.92,-,-,-,-,1.25,1.43,Upgrade
17,Asset Turnover,0.88,0.86,0.99,1.23,1.27,1.55,1.51,1.73,1.78,1.84,2.11,1.83,2.03,2.12,1.61,1.30,1.26,1.24,1.16,1.95,Upgrade,
18,Inventory Turnover,-,-,-,-,12602.58,12335.64,-,-,-,101943.24,102488.61,114076.12,96143.02,79268.00,83.59,22.78,16.08,14.99,14.53,13.96,27.07,Upgrade
19,Quick Ratio,1.79,1.79,1.89,1.88,1.86,1.76,1.69,1.61,1.71,1.50,1.57,1.54,1.62,1.62,1.55,1.52,1.44,1.41,1.41,1.42,1.28,Upgrade
20,Current Ratio,2.06,2.06,2.04,2.15,2.00,1.99,1.84,1.78,1.83,1.71,1.70,1.73,1.75,1.69,1.61,1.73,1.67,1.65,1.65,1.66,1.50,Upgrade
21,Return on Equity (ROE),7.43%,2.92%,2.00%,6.10%,3.54%,3.22%,3.72%,-4.42%,5.62%,2.82%,3.60%,9.31%,7.82%,9.03%,5.21%,-0.99%,5.62%,4.28%,1.93%,-212.57%,Upgrade,
22,Return on Assets (ROA),0.59%,1.60%,1.07%,-0.96%,1.57%,1.84%,1.93%,-1.70%,2.20%,1.26%,2.00%,4.02%,2.64%,2.83%,1.57%,-0.33%,2.20%,2.02%,1.19%,-3.73%,Upgrade,
23,Return on Capital (ROIC),0.78%,2.11%,1.41%,-1.32%,2.24%,2.68%,2.74%,-2.48%,3.30%,1.87%,2.99%,6.11%,4.33%,4.75%,2.57%,-0.56%,3.77%,3.37%,2.09%,-6.30%,Upgrade,
24,Return on Capital Employed (ROCE),1.43%,1.43%,2.05%,2.12%,-,2.18%,3.07%,2.76%,-,7.10%,7.49%,8.65%,8.28%,5.12%,4.77%,4.13%,-,0.45%,0.62%,1.87%,-,Upgrade
25,Earnings Yield,1.69%,3.11%,2.93%,2.32%,2.37%,0.98%,1.05%,0.97%,1.24%,3.51%,2.78%,3.33%,2.66%,3.61%,3.11%,2.31%,1.67%,-37.85%,-39.68%,-53.30%,-38.17%,Upgrade
26,FCF Yield,-2.49%,-4.58%,-1.88%,-6.08%,4.32%,4.82%,6.87%,4.40%,-6.72%,-4.18%,-14.34%,-6.02%,-5.53%,-14.87%,-2.41%,-13.04%,-2.09%,9.75%,7.60%,13.68%,7.82%,Upgrade
27,Dividend Yield,0.50%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,15.96%,8.36%,29.95%,21.24%,16.93%,14.66%,20.42%,23.11%,-,12.38%,40.37%,39.92%,11.90%,19.54%,9.39%,12.39%,-,21.38%,22.26%,51.79%,-,Upgrade
29,Buyback Yield / Dilution,-17.93%,-22.16%,-17.50%,0.55%,-34.11%,39.63%,-12.69%,-8.42%,11.26%,-25.68%,5.46%,1.27%,9.77%,-21.85%,-33.11%,28.77%,-35.19%,45.60%,17.90%,-50.58%,39.19%,Upgrade
30,Total Shareholder Return,-17.43%,-22.16%,-17.50%,0.55%,-34.11%,39.63%,-12.69%,-8.42%,11.26%,-25.68%,5.46%,1.27%,9.77%,-21.85%,-33.11%,28.77%,-35.19%,45.60%,17.90%,-50.58%,39.19%,Upgrade
