,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,33.24,33.24,72.09,-,245.4,-,92.77,-,204.88,-,150.55,-,133.17,-,384.54,-,59.55,-,45.52,-,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,1.76,-,1.27,-,1.27,-,4.62,-,1.32,-,Upgrade
2,Cash & Short-Term Investments,33.24,33.24,72.09,-,245.4,92.77,92.77,-,204.88,152.31,152.31,-,134.44,385.81,385.81,-,64.17,46.84,46.84,-,Upgrade
3,Cash Growth,-86.45%,-64.17%,-22.29%,-,19.77%,-39.09%,-39.09%,-,52.40%,-60.52%,-60.52%,-,109.49%,723.76%,723.76%,-,-15.01%,-70.18%,-70.18%,-,Upgrade
4,Accounts Receivable,11.94,11.94,19.76,-,78.66,-,751.9,-,229.88,-,92.13,-,216.84,-,30.31,-,9.59,-,11.09,-,Upgrade
5,Other Receivables,18.1,18.1,16.16,-,5.7,-,1.84,-,9.68,-,4.24,-,8.73,-,4.12,-,2.69,-,2.25,-,Upgrade
6,Receivables,30.05,30.05,35.92,-,90.54,-,761.37,-,255.84,-,109.63,-,238.64,-,47.49,-,27.69,-,29.29,-,Upgrade
7,Inventory,5.85,5.85,9.27,-,19.12,-,18.73,-,13.66,-,4.74,-,2.06,-,5.53,-,7.26,-,3.43,-,Upgrade
8,Prepaid Expenses,53.31,53.31,5.83,-,9.15,-,4.75,-,3.13,-,1.57,-,1.37,-,1.62,-,2.67,-,3.56,-,Upgrade
9,Restricted Cash,0.01,0.01,0.01,-,0.08,-,0,-,-,-,2.14,-,5.16,-,0.48,-,1.69,-,0.01,-,Upgrade
10,Other Current Assets,34.61,34.61,138.04,-,5.72,-,7.14,-,9.46,-,7.38,-,6.28,-,5.38,-,4.27,-,3.32,-,Upgrade
11,Total Current Assets,157.07,157.07,261.17,-,370.01,-,884.76,-,486.98,-,277.77,-,387.94,-,446.31,-,107.74,-,86.44,-,Upgrade
12,"Property, Plant & Equipment",260.29,260.29,124.22,-,110.34,-,128.86,-,107.37,-,105.49,-,123.39,-,147.66,-,39.38,-,36.92,-,Upgrade
13,Long-Term Investments,55.79,55.79,56.92,-,90.06,-,99.16,-,106.35,-,122.02,-,94.26,-,98.85,-,82.62,-,82.62,-,Upgrade
14,Goodwill,104.79,104.79,107.18,-,105.56,-,110.08,-,115.73,-,120.55,-,118.6,-,117.6,-,115.34,-,115.34,-,Upgrade
15,Other Intangible Assets,52.62,52.62,57.64,-,60.97,-,67.31,-,73.7,-,80.94,-,84.26,-,88.07,-,90.9,-,95.26,-,Upgrade
16,Other Long-Term Assets,-,-,55.24,-,167.15,-,180.32,-,2.8,-,-,-,2.14,-,5.64,-,-,-,-,-,Upgrade
17,Total Assets,630.55,630.55,662.36,-,904.08,-,1470,-,892.93,-,706.78,-,810.58,-,904.12,-,435.99,-,416.58,-,Upgrade
18,Accounts Payable,8.83,8.83,5.79,-,11.83,-,206.44,-,75.92,-,16.15,-,166.74,-,190.23,-,2.93,-,3.4,-,Upgrade
19,Accrued Expenses,15.95,15.95,23.1,-,24.27,-,77.16,-,24.01,-,28.19,-,10.14,-,12.48,-,9.09,-,10.85,-,Upgrade
20,Short-Term Debt,102.3,102.3,30.96,-,-,-,5.64,-,15.81,-,17.39,-,6.86,-,10.66,-,3.87,-,23.91,-,Upgrade
21,Current Portion of Long-Term Debt,52.8,52.8,53.88,-,-,-,-,-,-,-,38.65,-,38.39,-,-,-,4.95,-,4.94,-,Upgrade
22,Current Portion of Leases,7.8,7.8,9.83,-,8.61,-,10.98,-,7.78,-,7.58,-,8.42,-,12.6,-,10.5,-,7.27,-,Upgrade
23,Current Income Taxes Payable,0.05,0.05,3.73,-,113.96,-,242,-,133.45,-,85.2,-,66.3,-,36.01,-,0.16,-,0.31,-,Upgrade
24,Other Current Liabilities,23.77,23.77,32.18,-,13.93,-,6.44,-,35.7,-,34.25,-,11.13,-,10.33,-,3.87,-,3.07,-,Upgrade
25,Total Current Liabilities,211.49,211.49,159.47,-,172.59,-,548.66,-,292.67,-,227.4,-,307.97,-,272.31,-,35.37,-,53.76,-,Upgrade
26,Long-Term Debt,-,-,-,-,54.93,-,55.8,-,42.1,-,-,-,-,-,76.29,-,75.82,-,-,-,Upgrade
