,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,456.64,635.59,655.92,254.63,364.63,648.57,774.49,463.41,963.17,955.04,889.98,484.82,361.99,437.77,534.1,455.95,830.85,1058,1049,614,Upgrade
1,Cash & Short-Term Investments,456.64,635.59,655.92,254.63,364.63,648.57,774.49,463.41,963.17,955.04,889.98,484.82,361.99,437.77,534.1,455.95,830.85,1058,1049,614,Upgrade
2,Cash Growth,25.24%,-2.00%,-15.31%,-45.05%,-62.14%,-32.09%,-12.98%,-4.42%,166.08%,118.16%,66.63%,6.33%,-56.43%,-58.63%,-49.11%,-25.74%,-32.48%,-23.29%,3.10%,-62.49%,Upgrade
3,Accounts Receivable,1291,1236,1172,1075,1094,1104,1027,1006,1109,1120,1013,972.9,1004,951.48,838.68,758.11,754.04,732.79,636.49,596.59,Upgrade
4,Other Receivables,18.97,18.17,17.14,12.92,20.95,19.42,17.77,13.35,7.6,8.89,5.7,2.92,11.47,11.59,12.86,9.4,6.63,4.32,24.79,21.44,Upgrade
5,Receivables,1310,1254,1190,1088,1115,1123,1045,1019,1117,1129,1019,975.82,1015,963.07,851.55,767.51,760.67,737.1,661.28,618.02,Upgrade
6,Inventory,1998,1906,1834,1857,1829,1728,1528,1431,1306,1191,1322,1270,1406,1326,1290,1262,1167,1187,1222,1294,Upgrade
7,Prepaid Expenses,-,1.96,-,2.23,-,2.2,-,3,-,2.51,-,2.06,-,2.38,-,1.9,-,3.65,-,1.97,Upgrade
8,Other Current Assets,251.15,208.75,201.96,117.8,1077,1050,1058,965.38,2083,1949,1670,686.74,215.62,299.11,190.89,88.99,146.48,132.25,164.89,91.87,Upgrade
