,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,9.37,13,17.65,14.88,26.11,27.43,24.5,26.12,51.84,80,Upgrade
1,Short-Term Investments,121.31,116.64,124.08,109.45,191.5,150.59,400.07,256.88,395.35,327.92,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,53.4,33.86,Upgrade
3,Cash & Short-Term Investments,130.68,129.63,141.73,124.33,217.61,178.02,424.56,282.99,500.59,441.78,Upgrade
4,Cash Growth,-7.80%,4.27%,-34.87%,-30.16%,-48.74%,-37.09%,-15.19%,-35.94%,10.74%,10.37%,Upgrade
5,Accounts Receivable,337.38,321.38,316.75,344.93,326.59,426.86,416.81,462.09,460.43,456.72,Upgrade
6,Receivables,337.38,321.38,316.75,344.93,326.59,426.86,416.81,462.09,460.43,456.72,Upgrade
7,Inventory,188.99,163.78,149.91,149.35,107.32,97,70.17,66.56,33.03,48.39,Upgrade
8,Prepaid Expenses,149.79,146.24,127.98,152.37,158.57,249.92,143.21,228.9,140.77,175.09,Upgrade
9,Other Current Assets,414.81,422.57,420.37,412.68,502.74,455.3,352.1,342.98,292.59,284.96,Upgrade
10,Total Current Assets,1222,1184,1157,1184,1313,1407,1407,1384,1427,1407,Upgrade
11,"Property, Plant & Equipment",80.59,101.81,118.15,140.53,600.43,725.1,768.81,846.95,734.99,823.48,Upgrade
12,Long-Term Investments,153.29,169.77,217.78,204.74,284.82,284.61,289.62,287.19,268.29,278.73,Upgrade
13,Goodwill,3.49,3.61,3.56,3.68,3.82,4.03,37.25,36.75,33.98,34.65,Upgrade
14,Other Intangible Assets,-,-,-,-,-,-,3.78,9.32,56.55,62.99,Upgrade
15,Other Long-Term Assets,390.85,403.45,399.56,412.38,435.34,459.21,436.04,430.81,391.56,405.87,Upgrade
16,Total Assets,1850,1862,1896,1945,2637,2880,2942,2995,2913,3013,Upgrade
17,Accounts Payable,78.67,146.82,161.5,157.29,177.96,140.74,60.52,105.67,173.39,173.51,Upgrade
18,Accrued Expenses,375.69,279.85,234.96,172.23,70.83,63.06,34.65,40.05,61.72,60.03,Upgrade
19,Short-Term Debt,502,445.55,454.9,440.74,517.67,535.94,511.94,504.92,519.83,548.6,Upgrade
20,Current Portion of Leases,24.5,32.41,39.39,38.57,142.18,144.85,120.47,127.81,97.27,105.29,Upgrade
21,Current Income Taxes Payable,5.77,5.95,5.48,5.46,8.65,8.83,7.85,8.94,1.96,1.82,Upgrade
22,Current Unearned Revenue,165.26,110.57,145.81,132.84,187.45,209.22,205.71,181.49,110.09,85.2,Upgrade
23,Other Current Liabilities,67.8,126.46,57,75.33,84.11,84.92,54.86,44.16,93.59,112.3,Upgrade
24,Total Current Liabilities,1220,1148,1099,1022,1189,1188,995.99,1013,1058,1087,Upgrade
25,Long-Term Leases,71,79.3,91.27,112.44,459.84,558.71,632.97,688.11,592.44,652.76,Upgrade
26,Long-Term Deferred Tax Liabilities,24.3,24.07,23.69,24.45,27.95,29.38,20.57,22.71,41.13,43.9,Upgrade
27,Total Liabilities,1315,1251,1214,1159,1677,1776,1650,1724,1691,1783,Upgrade
28,Common Stock,633.23,633.23,633.23,631.34,622.51,622.51,622.51,622.51,622.51,622.51,Upgrade
29,Additional Paid-In Capital,1662,1662,1662,1663,1669,1669,1669,1669,1669,1669,Upgrade
30,Retained Earnings,-1435,-1375,-1264,-1221,-1043,-1003,-832.31,-832.88,-839.55,-847.65,Upgrade
31,Comprehensive Income & Other,-319.46,-300.6,-336.97,-271.57,-253.53,-160.07,-146.8,-173.74,-225.72,-214.82,Upgrade
32,Total Common Equity,540.81,620.01,694.75,801.81,995.12,1129,1313,1285,1227,1229,Upgrade
33,Minority Interest,-5.94,-8.77,-12.96,-16.18,-34.51,-24.28,-19.89,-14.53,-5.2,-0.08,Upgrade
34,Shareholders' Equity,534.87,611.24,681.8,785.63,960.61,1104,1293,1271,1221,1229,Upgrade
35,Total Liabilities & Equity,1850,1862,1896,1945,2637,2880,2942,2995,2913,3013,Upgrade
36,Total Debt,597.5,557.26,585.56,591.74,1120,1240,1265,1321,1210,1307,Upgrade
37,Net Cash (Debt),-466.83,-427.62,-443.83,-467.41,-902.08,-1061,-840.82,-1038,-708.96,-864.88,Upgrade
38,Net Cash Per Share,-0.07,-0.07,-0.07,-0.07,-0.14,-0.17,-0.14,-0.12,-0.12,-0.15,Upgrade
39,Filing Date Shares Outstanding,6332,6332,6332,6313,6225,6225,6225,6225,6225,6225,Upgrade
40,Total Common Shares Outstanding,6332,6332,6332,6313,6225,6225,6225,6225,6225,6225,Upgrade
41,Working Capital,1.95,35.97,57.7,161.2,123.98,219.54,410.86,370.48,369.55,320.2,Upgrade
42,Book Value Per Share,0.09,0.10,0.11,0.13,0.16,0.18,0.21,0.21,0.20,0.20,Upgrade
43,Tangible Book Value,537.31,616.41,691.19,798.14,991.3,1125,1272,1239,1136,1132,Upgrade
44,Tangible Book Value Per Share,0.08,0.10,0.11,0.13,0.16,0.18,0.20,0.20,0.18,0.18,Upgrade
45,Machinery,-,3.1,-,4.09,-,4.23,-,4.17,-,4.08,Upgrade
46,Construction In Progress,-,21.48,-,21.9,-,23.98,-,23.01,-,21.28,Upgrade
47,Leasehold Improvements,-,119.92,-,120.33,-,128.45,-,118.11,-,116.38,Upgrade
