,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Cash & Equivalents,8.04,3.87,5.13,17.22,13.58,11.88,12.78,8.53,15.87,7.36
1,Cash & Short-Term Investments,8.04,3.87,5.13,17.22,13.58,11.88,12.78,8.53,15.87,7.36
2,Cash Growth,56.96%,-77.53%,-62.26%,44.95%,6.28%,39.33%,-19.49%,15.90%,-51.24%,-69.07%
3,Accounts Receivable,124.44,112.45,106.13,108.54,143.03,149.42,155.05,137.32,126.21,117.94
4,Other Receivables,9.09,8.71,9.8,9.35,7.58,14.8,7.32,7.16,24.38,11.6
5,Receivables,133.53,121.16,115.93,117.88,150.6,164.22,162.37,144.48,150.6,129.54
6,Other Current Assets,69.46,69.49,63.4,50.86,19.74,12.64,16.66,13.85,1.4,18.24
7,Total Current Assets,211.03,194.52,184.45,185.97,183.92,188.73,191.8,166.85,167.87,155.14
8,"Property, Plant & Equipment",26.36,29.57,28.74,28.2,29.67,34.06,32.25,35.12,34.01,30.66
9,Total Assets,237.39,224.08,213.19,214.17,213.6,222.79,224.05,201.97,201.87,185.79
10,Accounts Payable,52.86,34.56,32.32,41.83,42.42,42.19,39.1,41.68,37.1,24.09
11,Accrued Expenses,20.99,23.19,17.8,12.66,12.41,24.33,24.9,20.72,13.51,15.2
12,Short-Term Debt,3.14,9.62,11.67,12.2,-,39.63,41.81,1.4,0.12,1.09
13,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,33.34,37.99,37.85
14,Current Portion of Leases,3.13,3.25,2.41,1.82,1.62,2.2,1.67,0.82,4.21,5.04
15,Current Income Taxes Payable,-,-,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
16,Current Unearned Revenue,6.56,6.87,3.63,1.89,1.89,1.89,7.57,0.39,7.83,2.72
17,Other Current Liabilities,27.94,23.95,24.12,24.33,34.92,24.64,22.01,19.27,24.18,15.41
18,Total Current Liabilities,114.61,101.45,93.73,96.51,95.06,136.67,138.84,119.4,126.73,103.18
19,Long-Term Debt,30.16,29.48,28.8,28.12,-,-,-,-,0.37,1.51
20,Long-Term Leases,0.96,1.92,0.61,0.33,0.53,1.19,1.04,0.31,-,0.23
21,Long-Term Deferred Tax Liabilities,3.48,3.15,3.68,3.54,3.74,4.14,4.2,4.42,4.29,3.69
22,Other Long-Term Liabilities,-,-,-,-,27.45,-,-,-,-,-
23,Total Liabilities,149.21,136,126.82,128.51,126.78,142,144.08,124.14,131.4,108.61
24,Common Stock,12,12,12,12,12,12,12,12,12,12
25,Additional Paid-In Capital,77.63,77.63,77.63,77.63,77.63,77.63,77.63,77.63,77.63,77.63
26,Retained Earnings,-5.81,-5.91,-7.62,-8.33,-7.18,-9.14,-9.95,-12.09,-19.45,-12.75
27,Comprehensive Income & Other,4.37,4.37,4.37,4.37,4.37,0.3,0.3,0.3,0.3,0.3
28,Shareholders' Equity,88.18,88.09,86.37,85.66,86.81,80.79,79.98,77.83,70.48,77.18
29,Total Liabilities & Equity,237.39,224.08,213.19,214.17,213.6,222.79,224.05,201.97,201.87,185.79
30,Total Debt,37.39,44.27,43.49,42.47,2.15,43.03,44.51,35.86,42.69,45.72
31,Net Cash (Debt),-29.35,-40.4,-38.37,-25.25,11.43,-31.15,-31.74,-27.34,-26.83,-38.37
32,Net Cash Per Share,-0.02,-0.03,-0.03,-0.02,0.01,-0.03,-0.03,-0.02,-0.02,-0.03
33,Filing Date Shares Outstanding,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
34,Total Common Shares Outstanding,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
35,Working Capital,96.42,93.07,90.72,89.45,88.87,52.06,52.96,47.45,41.14,51.96
36,Book Value Per Share,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06
37,Tangible Book Value,88.18,88.09,86.37,85.66,86.81,80.79,79.98,77.83,70.48,77.18
38,Tangible Book Value Per Share,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06
39,Machinery,-,107.75,-,107.88,-,102.13,-,96.57,-,73.47
40,Leasehold Improvements,-,0.4,-,0.4,-,0.4,-,0.71,-,0.71
41,Order Backlog,1400,-,-,-,-,-,-,-,-,-
