,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,240.47,267.41,241.22,232.13,236.91,240.57,190.42,224.84,193.32,184.28,Upgrade
1,Revenue Growth (YoY),-0.31%,15.20%,1.82%,-3.51%,24.42%,6.99%,-1.50%,22.01%,-14.44%,-7.81%,Upgrade
2,Cost of Revenue,188,207.21,195.96,193.38,178.97,205.67,147.84,174.54,145.44,138.75,Upgrade
3,Gross Profit,52.47,60.19,45.26,38.75,57.94,34.9,42.58,50.3,47.88,45.53,Upgrade
4,"Selling, General & Admin",64.98,57.86,51.46,49.2,45.33,50.91,39.15,39.58,44.2,54.18,Upgrade
5,Operating Expenses,64.98,57.86,51.46,49.2,45.33,50.91,39.15,39.58,44.2,54.18,Upgrade
6,Operating Income,-12.51,2.33,-6.21,-10.45,12.61,-16.01,3.43,10.72,3.68,-8.65,Upgrade
7,Interest Expense,-2.79,-3.03,-2.75,-2.62,-2.65,-3.33,-2.55,-2.65,-2.55,-2.23,Upgrade
8,Interest & Investment Income,0.94,0.39,0.64,0.48,0.31,0.14,0.18,0.26,0.24,1.38,Upgrade
9,Currency Exchange Gain (Loss),-,-,-,-1.16,1.16,-0.22,0.22,-0.28,0.28,-0.53,Upgrade
10,Other Non Operating Income (Expenses),2.81,2.97,-0.72,4.11,3.5,4.34,0.19,2.65,1.31,0.74,Upgrade
11,EBT Excluding Unusual Items,-11.54,2.67,-9.03,-9.64,14.92,-15.08,1.47,10.7,2.96,-9.29,Upgrade
12,Gain (Loss) on Sale of Assets,0.1,0.06,0.18,-0,0.04,0.34,0.09,0.35,0,-0.24,Upgrade
13,Other Unusual Items,0,3.78,0.03,0.95,-,1.24,0.1,1.27,0.98,0.53,Upgrade
14,Pretax Income,-11.44,6.51,-8.82,-8.7,14.96,-13.5,1.65,12.32,3.94,-8.98,Upgrade
15,Income Tax Expense,4.83,4.73,2.63,3.52,2.9,-0.26,2.66,1.71,5.63,4.04,Upgrade
16,Earnings From Continuing Operations,-16.27,1.78,-11.44,-12.22,12.06,-13.25,-1.01,10.61,-1.69,-13.02,Upgrade
17,Minority Interest in Earnings,2.45,6.15,1.96,-,-,-,-,-,-,-,Upgrade
18,Net Income,-13.82,7.93,-9.49,-12.22,12.06,-13.25,-1.01,10.61,-1.69,-13.02,Upgrade
19,Net Income to Common,-13.82,7.93,-9.49,-12.22,12.06,-13.25,-1.01,10.61,-1.69,-13.02,Upgrade
20,Shares Outstanding (Basic),494,494,494,494,494,494,494,494,494,494,Upgrade
21,Shares Outstanding (Diluted),494,494,494,494,494,494,494,494,494,494,Upgrade
22,EPS (Basic),-0.03,0.02,-0.02,-0.02,0.02,-0.03,-0.00,0.02,-0.00,-0.03,Upgrade
23,EPS (Diluted),-0.03,0.02,-0.02,-0.02,0.02,-0.03,-0.00,0.02,-0.00,-0.03,Upgrade
24,Free Cash Flow,-31.4,130.62,-98.46,122.58,-47.84,50.83,-22.54,26.34,0.01,-27.45,Upgrade
25,Free Cash Flow Per Share,-0.06,0.26,-0.20,0.25,-0.10,0.10,-0.05,0.05,0.00,-0.06,Upgrade
26,Operating Margin,-5.20%,0.87%,-2.57%,-4.50%,5.32%,-6.65%,1.80%,4.77%,1.90%,-4.69%,Upgrade
27,Profit Margin,-5.75%,2.96%,-3.93%,-5.26%,5.09%,-5.51%,-0.53%,4.72%,-0.87%,-7.06%,Upgrade
28,Free Cash Flow Margin,-13.06%,48.85%,-40.82%,52.81%,-20.19%,21.13%,-11.83%,11.72%,0.01%,-14.90%,Upgrade
29,EBITDA,-1.62,13.5,5.74,2.12,25.35,-3.03,16.73,25.27,16.27,3.7,Upgrade
30,D&A For EBITDA,10.89,11.17,11.95,12.57,12.74,12.98,13.3,14.56,12.59,12.35,Upgrade
31,EBIT,-12.51,2.33,-6.21,-10.45,12.61,-16.01,3.43,10.72,3.68,-8.65,Upgrade
