,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,15950,12607,11720,9300,11404,12583,13227,15586,15926,16582,16826,22831,15136,17096,11142,10173,10098,10066,9779,10418,10013,Upgrade
1,Market Cap Growth,0.19%,0.19%,-11.40%,-40.33%,-28.40%,-24.12%,-21.39%,-31.74%,5.22%,-3.01%,51.01%,124.44%,49.89%,69.84%,13.94%,-2.35%,0.85%,-12.09%,-3.06%,-13.83%,-3.98%,Upgrade
2,Enterprise Value,15776,12433,11588,9662,11888,13249,14083,16455,17108,18034,17192,23198,15666,17057,10892,9770,9436,9404,9016,9568,9325,Upgrade
3,Last Close Price,13.12,10.37,9.64,7.65,9.32,10.29,10.81,12.74,12.91,13.44,13.64,18.51,12.19,14.33,9.34,8.53,8.42,8.39,8.15,8.65,8.31,Upgrade
4,PE Ratio,1328.33,1049.91,1200.45,230.60,-,45.70,29.06,25.75,20.34,19.56,20.78,33.16,29.41,42.86,40.93,46.32,60.30,77.84,90.92,82.79,59.24,Upgrade
5,Forward PE,41.00,36.86,37.80,31.06,30.26,22.20,20.15,16.25,15.01,15.75,17.16,31.70,23.06,63.24,43.13,41.98,44.09,50.86,48.62,42.63,34.18,Upgrade
6,PS Ratio,2.36,1.87,1.69,1.27,1.46,1.51,1.53,1.67,1.63,1.71,1.73,2.52,1.89,2.39,1.69,1.76,1.95,2.16,2.40,2.73,2.59,Upgrade
7,PB Ratio,2.48,1.66,1.54,1.22,1.48,1.61,1.71,2.03,2.05,2.18,2.32,-,2.23,2.88,1.96,1.83,1.82,1.84,1.81,1.92,1.86,Upgrade
8,P/TBV Ratio,2.01,2.01,1.86,1.47,1.80,1.95,2.07,2.46,2.49,2.64,2.80,-,2.68,3.55,2.41,2.24,2.23,2.25,2.21,2.35,2.26,Upgrade
9,P/FCF Ratio,14.36,11.35,11.62,8.51,15.08,12.45,12.68,24.82,-128.89,-17.41,-,-,-,-,-,-,-,-,-,-,33.61,Upgrade
10,P/OCF Ratio,9.51,9.51,9.90,6.87,10.33,8.79,8.20,13.31,35.40,-42.57,-,-,-,-,-,-,-,-,27.78,-,18.75,Upgrade
11,EV/Sales Ratio,2.34,1.84,1.67,1.32,1.53,1.59,1.63,1.77,1.75,1.86,1.76,2.56,1.95,2.39,1.66,1.69,1.82,2.02,2.21,2.51,2.41,Upgrade
