,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13872,16083,15804,16003,15363,17369,17196,18972,15715,14042,16507,16391,15268,16064,16027,12884,13001,12628,12210,11859,13580,Upgrade
1,Market Cap Growth,-7.41%,-7.41%,-8.09%,-15.65%,-2.24%,23.69%,4.17%,15.75%,2.93%,-12.58%,3.00%,27.22%,17.44%,27.20%,31.26%,8.65%,-4.26%,-5.27%,-22.10%,-28.95%,7.11%,Upgrade
2,Enterprise Value,21837,35830,36097,38644,38005,39667,43477,25326,22068,38089,41928,23539,22416,27908,43864,26050,26166,28114,22525,25899,27620,Upgrade
3,Last Close Price,6.40,7.24,6.99,6.62,6.36,7.19,7.06,7.27,6.02,5.38,6.32,6.12,5.70,6.17,6.12,4.93,4.98,5.03,4.76,4.62,5.29,Upgrade
4,PE Ratio,-,-,15.23,11.04,-,5.52,5.09,5.23,4.37,4.85,5.75,4.67,4.44,4.58,4.51,4.74,4.98,5.30,5.15,5.80,5.88,Upgrade
5,Forward PE,8.05,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,Upgrade
6,PS Ratio,0.03,0.05,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,Upgrade
7,PB Ratio,0.68,0.40,0.39,0.39,0.40,0.44,0.41,0.49,0.41,0.36,0.42,0.43,0.43,0.45,0.48,0.37,0.37,0.39,0.43,0.42,0.49,Upgrade
8,P/TBV Ratio,0.54,0.54,0.54,0.52,0.55,0.62,0.59,0.62,0.53,0.45,0.52,0.55,0.53,0.55,0.59,0.50,0.50,0.49,0.49,0.47,0.55,Upgrade
9,P/FCF Ratio,1.75,2.03,13.27,-,17.02,22.05,1.68,-,-17.96,-1825.11,-1.33,-,2.07,6.65,-11.47,-,-5.47,-,-,-,-,Upgrade
10,P/OCF Ratio,1.71,1.71,5.58,-,4.79,4.75,1.33,-,42.94,21.56,-1.40,-,1.94,4.86,-27.89,-,-7.72,-,-,-,-,Upgrade
11,EV/Sales Ratio,0.06,0.10,0.09,0.09,0.08,0.08,0.08,0.05,0.04,0.07,0.09,0.05,0.05,0.06,0.09,0.07,0.07,0.10,0.09,0.12,0.13,Upgrade
12,EV/EBITDA Ratio,13.60,25.06,13.88,19.17,-,7.96,-,5.91,4.15,9.84,10.74,3.93,4.63,5.19,7.56,5.49,6.98,7.23,7.37,9.83,8.03,Upgrade
13,EV/EBIT Ratio,20.94,34.37,16.16,23.30,-,8.51,-,6.33,4.37,10.54,11.48,4.10,4.87,5.42,7.87,5.75,7.42,7.66,7.93,10.69,8.55,Upgrade
14,EV/FCF Ratio,2.76,4.53,30.32,-,42.10,50.36,4.25,-,-25.22,-4950.49,-3.39,-,3.05,11.55,-31.40,-,-11.01,-,-,-,-,Upgrade
