,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,91196,98253,96880,67465,128848,148299,123568,117563,138243,156431,109649,106647,110818,156367,90862,124800,95610,80032,50590,55087,Upgrade
1,Other Revenue,-76.66,76.66,-,65.99,-36.54,36.54,-,58.67,-26.23,26.23,-,62.61,-36.03,36.03,-,56.56,-,-,-,-,Upgrade
2,Revenue,91119,98330,96880,67531,128812,148336,123568,117622,138217,156457,109649,106710,110782,156403,90862,124857,95610,80032,50590,55087,Upgrade
3,Revenue Growth (YoY),-29.26%,-33.71%,-21.60%,-42.59%,-6.80%,-5.19%,12.69%,10.23%,24.77%,0.03%,20.68%,-14.53%,15.87%,95.42%,79.60%,126.65%,71.15%,39.58%,1.67%,-9.55%,Upgrade
4,Cost of Revenue,89719,97272,95243,67309,126151,148059,121636,114610,136984,155437,106602,105658,109304,153266,88917,123027,93863,78083,49754,53132,Upgrade
5,Gross Profit,1400,1059,1637,222.63,2661,276.42,1932,3012,1232,1020,3047,1052,1478,3137,1945,1830,1747,1949,835.88,1955,Upgrade
6,"Selling, General & Admin",538.67,705.56,581.58,812.13,556.74,636.73,533.66,921.36,506.91,822.67,414.12,682.66,534.63,811.25,460.32,769.64,452.08,466.74,306.36,621.8,Upgrade
7,Research & Development,20.74,17.19,18.65,17.69,22.92,8.84,2.09,2.36,1.66,0.48,0.41,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,-102.34,119.88,-109.43,336.79,9.8,12.66,-105.32,448.13,2.92,-40.01,-33.78,270.14,-34.37,34.35,31.8,211.36,83.21,263.98,156.13,465.91,Upgrade
9,Operating Expenses,595.79,888.79,613.55,1178,665.13,681.93,491.09,1379,435.43,887.45,561.8,854.77,640.39,916.91,594.72,1092,482.56,774.43,484.98,1076,Upgrade
10,Operating Income,804.52,169.8,1023,-955,1996,-405.51,1441,1633,796.96,132.93,2486,197.03,837.14,2220,1350,738.14,1264,1175,350.91,879.35,Upgrade
11,Interest Expense,-243.78,-357.39,-313.59,-308.43,-803.92,-326.89,-350.15,-286.8,-253.94,-327.11,-264.97,-1203,-218.36,-361.84,-317.96,-284.84,-214.44,-228.12,-331.12,-504.27,Upgrade
12,Interest & Investment Income,1254,23.25,422.19,479.32,-,1046,63.77,156.41,1735,50.36,39.15,-,148.35,1928,163.59,271.34,148.88,179.96,245.38,-,Upgrade
13,Currency Exchange Gain (Loss),473.04,-473.04,-,-164.28,-264,264,-,146.32,-121.8,121.8,-,-131.62,48.16,-48.16,-,-100.99,63.57,-63.57,-,-108.84,Upgrade
14,Other Non Operating Income (Expenses),-710.76,117.37,-309.58,-804.03,580.94,-164.4,-37.61,-377.11,117.62,-56.98,-96.1,16.43,-33.32,-89.01,-101.45,112.75,-182.92,34.95,-90.67,-160.42,Upgrade
15,EBT Excluding Unusual Items,1577,-520.01,822.33,-1752,1509,413.13,1117,1272,2273,-79,2164,-1121,781.97,3649,1095,736.41,1079,1098,174.5,105.82,Upgrade
16,Gain (Loss) on Sale of Investments,-543.42,404.5,187.83,-110.59,-18.31,230.77,309.63,-543.02,-478.53,1548,-1038,1379,-7.21,-1050,-69.97,-473.13,23.65,-53.09,991.6,159.38,Upgrade
17,Gain (Loss) on Sale of Assets,1.35,3.64,0.52,1.36,-0.02,1.01,0.76,2.38,6.08,1,22.1,15.83,144.94,3.64,0.61,1.11,-1.52,-0.34,-0.04,1.5,Upgrade
18,Asset Writedown,-1163,427.73,-428.12,1080,-1077,387.17,-387.52,992.8,-1002,113.57,-113.68,263.3,-264.09,177.45,-177.46,348.68,-349.89,397.35,-397.35,110.34,Upgrade
19,Legal Settlements,-,-,-,-3.91,3.89,-3.89,-,-2.66,-,-,-,-0.79,-,-,-,-2.71,2.71,-2.71,-,-0.28,Upgrade
20,Other Unusual Items,-192.52,192.52,-,851.71,-93.6,93.6,-,551.27,22.98,-22.98,-,281.77,1.53,-1.53,-,150.84,-1.29,1.29,-,302.55,Upgrade
21,Pretax Income,-319.67,508.38,582.56,66.34,323.8,1122,1039,2273,821.7,1560,1035,818.15,657.14,2778,847.73,761.2,753.12,1441,768.7,679.31,Upgrade
22,Income Tax Expense,-149.1,102.61,109.72,35.81,34.7,231.93,197.79,384.29,209.85,333.2,237.78,160.32,46.58,952.32,152.19,153.74,177.9,323.75,161.32,277.43,Upgrade
23,Earnings From Continuing Operations,-170.57,405.77,472.83,30.53,289.1,889.85,841.64,1888,611.85,1227,796.74,657.83,610.55,1826,695.54,607.46,575.23,1117,607.38,401.88,Upgrade
24,Minority Interest in Earnings,44.01,22.45,-62.47,18.7,-2.41,-50.25,-102.29,-607.45,-91.92,-136.19,-94.18,-78.59,-112.69,-94.92,-65.77,41.45,-27.56,-226.55,-82.23,16.08,Upgrade
