,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,33486,37076,27031,30016,32275,33486,32800,33445,33405,33002,31531,29544,40189,36744,34541,33858,39941,40499,38234,37551,43013,Upgrade
1,Market Cap Growth,10.72%,10.72%,-17.59%,-10.25%,-3.38%,1.47%,4.03%,13.20%,-16.88%,-10.19%,-8.72%,-12.74%,0.62%,-9.27%,-9.66%,-9.83%,-7.14%,-11.82%,-26.18%,-21.28%,39.86%,Upgrade
2,Last Close Price,8.30,9.15,6.56,7.28,7.83,8.12,7.86,8.01,8.01,7.91,9.82,9.03,12.28,11.23,10.45,10.24,12.08,12.25,11.48,11.27,12.91,Upgrade
3,PE Ratio,25.41,28.01,21.27,22.39,22.44,21.68,24.21,23.42,37.16,33.74,23.08,-,22.76,21.60,20.71,23.57,26.60,28.86,32.90,35.11,43.35,Upgrade
4,PS Ratio,9.15,10.09,7.22,8.00,8.14,9.47,10.21,9.30,10.77,7.21,5.09,4.25,5.19,4.68,4.66,4.99,5.87,6.66,7.37,8.72,11.08,Upgrade
5,PB Ratio,1.14,1.24,0.91,1.02,1.11,1.16,1.15,1.17,1.19,1.19,1.57,1.48,2.00,1.87,1.81,1.80,2.16,2.22,2.16,2.12,2.48,Upgrade
6,P/FCF Ratio,2.17,2.40,-,-132.55,-6.68,-,-,-5.66,-,-,152.66,-,-,-14.94,-7.33,-,-,-,-,-7.08,-,Upgrade
7,P/OCF Ratio,2.39,2.39,-,-224.89,-6.84,-,-,-5.76,-,-,112.77,-,-,-15.54,-7.50,-,-,-,-,-7.29,-,Upgrade
8,Debt / Equity Ratio,1.93,1.93,1.93,1.98,1.98,2.05,2.12,1.90,1.61,1.48,2.56,2.38,2.29,2.23,2.25,2.09,1.77,1.97,1.94,1.78,1.46,Upgrade
9,Debt / FCF Ratio,3.74,3.74,-,-259.14,-11.94,-,-,-9.16,-,-,249.33,-,-,-17.85,-9.12,-,-,-,-,-5.94,-,Upgrade
10,Asset Turnover,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.02,0.03,0.06,0.03,0.08,0.10,0.11,0.07,0.11,0.09,0.09,0.09,0.08,Upgrade,
11,Quick Ratio,1.63,1.63,1.23,1.67,1.30,1.56,1.10,1.60,1.34,1.78,1.06,1.62,1.38,1.68,1.19,1.64,1.40,1.53,1.14,1.56,1.59,Upgrade
12,Current Ratio,1.79,1.79,1.82,1.85,1.92,1.76,1.62,1.76,1.90,1.95,1.53,1.78,1.87,1.88,1.61,1.79,1.86,1.68,1.55,1.69,1.70,Upgrade
13,Return on Equity (ROE),5.10%,5.03%,4.86%,2.76%,4.59%,6.21%,6.44%,4.68%,2.33%,10.35%,-1.41%,9.01%,11.20%,11.49%,6.66%,7.72%,11.01%,6.95%,8.50%,5.98%,Upgrade,
14,Return on Assets (ROA),1.28%,1.28%,1.23%,0.69%,1.13%,1.54%,1.72%,1.35%,0.58%,2.15%,-0.30%,1.96%,2.43%,2.58%,1.63%,1.91%,2.62%,1.71%,2.32%,1.71%,Upgrade,
15,Earnings Yield,3.95%,3.57%,4.70%,4.47%,4.46%,4.61%,4.13%,4.27%,2.69%,2.96%,4.33%,4.68%,4.39%,4.63%,4.83%,4.24%,3.76%,3.46%,3.04%,2.85%,2.31%,Upgrade
16,FCF Yield,46.14%,41.67%,7.08%,-0.75%,-14.96%,-29.12%,-33.09%,-17.68%,-20.52%,-14.82%,0.66%,-3.01%,-3.27%,-6.69%,-13.64%,-23.66%,-12.17%,-17.20%,-16.23%,-14.12%,-6.62%,Upgrade
17,Dividend Yield,1.39%,-,-,-,1.47%,-,-,-,1.25%,-,-,-,1.22%,-,-,-,0.83%,-,-,-,0.85%,Upgrade
18,Payout Ratio,109.06%,160.56%,94.54%,94.49%,69.62%,202.02%,40.57%,61.52%,21.57%,306.63%,129.65%,-,26.15%,127.27%,33.05%,67.70%,30.02%,125.91%,23.07%,46.72%,11.55%,Upgrade
19,Buyback Yield / Dilution,1.81%,-2.20%,-4.05%,4.34%,8.46%,-24.22%,-11.14%,-57.07%,-38.87%,-6.26%,-16.90%,15.95%,-0.23%,-1.64%,5.49%,0.06%,-1.48%,2.37%,-9.39%,4.31%,-6.21%,Upgrade
20,Total Shareholder Return,3.19%,-2.20%,-4.05%,4.34%,9.93%,-24.22%,-11.14%,-57.07%,-37.62%,-6.26%,-16.90%,15.95%,0.99%,-1.64%,5.49%,0.06%,-0.66%,2.37%,-9.39%,4.31%,-5.36%,Upgrade
