,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,1171,1142,1183,834.15,1019,1070,892.4,815.84,740.05,968.28,600.41,1039,1070,1321,483.35,935.97,983.8,800.71,773.04,639.53,Upgrade
1,Total Interest Expense,383.32,403.75,431.78,455.92,441.02,433.49,422.19,336.84,334.92,372.8,401.7,407.12,384.34,703.13,-,343.16,332.67,246.72,242.7,237.12,Upgrade
2,Net Interest Income,787.83,738.49,751.56,378.22,577.91,636.65,470.2,479,405.13,595.48,198.7,632.13,685.39,617.7,483.35,592.81,651.13,554,530.34,402.42,Upgrade
3,Gain on Sale of Investments (Rev),-130.09,67.72,-104.45,136.69,-73.35,132.65,365.72,-231.38,-159.44,73.32,-431.61,-3.73,16.46,251.31,-77.85,-34.41,69.38,-50.67,79.63,22.72,Upgrade
4,Other Revenue,207.68,273.2,254.72,325.38,434.74,312.8,279.83,155.55,377.15,792.11,851.83,1234,1520,1369,1007,1468,1065,1101,827.55,825.47,Upgrade
5,Revenue Before Loan Losses,865.42,1079,901.83,840.29,939.29,1082,1116,403.17,622.85,1461,618.92,1863,2222,2238,1413,2026,1786,1605,1438,1251,Upgrade
6,Provision for Loan Losses,-5.82,5.82,-,12.6,-2.17,2.17,-,5.41,4.53,-4.53,-,-12.03,-12.76,12.76,-,47.29,-3.07,3.07,-,-1.93,Upgrade
7,Revenue,871.24,1074,901.83,827.69,941.46,1080,1116,397.76,618.32,1465,618.92,1875,2235,2225,1413,1979,1789,1602,1438,1253,Upgrade
8,Revenue Growth (YoY),-7.46%,-0.59%,-19.17%,108.09%,52.26%,-26.31%,80.27%,-78.78%,-72.34%,-34.14%,-56.20%,-5.28%,24.94%,38.94%,-1.71%,58.01%,99.11%,123.21%,41.96%,75.97%,Upgrade
