,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2409,1491,2206,1967,1545,2462,2500,1341,1170,755.87,1177,1511,1380,860.51,2069,693.09,1775,914.67,1864,753.81,Upgrade
1,Short-Term Investments,22772,16523,17736,16841,16524,20541,21291,19796,17195,20811,20006,20132,18165,19942,16001,17414,18890,19282,16818,14997,Upgrade
2,Trading Asset Securities,55467,34195,55679,31084,56316,29944,50947,24527,41412,22434,37323,18413,31378,14927,29466,13609,24087,13326,26969,23424,Upgrade
3,Accounts Receivable,19680,20829,21821,23554,22819,22871,22777,22013,20968,21100,21590,23681,24565,25575,20661,18960,20024,17025,13822,11892,Upgrade
4,Other Receivables,171.47,264.33,300.94,449.02,210.28,373.79,139.36,511.89,210.18,1108,516.5,1353,267.99,1016,894.58,916.38,783.84,946.3,622.82,617.71,Upgrade
5,"Property, Plant & Equipment",476.94,491.82,470.48,480.58,511.89,541.17,447.89,461.97,493.7,524.56,543.95,567.94,593.24,606.8,610.02,165.65,164.7,161.57,165.76,172.98,Upgrade
6,Goodwill,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,Upgrade
7,Other Intangible Assets,117.43,120.19,114.73,115.25,106.55,96.38,98.95,90.81,86.44,86.47,88.6,92.45,90.68,89.54,88.26,88.42,77.23,75.54,73.84,76.33,Upgrade
8,Investments in Debt & Equity Securities,5762,4746,3344,2585,1397,1276,144.57,204.83,298.05,557.5,703.39,925.43,1114,1167,1330,1359,1694,1884,1942,1961,Upgrade
9,Other Current Assets,9802,35237,10968,35426,12184,35961,10100,28228,7900,29110,8047,23423,9023,21721,6495,16839,6198,18861,4922,3348,Upgrade
10,Long-Term Deferred Tax Assets,274.65,233.03,220.88,298.26,302.57,310.97,327.89,382.33,390.53,343.11,285.08,164.74,115.83,125.47,227.15,228.93,148.02,210.71,150.31,160.35,Upgrade
11,Other Long-Term Assets,3109,3206,3338,2801,3219,3090,3207,2633,3078,2296,4037,2364,3339,1980,2930,1855,2572,1654,2290,1599,Upgrade
12,Total Assets,120052,117370,116210,115642,115147,117512,111992,100245,93213,99187,94329,92697,90043,88089,80783,72213,76425,74427,69650,59096,Upgrade
13,Accounts Payable,-,110.32,-,219.64,1440,226.8,-,135.31,496.32,64.35,432.58,59.17,739.55,35.47,448.52,55.65,-,-,-,-,Upgrade
14,Accrued Expenses,30080,25229,25249,24841,24911,26729,27608,24244,23566,26244,25887,24717,25258,24670,21720,19672,21420,20847,19118,15729,Upgrade
15,Short-Term Debt,30715,29891,32524,29376,35457,34267,32488,24455,21366,28078,23371,21931,19085,21973,19912,15807,21188,21344,19286,14181,Upgrade
16,Current Portion of Long-Term Debt,-,-,-,-,-,7522,-,-,-,7557,-,-,-,5075,-,1006,-,2323,-,2268,Upgrade
17,Current Portion of Leases,-,110.01,-,105.8,-,115.84,-,131.67,-,133.69,-,123.23,-,-,-,-,-,-,-,-,Upgrade
18,Other Current Liabilities,802.85,4152,889.3,2353,427.34,501.25,955.81,1832,-,80.75,-,432.87,-,394.17,-,123.35,-,760.1,-,240.94,Upgrade
19,Long-Term Debt,26662,26984,25822,27953,23299,18308,21351,20466,19234,15458,23813,23689,24353,15441,18955,15962,14776,10761,12240,8847,Upgrade
20,Long-Term Leases,351.01,246.02,335.47,234.69,367.85,276.83,324.73,209.43,368.24,271.31,418.29,308.3,457.78,474.48,465.45,-,-,-,-,-,Upgrade
21,Long-Term Deferred Tax Liabilities,6.11,5.08,3.04,4.18,1.33,3.14,1.76,4.2,-,-,-,2.29,4.68,-,2.72,17.19,33.83,14.79,17.33,9.55,Upgrade
22,Other Long-Term Liabilities,1434,989.69,1789,1478,306.48,1037,677.39,663.88,289.52,1126,322.59,1275,394.93,936.53,314.65,950.49,663.96,563.28,1130,457.14,Upgrade
23,Total Liabilities,90102,87724,86638,86573,86248,89003,83460,72164,65438,79108,74300,72584,70386,69023,61935,53686,58194,56704,51919,41743,Upgrade
24,Common Stock,4034,4034,4034,4034,4034,4034,4034,4034,4034,3103,3103,3103,3103,3103,3103,3103,3103,3103,3103,3103,Upgrade
25,Additional Paid-In Capital,15842,15842,15842,15842,15842,15842,15842,15842,15842,9220,9220,9220,9220,9220,9220,9220,9220,9220,9220,9220,Upgrade
26,Retained Earnings,9420,9057,9124,8756,8531,8210,8170,7723,7389,7252,7197,7255,6830,6298,6079,5798,5452,4949,5001,4633,Upgrade
