,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,381.42,374.47,340.07,364.71,461.26,426.55,377.38,392.37,431.51,398.25,368.17,434.09,391.74,317.97,452.24,565.68,485.7,511.61,321.24,367.81,Upgrade
1,Other Revenue,-36.07,36.07,-,25.75,-17.93,17.93,-,28.09,-23.99,23.99,-,29.45,-18.79,18.79,-,-,-23.44,23.44,-,20.68,Upgrade
2,Revenue,345.35,410.54,340.07,390.46,443.32,444.48,377.38,420.46,407.52,422.24,368.17,463.54,372.95,336.76,452.24,565.68,462.26,535.05,321.24,388.48,Upgrade
3,Revenue Growth (YoY),-22.10%,-7.64%,-9.89%,-7.13%,8.79%,5.27%,2.50%,-9.29%,9.27%,25.39%,-18.59%,-18.06%,-19.32%,-37.06%,40.78%,45.61%,86.50%,63.54%,11.28%,57.49%,Upgrade
4,Cost of Revenue,271.73,310.63,268.12,346.02,328.38,332.48,291.17,331.47,308.93,311.37,249.47,326.62,264.22,227.1,304.79,468.51,273.96,236.36,188.28,276.19,Upgrade
5,Gross Profit,73.62,99.91,71.95,44.44,114.94,112,86.21,88.99,98.58,110.87,118.7,136.93,108.73,109.66,147.45,97.17,188.31,298.69,132.96,112.3,Upgrade
6,"Selling, General & Admin",35.94,33.91,27.94,49.32,45.63,40.56,30.71,55.67,42.75,38.73,37.11,46.67,37.08,31.52,35.6,9,49.42,59.75,37.81,54.6,Upgrade
7,Research & Development,24.55,21.37,16.55,29.46,25.65,20.16,16.16,24.15,28.31,29.93,24.74,21.83,21.68,25.34,20.66,33.62,15.74,13.66,9.88,18.33,Upgrade
8,Other Operating Expenses,-22.34,5.93,-8.33,18.48,-2.26,-3.97,-3.5,-2.67,-5.03,-5.31,-9.69,16.75,-8.34,-2.98,-0.7,18.16,-2.76,4.98,-1.22,11.37,Upgrade
9,Operating Expenses,34.92,61.61,37.31,108.26,73.86,59.23,43.78,74.66,65.4,63.99,51.86,89.53,53.44,53.63,58.03,67.61,63.1,82.75,49.27,88.75,Upgrade
10,Operating Income,38.71,38.3,34.63,-63.83,41.08,52.78,42.43,14.33,33.19,46.88,66.85,47.4,55.29,56.03,89.43,29.56,125.21,215.94,83.69,23.55,Upgrade
11,Interest Expense,-5.34,-4.68,-6.6,-17.41,-4.58,-5.3,-4.91,-5.27,-2.3,-1.81,-2.96,-3.16,-2,-3.32,-1.41,-4.23,-1.54,-3.13,-2.17,-3.32,Upgrade
12,Interest & Investment Income,2.74,8.95,6.82,-,1.39,4.77,3.39,7.28,2.42,3.93,2.69,1.56,8.67,0.62,0.95,2.04,4.76,2.71,0.39,3.61,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-3.77,2.66,1.11,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-2.65,2.65,-,4.15,-4.28,4.28,-,7.14,-3.81,3.81,-,-4.46,1.46,-1.46,-,-,-0.68,0.68,-,1.15,Upgrade
15,Other Non Operating Income (Expenses),1.47,0.2,0.87,-10.24,4.73,0.82,-0.71,-9.08,6.08,3.45,-1.17,0.05,-1.74,-0.35,0.11,0.74,-3,-2.16,-1.03,-1.29,Upgrade
16,EBT Excluding Unusual Items,34.93,45.42,35.73,-87.34,38.35,57.35,40.2,14.4,35.58,56.27,65.4,41.38,57.91,54.19,90.19,28.12,124.75,214.04,80.88,23.69,Upgrade
17,Impairment of Goodwill,-,-,-,-2.56,-,-,-,-17.52,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,-0.68,0.3,0.49,0.08,-,-,-,-0.47,-,-,-,-0.04,-,-,-,1.54,-,0.17,-0.17,0.13,Upgrade
19,Gain (Loss) on Sale of Assets,-0.9,0.43,-0.1,-0.67,-0,-,-,0.01,0,-0,-,-0.24,0.01,0.04,-,0.03,0.01,0.27,0.43,0.01,Upgrade
20,Asset Writedown,-,-,-,-9.05,0.42,-0.52,-,-2.06,2.06,-1.93,1.93,-1.25,-,-,-,1.22,-0.57,-,-,-0.05,Upgrade
21,Other Unusual Items,-15.34,14.45,-0.13,19.74,0.64,-0.64,-,1.45,0.26,-0.26,-,29.41,0.65,-0.65,-,19.93,0.07,-0.07,-,9.92,Upgrade
22,Pretax Income,18.01,60.59,35.99,-79.79,39.41,56.19,40.2,-4.19,37.89,54.09,67.33,69.27,58.57,53.58,90.19,50.84,124.26,214.41,81.15,33.7,Upgrade
23,Income Tax Expense,-0.49,11.24,1.92,1.98,-0.06,3.18,4.41,-12.08,3.19,2.86,6.45,7.77,10,-8.43,9.62,8.55,18.45,35.3,13.81,-1.86,Upgrade
24,Earnings From Continuing Operations,18.5,49.35,34.07,-81.77,39.47,53.01,35.79,7.89,34.7,51.23,60.88,61.5,48.57,62.01,80.57,42.3,105.81,179.11,67.34,35.56,Upgrade
25,Minority Interest in Earnings,-3.78,-5.56,-1.7,2.63,-3.47,-5.02,-2.51,-0.97,-0.51,-0.56,-1.59,0.81,-0.11,-2.42,-0.12,-0.19,-9.82,-21.81,-3.05,0.99,Upgrade
26,Net Income,14.72,43.79,32.36,-79.14,36,48,33.28,6.92,34.19,50.67,59.29,62.32,48.46,59.59,80.44,42.11,95.99,157.29,64.29,36.55,Upgrade
27,Net Income to Common,14.72,43.79,32.36,-79.14,36,48,33.28,6.92,34.19,50.67,59.29,62.32,48.46,59.59,80.44,42.11,95.99,157.29,64.29,36.55,Upgrade
28,Net Income Growth,-59.11%,-8.76%,-2.75%,-,5.28%,-5.27%,-43.87%,-88.90%,-29.44%,-14.97%,-26.30%,48.00%,-49.51%,-62.12%,25.13%,15.20%,166.12%,213.19%,33.67%,-3.34%,Upgrade
29,Shares Outstanding (Basic),1019,1023,1021,1014,1023,1021,1021,1020,1019,1017,1015,992,1021,1024,1007,1014,1000,999,986,985,Upgrade
30,Shares Outstanding (Diluted),1019,1023,1021,1014,1108,1191,1021,1020,1019,1019,1017,1000,1031,1024,1013,1014,1015,1017,1006,995,Upgrade
31,Shares Change (YoY),-8.01%,-14.05%,0.02%,-0.62%,8.64%,16.82%,0.38%,2.00%,-1.12%,-0.47%,0.38%,-1.37%,1.53%,0.74%,0.71%,1.90%,0.77%,0.17%,0.83%,1.30%,Upgrade
32,EPS (Basic),0.01,0.04,0.03,-0.08,0.04,0.05,0.03,0.01,0.03,0.05,0.06,0.06,0.05,0.06,0.08,0.04,0.10,0.16,0.07,0.04,Upgrade
33,EPS (Diluted),0.01,0.04,0.03,-0.08,0.03,0.04,0.03,0.01,0.03,0.05,0.06,0.06,0.05,0.06,0.08,0.04,0.09,0.15,0.06,0.04,Upgrade
34,EPS Growth,-55.55%,6.15%,-2.76%,-,-3.09%,-18.91%,-44.08%,-89.12%,-28.65%,-14.57%,-26.57%,50.05%,-50.28%,-62.40%,24.26%,13.05%,164.08%,212.65%,32.57%,-4.58%,Upgrade
35,Free Cash Flow,59.78,12.03,20.18,-67.74,-6.34,35.15,-18.99,35.62,97.66,-8.92,43.34,26.94,-44.95,15.36,-7.43,121.21,12.39,15.79,47.68,109.84,Upgrade
36,Free Cash Flow Per Share,0.06,0.01,0.02,-0.07,-0.01,0.03,-0.02,0.03,0.10,-0.01,0.04,0.03,-0.04,0.01,-0.01,0.12,0.01,0.02,0.05,0.11,Upgrade
37,Dividend Per Share,0.030,0.030,-,0.030,-,-,-,0.045,-,-,-,0.075,-,-,-,0.107,0.036,-,-,0.071,Upgrade
38,Dividend Growth,-,-,-,-33.33%,-,-,-,-40.00%,-,-,-,-30.04%,-,-,-,50.14%,-,-,-,-13.35%,Upgrade
39,Gross Margin,21.32%,24.34%,21.16%,11.38%,25.93%,25.20%,22.84%,21.17%,24.19%,26.26%,32.24%,29.54%,29.15%,32.56%,32.60%,17.18%,40.74%,55.82%,41.39%,28.91%,Upgrade
40,Operating Margin,11.21%,9.33%,10.18%,-16.35%,9.27%,11.87%,11.24%,3.41%,8.14%,11.10%,18.16%,10.22%,14.83%,16.64%,19.77%,5.23%,27.09%,40.36%,26.05%,6.06%,Upgrade
41,Profit Margin,4.26%,10.67%,9.52%,-20.27%,8.12%,10.80%,8.82%,1.65%,8.39%,12.00%,16.10%,13.44%,12.99%,17.69%,17.79%,7.44%,20.77%,29.40%,20.01%,9.41%,Upgrade
