,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,260,503,503,285,459,354,73,82,78,80,104,118,166,139,112,76,84,122,153,121,152,Upgrade
1,Market Cap Growth,41.87%,41.87%,591.14%,247.72%,486.02%,341.86%,-30.36%,-30.23%,-52.72%,-42.37%,-7.00%,54.93%,97.63%,14.26%,-26.80%,-37.26%,-44.97%,-13.59%,4.63%,-34.62%,-26.21%,Upgrade
2,Enterprise Value,279,501,501,277,450,409,127,123,121,105,129,144,192,155,128,93,100,122,154,129,161,Upgrade
3,Last Close Price,0.45,0.87,0.87,0.54,0.97,0.95,0.20,0.22,0.21,0.21,0.28,0.35,0.50,0.42,0.35,0.24,0.27,0.39,0.48,0.42,0.54,Upgrade
4,PE Ratio,3.94,8.82,9.08,5.91,43.35,-,-,-,1.07,-,-,4.07,7.71,-,3.56,3.20,5.71,68.22,-,66.97,-,Upgrade
5,PS Ratio,1.12,2.51,2.35,1.40,2.42,1.95,0.42,0.48,0.61,1.15,1.60,1.62,2.77,3.47,1.83,1.40,2.11,3.81,2.98,2.25,3.00,Upgrade
6,PB Ratio,0.85,1.65,1.64,0.99,2.52,1.93,0.36,0.41,-,0.71,0.89,1.00,-,1.63,1.40,0.95,-,2.26,3.69,2.85,-,Upgrade
7,P/TBV Ratio,1.67,1.67,1.65,1.01,2.62,2.01,0.37,0.43,-,0.77,0.96,1.09,-,1.84,1.40,0.95,-,2.25,3.68,2.84,-,Upgrade
8,EV/Sales Ratio,1.39,2.50,2.34,1.36,2.37,2.25,0.73,0.71,0.94,1.51,1.98,1.98,3.22,3.87,2.09,1.72,2.53,3.82,2.99,2.40,3.16,Upgrade
9,EV/EBITDA Ratio,4.75,8.67,8.33,5.25,29.10,6.93,-,-,1.41,-,-,4.35,6.39,-,3.31,3.04,7.83,111.94,-,-,-,Upgrade
10,EV/EBIT Ratio,4.93,8.84,8.50,5.33,30.46,7.02,-,-,1.43,-,-,4.47,6.61,-,3.41,3.17,8.80,-165.29,-,-,-,Upgrade
11,Debt / Equity Ratio,0.14,0.14,0.14,0.09,0.15,0.15,0.40,0.40,-,0.39,0.28,0.28,-,0.35,0.37,0.37,-,0.47,0.31,0.31,-,Upgrade
12,Debt / EBITDA Ratio,0.75,6.24,6.24,0.26,0.23,2.22,-,-,-,-,-,0.42,-,-,1.60,0.46,-,0.94,-,-,-,Upgrade
13,Asset Turnover,0.13,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,1.24,1.24,1.24,1.82,-,1.17,-,1.15,-,0.28,-,0.28,-,0.19,-,0.35,-,0.23,-,0.32,-,Upgrade
15,Current Ratio,3.32,3.32,3.32,3.50,-,1.84,-,1.93,-,1.56,-,1.59,-,2.11,-,2.03,-,1.84,-,1.72,-,Upgrade
16,Return on Equity (ROE),0.71%,0.74%,54.48%,48.81%,-3.54%,-15.06%,-,-,-14.49%,-16.12%,-,-,-23.28%,18.88%,-,-,55.04%,-35.61%,-,-,Upgrade,
17,Return on Assets (ROA),0.46%,0.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),0.57%,0.60%,24.19%,35.83%,2.67%,-6.53%,-,-,-5.88%,-7.79%,-,-,-8.97%,10.02%,-,-,24.24%,-16.59%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),18.55%,18.55%,19.12%,18.04%,-,31.69%,-,-,-,-,-,27.54%,-,-,-,21.18%,-,-0.71%,-,-,-,Upgrade
20,Earnings Yield,21.92%,11.34%,11.01%,16.93%,2.31%,14.69%,72.59%,67.61%,93.46%,25.00%,19.57%,24.59%,12.98%,14.30%,28.07%,31.29%,17.50%,1.47%,3.25%,1.49%,0.01%,Upgrade
21,FCF Yield,-20.97%,-8.16%,-4.12%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-33.67%,-49.96%,-49.96%,-27.55%,-7.20%,-,-10.91%,-68.79%,-12.58%,-39.25%,-31.20%,-381.79%,-4.74%,15.32%,16.96%,83.91%,-11.10%,-11.10%,-8.42%,-,-,Upgrade
23,Total Shareholder Return,-33.67%,-49.96%,-49.96%,-27.55%,-7.20%,-,-10.91%,-68.79%,-12.58%,-39.25%,-31.20%,-381.79%,-4.74%,15.32%,16.96%,83.91%,-11.10%,-11.10%,-8.42%,-,-,Upgrade
