,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,12.85,12.85,66.06,94.87,23.42,0.45,58.26,86.28,7.37,0.78,22.51,28.8,0.77,7.23,12.66,12.72,19.09,1.19,1.85,6.97,Upgrade
1,Revenue Growth (YoY),-45.14%,2767.75%,13.39%,9.96%,217.63%,-42.42%,158.79%,199.61%,860.03%,-89.24%,77.85%,126.36%,-95.98%,506.54%,585.27%,82.47%,-48.39%,-48.40%,-,-22.78%,Upgrade
2,Cost of Revenue,8.12,8.12,33.02,59.48,16.62,1.62,61.76,11.69,5.6,0.99,2.58,14.2,0.14,0.27,-4.16,0.55,8.89,0.82,-0.77,6.23,Upgrade
3,Gross Profit,4.73,4.73,33.04,35.39,6.8,-1.17,-3.51,74.6,1.78,-0.21,19.93,14.6,0.63,6.96,16.82,12.17,10.2,0.37,2.62,0.74,Upgrade
4,"Selling, General & Admin",4.69,4.69,7.74,6.89,4.98,4.74,4.52,5.75,4.46,4.17,3.72,4.41,4,3.54,2.28,3.82,4.41,3.7,4.28,4.9,Upgrade
5,Other Operating Expenses,-,-,-,-,-0.55,0.55,-,-,-,-0.58,-,-,-,-0.29,0.58,-0.24,-0.12,-0.02,-0.47,-2.08,Upgrade
6,Operating Expenses,3.99,3.99,9.78,7.4,4.43,5.32,6.6,6.42,4.8,3.59,4.15,4.41,4,3.26,3.27,3.58,4.29,3.68,3.81,2.83,Upgrade
7,Operating Income,0.74,0.74,23.27,27.99,2.37,-6.49,-10.1,68.17,-3.02,-3.8,15.78,10.19,-3.38,3.71,13.54,8.59,5.91,-3.31,-1.19,-2.08,Upgrade
8,Interest Expense,-0.22,-0.22,-0.29,-0.12,-0.2,-0.21,-0.27,-0.11,-0.06,-0.03,-0.03,-0.03,-0.03,-0.05,-5.09,-0.05,-0.05,-0.07,-3.39,-0.08,Upgrade
