,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,9331,9068,6992,6601,7439,7822,8541,7934,6513,6194,7256,7359,8245,6896,6888,6306,8022,8637,7380,7157,6879,Upgrade
1,Market Cap Growth,15.92%,15.92%,-18.13%,-16.80%,14.22%,26.29%,17.71%,7.81%,-21.01%,-10.19%,5.33%,16.71%,2.79%,-20.15%,-6.66%,-11.89%,16.62%,23.78%,-3.41%,-22.26%,26.70%,Upgrade
2,Enterprise Value,10157,9879,7722,7350,8340,8794,9407,8471,7004,6470,7482,7393,8681,7074,6833,5955,8162,8362,6751,7459,7180,Upgrade
3,Last Close Price,11.69,11.36,8.76,8.27,9.32,9.80,10.70,9.93,8.15,7.75,9.08,9.18,10.28,8.60,8.59,7.86,10.00,10.77,9.19,8.73,9.30,Upgrade
4,PE Ratio,-,-,-,-47.08,-,-,266.68,418.52,247.61,163.37,249.58,322.31,248.46,-,-12.88,-10.80,-,1519.91,-,-,42.82,Upgrade
5,Forward PE,-,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,34.60,Upgrade
6,PS Ratio,1.32,1.28,0.99,0.95,1.09,1.25,1.42,1.35,1.13,1.07,1.27,1.27,1.41,1.17,1.14,1.12,1.50,1.56,1.35,1.24,1.16,Upgrade
7,PB Ratio,2.22,2.06,1.60,1.51,1.69,1.73,1.87,1.77,1.45,1.42,1.67,1.68,1.86,1.51,1.53,1.39,1.78,1.71,1.46,1.40,1.60,Upgrade
8,P/TBV Ratio,2.53,2.53,1.97,1.86,2.08,2.12,2.27,2.14,1.76,1.71,2.01,2.01,2.22,1.80,1.84,1.66,2.14,2.33,1.98,1.89,2.42,Upgrade
9,P/FCF Ratio,44.40,43.14,-,-,-79.07,-,-,-,-19.08,-,-83.03,-,-43.94,-,-,-,-25.36,-,-,-,-98.76,Upgrade
10,P/OCF Ratio,21.35,21.35,-,-,45.37,-100.60,-,-,-195.75,-,18.67,-,30.92,-,-,-,137.44,-,-,17.83,21.02,Upgrade
11,EV/Sales Ratio,1.44,1.40,1.10,1.06,1.23,1.41,1.57,1.45,1.22,1.12,1.31,1.28,1.48,1.21,1.14,1.06,1.53,1.51,1.24,1.29,1.21,Upgrade
12,EV/EBITDA Ratio,38.85,42.62,39.06,46.65,-,29.25,33.07,34.21,28.00,27.47,30.90,24.72,27.62,22.51,20.64,23.10,43.51,23.53,19.52,15.91,14.00,Upgrade
13,EV/EBIT Ratio,-,-201.11,-91.11,-74.29,-,213.55,427.76,-492.74,-,-183.20,-,2953.13,-,683.82,290.67,-140.73,-,174.31,-,-,34.92,Upgrade
14,EV/FCF Ratio,48.33,47.01,-,-,-88.65,-,-,-,-20.52,-,-85.62,-,-46.26,-,-,-,-25.80,-,-,-,-103.09,Upgrade
15,Debt / Equity Ratio,0.31,0.31,0.32,0.30,0.35,0.33,0.35,0.33,0.31,0.30,0.28,0.24,0.24,0.25,0.22,0.20,0.15,0.12,0.12,0.12,0.21,Upgrade
16,Debt / EBITDA Ratio,5.20,2.67,2.51,3.68,-,3.96,4.17,4.74,2.63,4.25,5.39,3.33,2.32,3.37,2.92,2.39,3.21,1.53,16.62,6.00,1.03,Upgrade
17,Debt / FCF Ratio,6.47,6.47,-,-,-16.31,-,-,-,-4.13,-,-14.18,-,-5.75,-,-,-,-2.16,-,-,-,-13.01,Upgrade
18,Asset Turnover,0.79,0.79,0.76,0.97,0.76,0.71,0.73,0.77,0.71,0.74,0.75,0.83,0.68,0.79,0.79,0.87,0.77,0.59,0.65,1.05,Upgrade,
19,Inventory Turnover,3.14,2.59,2.84,2.75,4.07,2.83,2.69,2.84,3.02,3.16,3.51,3.49,3.97,3.08,4.16,4.00,4.42,3.52,3.01,3.14,4.71,Upgrade
20,Quick Ratio,1.05,1.05,0.98,1.02,1.03,1.17,1.08,1.19,1.26,1.30,1.31,1.47,1.53,1.44,1.56,1.66,1.68,1.48,1.62,1.72,1.25,Upgrade
21,Current Ratio,1.88,1.88,1.83,1.81,1.79,2.07,2.02,2.02,2.12,2.15,2.13,2.37,2.35,2.45,2.44,2.47,2.48,2.67,2.57,2.73,2.04,Upgrade
22,Return on Equity (ROE),-1.13%,-0.01%,0.86%,-16.48%,-0.12%,2.45%,0.39%,0.65%,0.73%,1.31%,1.06%,1.46%,-0.05%,0.50%,1.80%,-48.12%,0.93%,-3.57%,-5.28%,9.80%,Upgrade,
23,Return on Assets (ROA),1.78%,0.63%,0.68%,-4.49%,0.72%,0.21%,0.27%,-0.01%,0.19%,-1.04%,0.29%,-0.58%,0.29%,0.10%,0.67%,-0.73%,0.73%,-2.09%,-1.85%,5.20%,Upgrade,
24,Return on Capital (ROIC),2.63%,0.94%,1.02%,-6.49%,1.03%,0.30%,0.38%,-0.01%,0.26%,-1.44%,0.39%,-0.80%,0.39%,0.14%,0.94%,-0.99%,0.96%,-2.76%,-2.46%,6.98%,Upgrade,
25,Return on Capital Employed (ROCE),-,-0.83%,-1.48%,-1.71%,-,0.67%,0.35%,-0.28%,-,-0.63%,-,0.04%,-,0.17%,0.41%,-0.73%,-,0.81%,-,-,4.03%,Upgrade
26,Earnings Yield,-1.94%,-1.99%,-2.40%,-2.12%,-1.96%,0.32%,0.37%,0.24%,0.40%,0.61%,0.40%,0.31%,0.40%,-7.96%,-7.76%,-9.26%,-8.28%,0.07%,0.16%,1.51%,2.34%,Upgrade
27,FCF Yield,2.25%,2.32%,1.41%,-0.13%,-1.26%,-4.22%,-5.60%,-3.61%,-5.24%,-1.98%,-1.20%,-4.07%,-2.28%,-4.05%,-3.72%,-5.92%,-3.94%,-4.02%,-2.93%,0.11%,-1.01%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,0.16%,-,-,-,0.29%,-,-,-,-,-,-,-,0.14%,Upgrade
29,Payout Ratio,0.00%,-,-,30.72%,-,-,20.44%,441.66%,1613.34%,140.11%,259.16%,67.32%,62.59%,-,20.13%,7.54%,-,-,-,-,10.20%,Upgrade
30,Buyback Yield / Dilution,0.16%,2.06%,0.47%,-1.64%,-0.29%,-0.48%,-1.28%,1.54%,0.64%,0.01%,-0.81%,0.48%,-0.51%,15.53%,-34.91%,1.90%,-18.02%,-39.02%,12.50%,-20.13%,0.55%,Upgrade
31,Total Shareholder Return,0.16%,2.06%,0.47%,-1.64%,-0.29%,-0.48%,-1.28%,1.54%,0.80%,0.01%,-0.81%,0.48%,-0.22%,15.53%,-34.91%,1.90%,-18.02%,-39.02%,12.50%,-20.13%,0.69%,Upgrade
