,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,200.25,161.1,222.6,151.55,188,270.04,223.4,220.21,335.12,-,408.35,477.33,428.64,613.78,197.17,227.17,378.48,216.91,136.2,152.54,Upgrade
1,Trading Asset Securities,0.14,0.12,0.1,0.1,0.11,0.1,0.11,0.11,20.14,-,0.13,0.18,0.21,0.2,0.15,0.14,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,200.39,161.22,222.69,151.66,188.11,270.14,223.51,220.32,355.25,-,408.48,477.5,428.85,613.98,197.32,227.3,378.48,216.91,136.2,152.54,Upgrade
3,Cash Growth,6.53%,-40.32%,-0.36%,-31.16%,-47.05%,-,-45.28%,-53.86%,-17.16%,-,107.01%,110.07%,13.31%,183.06%,44.87%,49.01%,110.70%,-41.56%,-51.10%,-23.90%,Upgrade
4,Accounts Receivable,626.58,679.45,712.86,605.63,570.01,581.01,580.25,550.56,480.76,-,782.05,716.68,808.82,811.26,767.53,733.44,609.01,677.76,599.36,610.64,Upgrade
5,Other Receivables,3,2.41,2.71,2.07,5.23,4.63,4.36,7.18,8.41,-,7.97,6.42,7.83,2.38,4.07,1.46,14.72,13.83,11.7,10.98,Upgrade
6,Receivables,629.58,681.86,715.57,607.7,575.24,585.64,584.61,557.75,489.16,-,790.02,723.09,816.65,813.63,771.6,734.9,623.73,691.59,611.06,621.61,Upgrade
7,Inventory,333.22,328.6,350.34,326.75,359.05,361.54,358.34,330.25,362.05,-,400.45,371.59,391.69,368.62,395.53,407.6,433.41,456.75,477.74,414.59,Upgrade
8,Other Current Assets,117.25,97.47,26.68,61.72,71.72,62.72,51.85,33.95,43.28,-,41.27,29.86,75.47,56.12,55.79,50.77,42.26,16.44,48.36,57.05,Upgrade
