,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,2957,3785,4436,3806,4139,3282,4017,2648,4493,4420,3610,4094,4492,4015,4621,5804,3957,5282,7022,6085,Upgrade
1,Investment Securities,62498,52787,61323,54838,60218,53571,62112,49434,54896,43845,52067,43411,46165,43642,48655,40726,46215,38646,41913,35370,Upgrade
2,Trading Asset Securities,14205,18552,15959,10485,13492,13091,10681,9278,8743,8836,8628,6137,9850,7096,6728,5652,5948,6309,9579,3886,Upgrade
3,Total Investments,76703,71339,77282,65323,73710,66662,72794,58713,63639,52681,60696,49547,56014,50738,55383,46378,52163,44954,51492,39256,Upgrade
4,Gross Loans,126510,135253,126140,126393,119551,122229,110096,111947,104558,106142,96317,97270,89769,87566,79540,79002,74307,73889,72583,70904,Upgrade
5,Allowance for Loan Losses,-,-5131,-,-4704,-,-4753,-,-4369,-,-4133,-,-3739,-,-3419,-,-2905,-,-2309,-2300,-2164,Upgrade
6,Net Loans,126510,130122,126140,121689,119551,117475,110096,107578,104558,102009,96317,93531,89769,84147,79540,76097,74307,71579,70284,68741,Upgrade
7,"Property, Plant & Equipment",1504,1556,1649,1677,1661,1717,1710,1780,1779,1800,1710,1669,1638,1658,1684,1583,1549,1534,1531,1480,Upgrade
8,Other Intangible Assets,445.36,388.47,415.01,357.17,390.67,308.33,359.64,311.79,309.83,291.24,264.48,270.15,265.21,264.73,258.4,248.36,233.59,233.09,241.16,247.44,Upgrade
9,Investments in Real Estate,21.29,21.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Accrued Interest Receivable,-,183.38,-,202.74,-,178.34,-,191.31,-,176.39,-,179.57,-,155.17,-,152.93,-,182.12,-,195.24,Upgrade
11,Other Receivables,-,0.15,-,0.07,-,0.05,-,0.05,-,347.46,-,0.05,-,1.6,-,0.03,-,0.24,-,0.23,Upgrade
12,Restricted Cash,-,8086,-,7977,-,8117,-,7717,-,7451,-,7584,-,8295,-,7703,-,7572,-,8794,Upgrade
13,Other Current Assets,-,340.08,-,181.32,-,264.18,-,110.89,-,39.52,-,895.45,-,486.61,-,573.15,-,741.71,-,513.08,Upgrade
14,Long-Term Deferred Tax Assets,1270,1439,1288,1323,1228,1181,1249,1214,927.74,1042,1000,937.63,801.75,949.78,883.68,864.75,942.9,695.39,650.85,599.51,Upgrade
15,Other Long-Term Assets,651.2,201.87,548.84,29.65,436.23,-,291.08,13.63,448.19,-,345.22,1.59,449.3,1.23,450.02,9.25,568.05,7.07,638.85,9.7,Upgrade
16,Total Assets,210062,217502,211759,202565,201115,199193,190516,180278,176155,170268,163943,158725,153429,150731,142821,139440,133720,132811,131861,125955,Upgrade
17,Accrued Expenses,303.19,345.43,232.98,283.41,277.09,187.02,206.81,325.76,300.33,186.8,239.88,245.88,332.83,181.91,278.46,283.54,343.25,254.36,289.12,318.27,Upgrade
18,Interest Bearing Deposits,169996,117283,164002,101678,115704,100515,110450,86021,98577,81358,86671,67397,80321,64520,77902,55405,69650,56819,65507,51672,Upgrade
19,Non-Interest Bearing Deposits,-,50800,-,52195,36148,51994,36576,52844,34542,48415,35848,52776,36321,49360,36269,50204,36953,45438,32065,43769,Upgrade
20,Total Deposits,169996,168083,164002,153873,151852,152509,147026,138865,133119,129772,122520,120173,116641,113880,114171,105609,106603,102258,97572,95441,Upgrade
21,Short-Term Borrowings,2834,19325,3042,21577,9987,19732,9937,16903,8515,15539,7553,16399,6371,15692,3866,13784,5370,9888,7580,13016,Upgrade
22,Current Portion of Leases,-,26.3,-,27.17,-,20,-,23.97,-,-,-,-,-,26.66,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,208.85,118.43,147.82,132.59,228.07,166.92,360.69,211.26,192.63,154.85,237.1,112.22,224.99,203.37,297.94,177.4,303.13,95.99,325.9,174.88,Upgrade
24,Accrued Interest Payable,-,3746,-,3839,3393,3039,2678,2872,2584,2444,2252,2491,2296,2166,-,2062,-,1732,-,1702,Upgrade
25,Other Current Liabilities,2178,3103,2968,1430,3929,3301,2563,1651,2972,2999,3110,943.14,3422,1190,553.91,756.82,532.93,1698,1797,542.72,Upgrade
26,Long-Term Debt,16337,5852,23929,4930,15053,4512,12200,4540,13126,4978,13860,4788,10325,4520,10411,4363,7679,4858,11506,2867,Upgrade
27,Long-Term Leases,90.33,48.55,100.25,55.52,53.35,30.42,56.19,35.46,58.94,49.65,49.83,53.14,60.25,40.54,74.59,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,-,-,-,41.64,-,42.36,-,46.11,-,46.22,-,52.84,-,67.36,-,51.28,-,51.47,-,51.08,Upgrade
29,Pension & Post-Retirement Benefits,-,95.93,-,130.45,-,106.01,-,128.76,-,116.08,-,138.45,-,119.36,-,139.29,-,125.12,-,111.15,Upgrade
30,Other Long-Term Liabilities,980.83,-,1201,447.99,787.84,312.28,661.06,347.65,770.56,180.98,480.09,60.56,590.33,46.78,683.1,73.94,773.93,40.86,815.1,106.22,Upgrade
31,Total Liabilities,192928,200785,195622,186768,185561,183958,175688,165950,161639,156466,150302,145456,140264,138133,130336,127300,121606,121001,119886,114330,Upgrade
32,Common Stock,1835,1822,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,Upgrade
33,Additional Paid-In Capital,2613,2404,2302,2314,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,2288,Upgrade
34,Retained Earnings,12319,11812,11431,11017,10725,10243,9939,9581,9332,8919,8676,8368,8246,7902,7732,7478,7410,7119,7040,6797,Upgrade
35,Comprehensive Income & Other,352.61,664.93,586.68,648.26,605.02,766.71,667.85,527.55,968.5,666.25,749.37,688.07,701.78,483.43,539.4,450.98,498.75,488.7,730.6,624.02,Upgrade
36,Total Common Equity,17120,16703,16123,15783,15421,15101,14698,14200,14392,13677,13517,13147,13039,12477,12363,12020,12000,11699,11861,11512,Upgrade
37,Minority Interest,13.43,14.36,14.02,13.97,132.91,134.03,129.42,128.24,124.91,125.09,123.62,121.05,127.17,121.05,121.92,119.96,114.72,109.99,113.81,112.59,Upgrade
38,Shareholders' Equity,17134,16718,16137,15797,15554,15235,14827,14328,14517,13802,13641,13268,13166,12598,12485,12140,12115,11809,11975,11625,Upgrade
39,Total Liabilities & Equity,210062,217502,211759,202565,201115,199193,190516,180278,176155,170268,163943,158725,153429,150731,142821,139440,133720,132811,131861,125955,Upgrade
40,Total Debt,19262,25252,27071,26590,25093,24295,22193,21502,21700,20567,21463,21240,16756,20279,14351,18147,13049,14746,19086,15883,Upgrade
41,Net Cash (Debt),9412,-1269,1727,-10792,1116,-1577,2577,-6063,3129,-3379,991.52,-3546,8488,3370,7716,7152,6754,9779,8719,6612,Upgrade
42,Net Cash Growth,743.05%,-,-32.99%,-,-64.32%,-,159.92%,-,-63.14%,-,-87.15%,-,25.67%,-65.54%,-11.50%,8.17%,-32.18%,13.37%,2.42%,-,Upgrade
43,Net Cash Per Share,5.20,-0.60,0.88,-4.92,0.58,-0.74,1.30,-2.71,1.68,-1.55,0.51,-1.62,4.43,1.59,3.95,3.17,3.69,4.79,4.31,3.15,Upgrade
44,Filing Date Shares Outstanding,1835,1822,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,Upgrade
45,Total Common Shares Outstanding,1835,1822,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,Upgrade
46,Book Value Per Share,9.33,9.17,8.94,8.75,8.47,8.29,8.07,7.88,7.90,7.50,7.41,7.21,7.23,6.92,6.86,6.58,6.66,6.49,6.58,6.38,Upgrade
47,Tangible Book Value,16675,16315,15708,15426,15031,14793,14338,13888,14082,13386,13252,12877,12773,12212,12104,11772,11766,11466,11620,11265,Upgrade
48,Tangible Book Value Per Share,9.09,8.95,8.71,8.56,8.25,8.12,7.87,7.70,7.73,7.34,7.27,7.06,7.08,6.77,6.71,6.44,6.53,6.36,6.44,6.25,Upgrade
