,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Revenue,63.54,63.54,47.16,62.28,101.16,116.11,134,101.94,85.93,73,87.11,63.97,58.65,57.54,50.01,40.63,40.34,24.96,39.67,35.66,Upgrade
1,Revenue Growth (YoY),-37.19%,-45.28%,-64.81%,-38.91%,17.73%,59.06%,53.82%,59.37%,46.53%,26.86%,74.19%,57.45%,45.37%,130.57%,26.08%,13.94%,-12.14%,-41.92%,-5.35%,-21.87%,Upgrade
2,Cost of Revenue,50.6,50.6,37.4,48.19,91.03,99.43,111.51,87,75.38,63.23,75.09,54.89,48.98,46.07,41.08,33.44,32.64,21.25,33.09,30.3,Upgrade
3,Gross Profit,12.94,12.94,9.76,14.09,10.13,16.68,22.48,14.94,10.55,9.77,12.03,9.08,9.66,11.47,8.93,7.19,7.7,3.7,6.57,5.36,Upgrade
4,"Selling, General & Admin",8.57,8.57,8.47,8.8,10.14,9.42,14.81,9.63,7.59,7.18,7.37,7.32,6.53,7.08,7.93,6.28,6.44,5.81,6.15,7.2,Upgrade
5,Other Operating Expenses,-,-,-3.27,-,-,-,-1.98,-,-,-,-1.01,-,-,-,-0.84,-,-,-,-0.69,-,Upgrade
6,Operating Expenses,8.57,8.57,5.2,8.8,10.14,9.42,12.84,9.63,7.59,7.18,6.36,7.32,6.53,7.08,7.09,6.28,6.44,5.81,5.46,7.2,Upgrade
7,Operating Income,4.36,4.36,4.56,5.29,-0.01,7.25,9.65,5.31,2.96,2.59,5.67,1.77,3.14,4.39,1.84,0.91,1.27,-2.11,1.11,-1.84,Upgrade
8,Interest Expense,-0.52,-0.52,-0.43,-0.64,-0.66,-0.86,-0.9,-0.77,-0.62,-0.63,-0.51,-0.55,-0.45,-0.43,-0.31,-0.39,-0.37,-0.39,-0.44,-0.43,Upgrade
9,Interest & Investment Income,0.8,0.8,0.34,0.37,0.04,0.04,0.08,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.02,Upgrade
10,Currency Exchange Gain (Loss),0.54,0.54,0.23,0.16,0.53,-0.02,-0.46,0.87,0.76,0.26,-0.03,-,-,-,-0.18,-,-,-,0.37,-,Upgrade
11,Other Non Operating Income (Expenses),0.28,0.28,-2.28,0.48,1.79,0.01,-0.7,0.16,0.54,0,-0.69,-0.03,0.25,0.07,-0.13,-0.17,0.16,0.15,-0.67,0.08,Upgrade
12,EBT Excluding Unusual Items,5.46,5.46,2.41,5.67,1.69,6.42,7.66,5.58,3.64,2.23,4.44,1.18,2.94,4.03,1.22,0.36,1.07,-2.33,0.4,-2.17,Upgrade
13,Gain (Loss) on Sale of Investments,-0.11,-0.11,0.08,0.37,0.19,2.87,1.38,0.53,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-0.2,-0.48,-,-,-0.24,0.15,0.09,-,-,-,-,-,0.07,-0.07,-,-,-,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,-0.29,0.3,0.87,-,-0.02,0.02,Upgrade
16,Pretax Income,5.35,5.35,2.29,5.56,1.88,9.29,8.8,6.26,3.73,2.23,4.44,1.18,2.94,4.43,1,0.59,1.94,-2.33,0.38,-2.15,Upgrade
17,Income Tax Expense,0.29,0.29,0.38,0.16,0.07,1.24,1.05,1.93,0.84,0.4,0.78,-,-,-,-,-,-,-,-0.2,-,Upgrade
18,Earnings From Continuing Operations,5.05,5.05,1.92,5.39,1.81,8.05,7.76,4.33,2.89,1.83,3.67,1.18,2.94,4.43,1,0.59,1.94,-2.33,0.58,-2.15,Upgrade
19,Minority Interest in Earnings,-0,-0,0.01,-,-0,-,0.01,0,-,-,0.01,-,-,-,0.01,-,0,0,0,-,Upgrade
20,Net Income,5.05,5.05,1.93,5.39,1.81,8.05,7.76,4.33,2.89,1.83,3.68,1.18,2.94,4.43,1,0.59,1.94,-2.33,0.58,-2.15,Upgrade
21,Net Income to Common,5.05,5.05,1.93,5.39,1.81,8.05,7.76,4.33,2.89,1.83,3.68,1.18,2.94,4.43,1,0.59,1.94,-2.33,0.58,-2.15,Upgrade
22,Net Income Growth,178.89%,-37.23%,-75.17%,24.53%,-37.24%,340.67%,110.95%,265.71%,-1.84%,-58.75%,267.17%,99.66%,51.91%,-,71.58%,-,-,-,-,-,Upgrade
23,Shares Outstanding (Basic),200,200,200,200,199,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,Upgrade
24,Shares Outstanding (Diluted),200,200,200,200,199,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,Upgrade
25,Shares Change (YoY),0.39%,-,0.10%,-0.15%,-0.63%,-,-,-,0.21%,-,-,-,0.24%,-,-,-,0.01%,-,-,-,Upgrade
26,EPS (Basic),0.03,0.03,0.01,0.03,0.01,0.04,0.04,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.00,0.01,-0.01,0.00,-0.01,Upgrade
27,EPS (Diluted),0.03,0.03,0.01,0.03,0.01,0.04,0.04,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.00,0.01,-0.01,0.00,-0.01,Upgrade
28,EPS Growth,177.84%,-37.23%,-75.20%,24.71%,-36.85%,340.67%,110.95%,265.71%,-2.04%,-58.75%,267.17%,99.66%,51.55%,-,71.58%,-,-,-,-,-,Upgrade
29,Free Cash Flow,7.09,7.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow Per Share,0.04,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
